TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	SOC-lz(s)_UZ   	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	SOC-lz(s)_LZ   	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	SOC-lz(s)_riv  	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	SOC-lz(s)_rate_UZ      	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	SOC-lz(s)_rate_LZ      	CO2(*g)_rate_LZ        
20151010       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	2.6885e-05     	1.20701e-05    	1.38313e-05    	6.9273e-06     	0.000866331    	0.017819       	0.0836194      	7.3026e-10     	10             	3.81761e-10    	2.48414e-11    	0.000810352    	0.00868099     	2.63426e-05    	1.04641e-05    	1.57935e-05    	6.00916e-06    	0.00246553     	0.00010327     	8.6595e-10     	0.00717343     	87.0001        	3.89485e-10    	2.89291e-11    	0.000906963    	0.00014318     	2.66053e-05    	1.12606e-05    	1.48141e-05    	6.46452e-06    	0.00167239     	5.15343e-21    	1e-20          	1e-20          	1e-20          	3.85706e-10    	2.68765e-11    	0.000859054    	4.84657e-21    	-0.000987695           	-3.02872e-12           	7.45031e-08            	-1.47143e-14           	-0.00990623            	0.0056756              
20151011       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.73923e-05    	1.23689e-05    	1.40154e-05    	7.09883e-06    	0.000918528    	0.0174741      	0.0836189      	7.30258e-10    	10             	3.74748e-10    	2.47133e-11    	0.000836504    	0.00902588     	2.64208e-05    	1.0471e-05     	1.58615e-05    	6.01311e-06    	0.00246397     	0.000103307    	8.6595e-10     	0.00717335     	87.0001        	3.88337e-10    	2.89685e-11    	0.000913558    	0.000143143    	2.67409e-05    	1.11147e-05    	1.5226e-05     	6.38134e-06    	0.00193982     	4.78275e-21    	1e-20          	1e-20          	1e-20          	3.83752e-10    	2.74841e-11    	0.000887434    	5.21725e-21    	-0.000798233           	-3.1747e-12            	6.19238e-08            	-1.47143e-14           	-0.00991476            	0.00529985             
20151012       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.80034e-05    	1.27205e-05    	1.42463e-05    	7.30061e-06    	0.000976803    	0.0171045      	0.0836181      	7.30256e-10    	10             	3.66635e-10    	2.4581e-11     	0.0008691      	0.00939549     	2.64497e-05    	1.04792e-05    	1.58787e-05    	6.01778e-06    	0.00246265     	0.00010334     	8.6595e-10     	0.00717326     	87.0001        	3.87916e-10    	2.89688e-11    	0.000915545    	0.00014311     	2.66515e-05    	1.07802e-05    	1.56526e-05    	6.19009e-06    	0.00226308     	4.40019e-21    	1e-20          	1e-20          	1e-20          	3.85013e-10    	2.8345e-11     	0.000909314    	5.59981e-21    	-0.00111606            	-3.33628e-12           	1.06837e-07            	-1.47143e-14           	-0.00992266            	0.00643097             
20151013       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	2.75561e-05    	1.23149e-05    	1.39962e-05    	7.09165e-06    	0.000929383    	0.0174041      	0.0836171      	7.30254e-10    	10             	3.72522e-10    	2.45329e-11    	0.000840346    	0.00909593     	2.64249e-05    	1.04858e-05    	1.58431e-05    	6.02168e-06    	0.00246118     	0.000103375    	8.6595e-10     	0.00717318     	87.0001        	3.88279e-10    	2.89307e-11    	0.000912639    	0.000143075    	2.67075e-05    	1.09579e-05    	1.53571e-05    	6.29781e-06    	0.00206586     	4.62594e-21    	1e-20          	1e-20          	1e-20          	3.84219e-10    	2.77535e-11    	0.000893991    	5.37406e-21    	-0.00152027            	-3.51334e-12           	1.79893e-07            	-1.47143e-14           	-0.00993007            	0.00758301             
20151014       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	2.72346e-05    	1.20031e-05    	1.37907e-05    	6.9345e-06     	0.000895326    	0.0176258      	0.0836161      	7.30251e-10    	10             	3.7687e-10     	2.44517e-11    	0.000818461    	0.00887424     	2.64052e-05    	1.04913e-05    	1.5813e-05     	6.02498e-06    	0.00245961     	0.000103414    	8.6595e-10     	0.0071731      	87.0001        	3.88568e-10    	2.88971e-11    	0.000910229    	0.000143036    	2.66752e-05    	1.09995e-05    	1.51244e-05    	6.33075e-06    	0.00193372     	4.79061e-21    	1e-20          	1e-20          	1e-20          	3.8468e-10     	2.73655e-11    	0.000879386    	5.20939e-21    	-0.00153527            	-3.36951e-12           	1.65771e-07            	-1.47143e-14           	-0.00993608            	0.00745212             
20151015       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.7766e-05     	1.23069e-05    	1.39819e-05    	7.11003e-06    	0.000947346    	0.0172894      	0.0836155      	7.30249e-10    	10             	3.69714e-10    	2.43237e-11    	0.000845865    	0.00921064     	2.64716e-05    	1.04979e-05    	1.58679e-05    	6.02891e-06    	0.00245825     	0.000103447    	8.6595e-10     	0.00717301     	87.0001        	3.87598e-10    	2.89254e-11    	0.000915672    	0.000143003    	2.66559e-05    	1.07654e-05    	1.55819e-05    	6.18878e-06    	0.00223482     	4.43118e-21    	1e-20          	1e-20          	1e-20          	3.84947e-10    	2.82118e-11    	0.000905357    	5.56882e-21    	-0.000859851           	-3.26478e-12           	7.0016e-08             	-1.47143e-14           	-0.00994091            	0.00559465             
20151016       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	2.77919e-05    	1.23167e-05    	1.40168e-05    	7.36816e-06    	0.00095814     	0.0172212      	0.0836149      	7.30247e-10    	10             	3.69406e-10    	2.43666e-11    	0.000848684    	0.00927884     	2.65291e-05    	1.05044e-05    	1.59139e-05    	6.03375e-06    	0.00245694     	0.000103479    	8.6595e-10     	0.00717293     	87.0001        	3.86762e-10    	2.89472e-11    	0.000920312    	0.000142971    	2.66469e-05    	1.06804e-05    	1.57248e-05    	6.16334e-06    	0.00231137     	4.34823e-21    	1e-20          	1e-20          	1e-20          	3.85075e-10    	2.848e-11      	0.000913361    	5.65177e-21    	-0.000862712           	-3.42424e-12           	7.76819e-08            	-1.47143e-14           	-0.00994545            	0.00578781             
20151017       	1.80076e-06    	2.23647e-06    	9.89589e-11    	1.01928e-05    	7.09535e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.83704e-05    	1.266e-05      	1.42113e-05    	7.57355e-06    	0.00101478     	0.0168719      	0.0836145      	7.30245e-10    	10             	3.61936e-10    	2.42092e-11    	0.000878222    	0.00962808     	2.66023e-05    	1.05075e-05    	1.59821e-05    	6.03592e-06    	0.00245925     	0.000103422    	8.6595e-10     	0.00717285     	87.0001        	3.85704e-10    	2.8992e-11     	0.000926792    	0.000143028    	2.66023e-05    	1.05075e-05    	1.59821e-05    	6.03592e-06    	0.00245925     	4.19649e-21    	1e-20          	1e-20          	1e-20          	3.85704e-10    	2.8992e-11     	0.000926792    	5.80351e-21    	-0.000713881           	-3.45697e-12           	6.07034e-08            	-1.47143e-14           	-0.00994939            	0.00539462             
20151018       	1.80263e-06    	2.2388e-06     	9.9062e-11     	1.02034e-05    	7.10275e-05    	1.80263e-06    	2.2388e-06     	9.9062e-11     	1.02034e-05    	7.10275e-05    	2.84111e-05    	1.26616e-05    	1.42508e-05    	7.58046e-06    	0.00102141     	0.016832       	0.0836142      	7.30242e-10    	10             	3.61421e-10    	2.42422e-11    	0.000881915    	0.00966801     	2.67099e-05    	1.05075e-05    	1.60897e-05    	6.03592e-06    	0.00246375     	0.000103313    	8.6595e-10     	0.00717277     	87.0001        	3.84158e-10    	2.90708e-11    	0.000936784    	0.000143137    	2.67099e-05    	1.05075e-05    	1.60897e-05    	6.03592e-06    	0.00246375     	4.19204e-21    	1e-20          	1e-20          	1e-20          	3.84158e-10    	2.90708e-11    	0.000936784    	5.80796e-21    	-0.000466541           	-3.62685e-12           	3.7975e-08             	-1.47143e-14           	-0.00993846            	0.00456501             
20151019       	1.78644e-06    	2.21869e-06    	9.81721e-11    	1.01117e-05    	7.03894e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.84428e-05    	1.26616e-05    	1.42825e-05    	7.58046e-06    	0.0010218      	0.0168297      	0.0836139      	7.3024e-10     	10             	3.61019e-10    	2.42693e-11    	0.000884863    	0.00967036     	2.68313e-05    	1.05075e-05    	1.62111e-05    	6.03592e-06    	0.00246821     	0.000103204    	8.6595e-10     	0.00717268     	87.0001        	3.82428e-10    	2.91589e-11    	0.000948122    	0.000143246    	2.68313e-05    	1.05075e-05    	1.62111e-05    	6.03592e-06    	0.00246821     	4.18763e-21    	1e-20          	1e-20          	1e-20          	3.82428e-10    	2.91589e-11    	0.000948122    	5.81237e-21    	-0.000372582           	-3.6465e-12            	2.86038e-08            	-1.47143e-14           	-0.00991953            	0.00423669             
20151020       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.7889e-06     	2.22175e-06    	9.83075e-11    	1.01257e-05    	7.04865e-05    	2.7256e-05     	1.19537e-05    	1.39341e-05    	7.74704e-06    	0.000922746    	0.0174468      	0.0836136      	7.30237e-10    	10             	3.76687e-10    	2.47014e-11    	0.000827369    	0.00905317     	2.69383e-05    	1.05127e-05    	1.63084e-05    	6.04214e-06    	0.00246664     	0.000103243    	8.6595e-10     	0.0071726      	87.0001        	3.80916e-10    	2.92185e-11    	0.000957596    	0.000143207    	2.70049e-05    	1.08275e-05    	1.57869e-05    	6.41453e-06    	0.00212942     	4.5507e-21     	1e-20          	1e-20          	1e-20          	3.80025e-10    	2.82216e-11    	0.000929154    	5.4493e-21     	-0.000404942           	-3.64764e-12           	3.23128e-08            	-1.47143e-14           	-0.00990323            	0.00456276             
20151021       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	2.74376e-05    	1.20386e-05    	1.4029e-05     	7.90271e-06    	0.000946244    	0.0172964      	0.083613       	7.30235e-10    	10             	3.74226e-10    	2.47093e-11    	0.000838482    	0.00920364     	2.69471e-05    	1.05183e-05    	1.63071e-05    	6.0489e-06     	0.00246517     	0.000103278    	8.6595e-10     	0.00717252     	87.0001        	3.80794e-10    	2.92069e-11    	0.000957828    	0.000143172    	2.697e-05      	1.05927e-05    	1.61943e-05    	6.13969e-06    	0.00239078     	4.26541e-21    	1e-20          	1e-20          	1e-20          	3.80483e-10    	2.89822e-11    	0.000951984    	5.73459e-21    	-0.000927507           	-3.34912e-12           	7.96136e-08            	-1.47143e-14           	-0.00991267            	0.00677984             
20151022       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	2.75683e-05    	1.21288e-05    	1.41064e-05    	8.04093e-06    	0.000961864    	0.0171978      	0.0836123      	7.30233e-10    	10             	3.7248e-10     	2.47315e-11    	0.00084706     	0.00930224     	2.69219e-05    	1.05196e-05    	1.62783e-05    	6.05163e-06    	0.00246624     	0.000103252    	8.6595e-10     	0.00717244     	87.0001        	3.81148e-10    	2.91825e-11    	0.000955251    	0.000143198    	2.69219e-05    	1.05196e-05    	1.62783e-05    	6.05163e-06    	0.00246624     	4.18958e-21    	1e-20          	1e-20          	1e-20          	3.81148e-10    	2.91825e-11    	0.000955251    	5.81042e-21    	-0.00112743            	-3.42082e-12           	1.07474e-07            	-1.47143e-14           	-0.00992116            	0.0074753              
20151023       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	2.78243e-05    	1.22506e-05    	1.42414e-05    	8.14553e-06    	0.000981472    	0.0170756      	0.0836115      	7.3023e-10     	10             	3.69083e-10    	2.47425e-11    	0.000863039    	0.00942443     	2.68893e-05    	1.05203e-05    	1.62445e-05    	6.05251e-06    	0.00247002     	0.00010316     	8.6595e-10     	0.00717235     	87.0001        	3.81609e-10    	2.91568e-11    	0.000952114    	0.00014329     	2.68893e-05    	1.05203e-05    	1.62445e-05    	6.05251e-06    	0.00247002     	4.18585e-21    	1e-20          	1e-20          	1e-20          	3.81609e-10    	2.91568e-11    	0.000952114    	5.81415e-21    	-0.00120972            	-3.46817e-12           	1.22254e-07            	-1.47143e-14           	-0.00991775            	0.00768138             
20151024       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.82918e-05    	1.25272e-05    	1.44022e-05    	8.32942e-06    	0.00101688     	0.0168593      	0.0836111      	7.30228e-10    	10             	3.63036e-10    	2.46155e-11    	0.00088732     	0.00964072     	2.69567e-05    	1.05203e-05    	1.63119e-05    	6.05251e-06    	0.00247445     	0.000103053    	8.6595e-10     	0.00717227     	87.0001        	3.80659e-10    	2.92053e-11    	0.000958451    	0.000143397    	2.69567e-05    	1.05203e-05    	1.63119e-05    	6.05251e-06    	0.00247445     	4.18149e-21    	1e-20          	1e-20          	1e-20          	3.80659e-10    	2.92053e-11    	0.000958451    	5.81851e-21    	-0.000581879           	-3.52726e-12           	4.90088e-08            	-1.47143e-14           	-0.00990491            	0.00542452             
20151025       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	2.78834e-05    	1.24804e-05    	1.4224e-05     	8.59715e-06    	0.000971423    	0.017138       	0.0836107      	7.30226e-10    	10             	3.68367e-10    	2.46688e-11    	0.000863661    	0.00936203     	2.7024e-05     	1.05275e-05    	1.63682e-05    	6.06178e-06    	0.00247298     	0.000103088    	8.6595e-10     	0.00717219     	87.0001        	3.79717e-10    	2.9234e-11     	0.000964145    	0.000143362    	2.7117e-05     	1.0748e-05     	1.6122e-05     	6.34808e-06    	0.00230343     	4.3567e-21     	1e-20          	1e-20          	1e-20          	3.78457e-10    	2.87019e-11    	0.000952803    	5.6433e-21     	-0.000562133           	-3.63298e-12           	5.05969e-08            	-1.47143e-14           	-0.00989122            	0.00548356             
20151026       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	2.80823e-05    	1.26196e-05    	1.43077e-05    	8.75525e-06    	0.000995807    	0.0169873      	0.0836101      	7.30223e-10    	10             	3.65791e-10    	2.46427e-11    	0.000874862    	0.00951267     	2.70387e-05    	1.05346e-05    	1.63731e-05    	6.06966e-06    	0.0024738      	0.000103069    	8.6595e-10     	0.00717211     	87.0001        	3.79513e-10    	2.92273e-11    	0.000964955    	0.000143381    	2.70387e-05    	1.05346e-05    	1.63731e-05    	6.06966e-06    	0.0024738      	4.18213e-21    	1e-20          	1e-20          	1e-20          	3.79513e-10    	2.92273e-11    	0.000964955    	5.81787e-21    	-0.000851769           	-3.497e-12             	8.13936e-08            	-1.47143e-14           	-0.00990353            	0.00672422             
20151027       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.83565e-05    	1.27712e-05    	1.44164e-05    	8.86045e-06    	0.00102509     	0.0168099      	0.0836097      	7.30221e-10    	10             	3.62284e-10    	2.45938e-11    	0.00089004     	0.00969014     	2.70966e-05    	1.05346e-05    	1.6431e-05     	6.06966e-06    	0.00247823     	0.000102961    	8.6595e-10     	0.00717202     	87.0001        	3.78706e-10    	2.92686e-11    	0.00097043     	0.000143489    	2.70966e-05    	1.05346e-05    	1.6431e-05     	6.06966e-06    	0.00247823     	4.17778e-21    	1e-20          	1e-20          	1e-20          	3.78706e-10    	2.92686e-11    	0.00097043     	5.82222e-21    	-0.000574604           	-3.57019e-12           	4.98908e-08            	-1.47143e-14           	-0.00990673            	0.00563209             
20151028       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	2.54231e-05    	1.07345e-05    	1.31302e-05    	7.35979e-06    	0.000765503    	0.0185253      	0.0836093      	7.30219e-10    	10             	4.0365e-10     	2.49301e-11    	0.000727557    	0.0079747      	2.71383e-05    	1.05353e-05    	1.64668e-05    	6.07436e-06    	0.00247601     	0.000103015    	8.6595e-10     	0.00717194     	87.0001        	3.78128e-10    	2.92878e-11    	0.000974031    	0.000143435    	2.60309e-05    	1.06676e-05    	1.42828e-05    	6.92783e-06    	0.00134031     	5.70219e-21    	1e-20          	1e-20          	1e-20          	3.94223e-10    	2.64853e-11    	0.000810352    	4.29781e-21    	-0.000598302           	-3.65731e-12           	5.52678e-08            	-1.47143e-14           	-0.00989371            	0.00585629             
