TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	SOC-lz(s)_UZ   	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	SOC-lz(s)_LZ   	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	SOC-lz(s)_riv  	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	SOC-lz(s)_rate_UZ      	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	SOC-lz(s)_rate_LZ      	CO2(*g)_rate_LZ        
20151016       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	3.04023e-05    	1.43153e-05    	1.47208e-05    	8.44038e-06    	0.000807425    	0.0182249      	0.0854278      	7.34483e-10    	10             	3.37968e-10    	2.34319e-11    	0.000974219    	0.00827505     	2.31804e-05    	9.6432e-06     	1.45946e-05    	5.03382e-06    	0.000703715    	0.000176574    	8.65951e-10    	0.00733598     	87             	4.42232e-10    	3.0327e-11     	0.00073815     	6.98756e-05    	2.31804e-05    	9.6432e-06     	1.45946e-05    	5.03382e-06    	0.000703715    	7.16471e-21    	1e-20          	1e-20          	1e-20          	4.42232e-10    	3.0327e-11     	0.00073815     	2.83529e-21    	-0.000876623           	-3.01686e-12           	1.20709e-07            	-1.47143e-14           	-0.00385273            	0.00212551             
20151017       	1.80076e-06    	2.23647e-06    	9.89589e-11    	1.01928e-05    	7.09535e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.10364e-05    	1.47161e-05    	1.49157e-05    	8.67671e-06    	0.000849882    	0.0179305      	0.0854273      	7.34481e-10    	10             	3.31123e-10    	2.32657e-11    	0.00100753     	0.00856947     	2.32154e-05    	9.6432e-06     	1.46296e-05    	5.03382e-06    	0.000705476    	0.000176449    	8.65951e-10    	0.00733594     	87             	4.4157e-10     	3.03543e-11    	0.000741026    	7.00008e-05    	2.32154e-05    	9.6432e-06     	1.46296e-05    	5.03382e-06    	0.000705476    	7.15963e-21    	1e-20          	1e-20          	1e-20          	4.4157e-10     	3.03543e-11    	0.000741026    	2.84037e-21    	-0.000726829           	-3.00613e-12           	9.44604e-08            	-1.47143e-14           	-0.00385705            	0.00200263             
20151018       	1.80263e-06    	2.2388e-06     	9.9062e-11     	1.02034e-05    	7.10275e-05    	1.80263e-06    	2.2388e-06     	9.9062e-11     	1.02034e-05    	7.10275e-05    	3.1075e-05     	1.47176e-05    	1.49531e-05    	8.68362e-06    	0.000850335    	0.0179274      	0.0854269      	7.34479e-10    	10             	3.30714e-10    	2.32955e-11    	0.0010113      	0.00857256     	2.32651e-05    	9.6432e-06     	1.46793e-05    	5.03382e-06    	0.000707218    	0.000176326    	8.65951e-10    	0.00733591     	87             	4.40629e-10    	3.0393e-11     	0.000745134    	7.01245e-05    	2.32651e-05    	9.6432e-06     	1.46793e-05    	5.03382e-06    	0.000707218    	7.15462e-21    	1e-20          	1e-20          	1e-20          	4.40629e-10    	3.0393e-11     	0.000745134    	2.84538e-21    	-0.000476657           	-3.14123e-12           	5.76925e-08            	-1.47143e-14           	-0.00384879            	0.00170144             
20151019       	1.78644e-06    	2.21869e-06    	9.81721e-11    	1.01117e-05    	7.03894e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.11051e-05    	1.47176e-05    	1.49833e-05    	8.68362e-06    	0.000850692    	0.017925       	0.0854267      	7.34477e-10    	10             	3.30396e-10    	2.332e-11      	0.00101432     	0.00857499     	2.33206e-05    	9.6432e-06     	1.47348e-05    	5.03382e-06    	0.000708941    	0.000176203    	8.65951e-10    	0.00733588     	87             	4.39586e-10    	3.04359e-11    	0.000749723    	7.02467e-05    	2.33206e-05    	9.6432e-06     	1.47348e-05    	5.03382e-06    	0.000708941    	7.14966e-21    	1e-20          	1e-20          	1e-20          	4.39586e-10    	3.04359e-11    	0.000749723    	2.85034e-21    	-0.00038066            	-3.14265e-12           	4.32694e-08            	-1.47143e-14           	-0.00384188            	0.00158415             
20151020       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.7889e-06     	2.22175e-06    	9.83075e-11    	1.01257e-05    	7.04865e-05    	2.97888e-05    	1.38784e-05    	1.46295e-05    	8.78048e-06    	0.000772763    	0.0184726      	0.0854264      	7.34475e-10    	10             	3.44935e-10    	2.37672e-11    	0.000948626    	0.00802742     	2.34122e-05    	9.6715e-06     	1.47813e-05    	5.05952e-06    	0.000710456    	0.000176096    	8.65951e-10    	0.00733585     	87             	4.37878e-10    	3.04141e-11    	0.000755023    	7.03539e-05    	2.34122e-05    	9.6715e-06     	1.47813e-05    	5.05952e-06    	0.000710456    	7.14531e-21    	1e-20          	1e-20          	1e-20          	4.37878e-10    	3.04141e-11    	0.000755023    	2.85469e-21    	-0.000413722           	-3.14377e-12           	4.86891e-08            	-1.47143e-14           	-0.0038362             	0.00171095             
20151021       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	2.99797e-05    	1.39752e-05    	1.47221e-05    	8.94373e-06    	0.000800531    	0.0182737      	0.0854258      	7.34473e-10    	10             	3.42768e-10    	2.37694e-11    	0.000960662    	0.00822632     	2.34262e-05    	9.67656e-06    	1.47872e-05    	5.06422e-06    	0.000712188    	0.000175974    	8.65951e-10    	0.00733582     	87             	4.37619e-10    	3.04084e-11    	0.000755773    	7.04764e-05    	2.34262e-05    	9.67656e-06    	1.47872e-05    	5.06422e-06    	0.000712188    	7.14034e-21    	1e-20          	1e-20          	1e-20          	4.37619e-10    	3.04084e-11    	0.000755773    	2.85966e-21    	-0.000940725           	-2.89432e-12           	1.25633e-07            	-1.47143e-14           	-0.0038616             	0.00257794             
20151022       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	3.01062e-05    	1.40656e-05    	1.47951e-05    	9.08219e-06    	0.000805614    	0.0182377      	0.085425       	7.34471e-10    	10             	3.41352e-10    	2.37903e-11    	0.000969434    	0.00826227     	2.34246e-05    	9.68056e-06    	1.47786e-05    	5.06849e-06    	0.000713825    	0.000175858    	8.65951e-10    	0.00733578     	87             	4.37648e-10    	3.03928e-11    	0.000755282    	7.0592e-05     	2.34246e-05    	9.68056e-06    	1.47786e-05    	5.06849e-06    	0.000713825    	7.13565e-21    	1e-20          	1e-20          	1e-20          	4.37648e-10    	3.03928e-11    	0.000755282    	2.86435e-21    	-0.00115024            	-2.98396e-12           	1.68918e-07            	-1.47143e-14           	-0.00386097            	0.00285686             
20151023       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	3.03724e-05    	1.42025e-05    	1.4926e-05     	9.19489e-06    	0.000819569    	0.0181398      	0.0854242      	7.34469e-10    	10             	3.38387e-10    	2.37943e-11    	0.000986579    	0.00836024     	2.34153e-05    	9.68245e-06    	1.47664e-05    	5.07022e-06    	0.000715558    	0.000175736    	8.65951e-10    	0.00733575     	87             	4.37822e-10    	3.03798e-11    	0.000754362    	7.07142e-05    	2.34153e-05    	9.68245e-06    	1.47664e-05    	5.07022e-06    	0.000715558    	7.13069e-21    	1e-20          	1e-20          	1e-20          	4.37822e-10    	3.03798e-11    	0.000754362    	2.86931e-21    	-0.00123595            	-3.00027e-12           	1.90093e-07            	-1.47143e-14           	-0.00386117            	0.00294687             
20151024       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.08817e-05    	1.45232e-05    	1.50866e-05    	9.40248e-06    	0.00084773     	0.0179452      	0.0854238      	7.34467e-10    	10             	3.32856e-10    	2.36607e-11    	0.00101376     	0.00855477     	2.34461e-05    	9.68245e-06    	1.47973e-05    	5.07022e-06    	0.000717267    	0.000175615    	8.65951e-10    	0.00733572     	87             	4.37248e-10    	3.04036e-11    	0.00075693     	7.08345e-05    	2.34461e-05    	9.68245e-06    	1.47973e-05    	5.07022e-06    	0.000717267    	7.12581e-21    	1e-20          	1e-20          	1e-20          	4.37248e-10    	3.04036e-11    	0.00075693     	2.87419e-21    	-0.000594495           	-3.04492e-12           	7.48575e-08            	-1.47143e-14           	-0.00385825            	0.0020855              
20151025       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	3.04177e-05    	1.44194e-05    	1.49066e-05    	9.64024e-06    	0.000812224    	0.0181912      	0.0854234      	7.34465e-10    	10             	3.3794e-10     	2.37358e-11    	0.000986599    	0.00830881     	2.3509e-05     	9.70523e-06    	1.48265e-05    	5.0927e-06     	0.000718978    	0.000175495    	8.65951e-10    	0.00733569     	87             	4.36087e-10    	3.03834e-11    	0.000760445    	7.09548e-05    	2.3509e-05     	9.70523e-06    	1.48265e-05    	5.0927e-06     	0.000718978    	7.12092e-21    	1e-20          	1e-20          	1e-20          	4.36087e-10    	3.03834e-11    	0.000760445    	2.87908e-21    	-0.000574322           	-3.13437e-12           	7.53477e-08            	-1.47143e-14           	-0.00385438            	0.00211036             
20151026       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	3.06242e-05    	1.45693e-05    	1.49878e-05    	9.80444e-06    	0.000835628    	0.0180283      	0.0854228      	7.34463e-10    	10             	3.3569e-10     	2.37084e-11    	0.00099862     	0.00847169     	2.35254e-05    	9.71301e-06    	1.48326e-05    	5.09952e-06    	0.000720869    	0.000175362    	8.65951e-10    	0.00733565     	87             	4.35787e-10    	3.03751e-11    	0.000761282    	7.10876e-05    	2.35254e-05    	9.71301e-06    	1.48326e-05    	5.09952e-06    	0.000720869    	7.11554e-21    	1e-20          	1e-20          	1e-20          	4.35787e-10    	3.03751e-11    	0.000761282    	2.88446e-21    	-0.000867513           	-3.02143e-12           	1.22854e-07            	-1.47143e-14           	-0.00387349            	0.00261393             
20151027       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.09196e-05    	1.47443e-05    	1.50952e-05    	9.92225e-06    	0.000854753    	0.0178974      	0.0854225      	7.34461e-10    	10             	3.32512e-10    	2.36543e-11    	0.00101539     	0.00860264     	2.35511e-05    	9.71301e-06    	1.48584e-05    	5.09952e-06    	0.000722577    	0.000175243    	8.65951e-10    	0.00733562     	87             	4.35313e-10    	3.03949e-11    	0.000763434    	7.12074e-05    	2.35511e-05    	9.71301e-06    	1.48584e-05    	5.09952e-06    	0.000722577    	7.11067e-21    	1e-20          	1e-20          	1e-20          	4.35313e-10    	3.03949e-11    	0.000763434    	2.88933e-21    	-0.000587062           	-3.09601e-12           	7.49854e-08            	-1.47143e-14           	-0.00387514            	0.00219776             
20151028       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	2.76286e-05    	1.23479e-05    	1.3794e-05     	8.2288e-06     	0.000647323    	0.0194279      	0.085422       	7.34459e-10    	10             	3.7169e-10     	2.41341e-11    	0.000830062    	0.0070721      	2.36739e-05    	9.78081e-06    	1.48469e-05    	5.18125e-06    	0.000720473    	0.00017539     	8.65951e-10    	0.00733559     	87             	4.33076e-10    	3.0217e-11     	0.000766786    	7.10599e-05    	2.36739e-05    	9.78081e-06    	1.48469e-05    	5.18125e-06    	0.000720473    	7.11666e-21    	1e-20          	1e-20          	1e-20          	4.33076e-10    	3.0217e-11     	0.000766786    	2.88334e-21    	-0.000611274           	-3.15652e-12           	8.17773e-08            	-1.47143e-14           	-0.00387189            	0.00228558             
