TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	CO2(*g)_rate_LZ        
YYYYMMDD       	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             
20160428       	1.4185e-06     	5.01326e-07    	9.92724e-11    	6.05562e-06    	5.29122e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.2096e-05     	7.31793e-06    	7.80268e-06    	4.90322e-06    	0.000370691    	0.0219288      	0.0852594      	10             	8.45587e-10    	3.09322e-11    	0.000206389    	0.00457118     	1.62918e-05    	4.8552e-06     	1.68023e-05    	5.16376e-06    	0.000285819    	0.000212324    	8.65951e-10    	87             	6.28645e-10    	4.95863e-11    	0.000597813    	3.41264e-05    	1.62918e-05    	4.8552e-06     	1.68023e-05    	5.16376e-06    	0.000285819    	8.61528e-21    	1e-20          	1e-20          	6.28645e-10    	4.95863e-11    	0.000597813    	1.38472e-21    	-0.000795857           	-2.01076e-07           	-1.47143e-14           	-0.000554882           
20160429       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.4185e-06     	5.01326e-07    	9.92724e-11    	6.05562e-06    	5.29122e-05    	1.18479e-05    	6.97895e-06    	7.71094e-06    	4.89225e-06    	0.000349794    	0.0221442      	0.0852589      	10             	8.63216e-10    	3.12032e-11    	0.000199797    	0.00435584     	1.62952e-05    	4.85413e-06    	1.67884e-05    	5.15366e-06    	0.000285549    	0.000212351    	8.65951e-10    	87             	6.2851e-10     	4.95342e-11    	0.000597444    	3.40986e-05    	1.4868e-05     	5.69718e-06    	1.35242e-05    	5.04995e-06    	0.000311039    	8.51129e-21    	1e-20          	1e-20          	6.8852e-10     	4.36929e-11    	0.000439335    	1.48871e-21    	-0.000802509           	-2.01447e-07           	-1.47143e-14           	-0.000521519           
20160430       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.21194e-05    	7.12267e-06    	7.89733e-06    	4.993e-06      	0.000363872    	0.0219986      	0.0852581      	10             	8.43977e-10    	3.12489e-11    	0.000209291    	0.00450137     	1.63038e-05    	4.85357e-06    	1.67795e-05    	5.14398e-06    	0.000285327    	0.000212374    	8.65951e-10    	87             	6.28173e-10    	4.94813e-11    	0.00059745     	3.40757e-05    	1.54947e-05    	5.41473e-06    	1.48086e-05    	5.10664e-06    	0.000304751    	8.53698e-21    	1e-20          	1e-20          	6.6081e-10     	4.59262e-11    	0.00050123     	1.46302e-21    	-0.0011066             	-3.23275e-07           	-1.47143e-14           	-0.000604767           
20160501       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.42889e-06    	5.05e-07       	1e-10          	6.1e-06        	5.33e-05       	1.18645e-05    	6.7292e-06     	7.81965e-06    	5.00182e-06    	0.00034329     	0.022212       	0.0852572      	10             	8.62038e-10    	3.1601e-11     	0.000202891    	0.00428796     	1.63156e-05    	4.85162e-06    	1.67745e-05    	5.13438e-06    	0.000285041    	0.000212404    	8.65951e-10    	87             	6.27717e-10    	4.94303e-11    	0.000597704    	3.40463e-05    	1.42824e-05    	5.86513e-06    	1.23102e-05    	5.06283e-06    	0.000316484    	8.48916e-21    	1e-20          	1e-20          	7.16624e-10    	4.13869e-11    	0.000384216    	1.51084e-21    	-0.00135215            	-3.9939e-07            	-1.47143e-14           	-0.000671777           
20160502       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.42889e-06    	5.05e-07       	1e-10          	6.1e-06        	5.33e-05       	1.10788e-05    	5.8726e-06     	7.43358e-06    	4.95026e-06    	0.000296405    	0.022714       	0.0852564      	10             	9.22927e-10    	3.2154e-11     	0.000180149    	0.003786       	1.63239e-05    	4.84665e-06    	1.67675e-05    	5.12466e-06    	0.000284608    	0.000212448    	8.65951e-10    	87             	6.27394e-10    	4.93841e-11    	0.000597762    	3.40018e-05    	1.26497e-05    	5.63923e-06    	9.93463e-06    	4.98993e-06    	0.000293722    	8.58242e-21    	1e-20          	1e-20          	8.087e-10      	3.7672e-11     	0.000274767    	1.41758e-21    	-0.00129833            	-4.00512e-07           	-1.47143e-14           	-0.00064374            
20160503       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.42889e-06    	5.05e-07       	1e-10          	6.1e-06        	5.33e-05       	1.12674e-05    	5.93141e-06    	7.58334e-06    	5.01195e-06    	0.000311383    	0.0225512      	0.0852556      	10             	9.07549e-10    	3.22578e-11    	0.000186892    	0.0039488      	1.63296e-05    	4.84192e-06    	1.67578e-05    	5.11521e-06    	0.000284226    	0.000212488    	8.65951e-10    	87             	6.27174e-10    	4.93379e-11    	0.000597625    	3.39625e-05    	1.30637e-05    	5.62913e-06    	1.05206e-05    	5.0406e-06     	0.000303849    	8.54068e-21    	1e-20          	1e-20          	7.83179e-10    	3.86406e-11    	0.000300457    	1.45932e-21    	-0.00118114            	-4.14074e-07           	-1.47143e-14           	-0.000589772           
20160504       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.15048e-05    	6.02548e-06    	7.76234e-06    	5.09144e-06    	0.000327637    	0.0223771      	0.0852547      	10             	8.88912e-10    	3.23444e-11    	0.000195315    	0.00412286     	1.63371e-05    	4.83755e-06    	1.67497e-05    	5.10609e-06    	0.0002839      	0.000212521    	8.65951e-10    	87             	6.26885e-10    	4.92913e-11    	0.000597615    	3.39288e-05    	1.35561e-05    	5.6176e-06     	1.12403e-05    	5.09647e-06    	0.00031262     	8.50485e-21    	1e-20          	1e-20          	7.54859e-10    	3.97976e-11    	0.000333054    	1.49515e-21    	-0.00123426            	-4.16501e-07           	-1.47143e-14           	-0.000613399           
20160505       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.17043e-05    	6.08722e-06    	7.92349e-06    	5.14361e-06    	0.000340768    	0.0222385      	0.0852539      	10             	8.73828e-10    	3.24581e-11    	0.000202811    	0.00426152     	1.63451e-05    	4.83342e-06    	1.67422e-05    	5.09721e-06    	0.000283618    	0.00021255     	8.65951e-10    	87             	6.26575e-10    	4.92446e-11    	0.000597641    	3.38998e-05    	1.40559e-05    	5.55463e-06    	1.20499e-05    	5.1239e-06     	0.000316492    	8.48913e-21    	1e-20          	1e-20          	7.28129e-10    	4.11594e-11    	0.000370148    	1.51087e-21    	-0.00120565            	-3.81487e-07           	-1.47143e-14           	-0.000616              
20160506       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.1983e-05     	6.18588e-06    	8.14092e-06    	5.22698e-06    	0.000355371    	0.0220863      	0.0852529      	10             	8.53601e-10    	3.25805e-11    	0.000213314    	0.00441372     	1.63581e-05    	4.82967e-06    	1.67395e-05    	5.08867e-06    	0.000283385    	0.000212574    	8.65951e-10    	87             	6.26076e-10    	4.91974e-11    	0.000598023    	3.38757e-05    	1.46185e-05    	5.47332e-06    	1.29956e-05    	5.15431e-06    	0.000317549    	8.48485e-21    	1e-20          	1e-20          	7.00227e-10    	4.26961e-11    	0.000415104    	1.51515e-21    	-0.00152411            	-4.95596e-07           	-1.47143e-14           	-0.000694452           
20160507       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.23112e-05    	6.26877e-06    	8.4177e-06     	5.29701e-06    	0.000368216    	0.0219541      	0.0852515      	10             	8.30939e-10    	3.27976e-11    	0.000226582    	0.0045459      	1.63784e-05    	4.82623e-06    	1.67441e-05    	5.08043e-06    	0.000283195    	0.000212594    	8.65951e-10    	87             	6.25296e-10    	4.91496e-11    	0.000598933    	3.38562e-05    	1.52142e-05    	5.33146e-06    	1.40882e-05    	5.15629e-06    	0.000312973    	8.50342e-21    	1e-20          	1e-20          	6.72927e-10    	4.4489e-11     	0.000468262    	1.49658e-21    	-0.00214329            	-7.32465e-07           	-1.47143e-14           	-0.000813842           
20160508       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.01995e-06    	5.19e-06       	1e-10          	1.95e-06       	5.83e-05       	1.142e-05      	5.86924e-06    	7.8018e-06     	4.63165e-06    	0.000299299    	0.0226824      	0.0852501      	10             	8.95293e-10    	3.2734e-11     	0.000194909    	0.00381764     	1.63959e-05    	4.82139e-06    	1.67469e-05    	5.06989e-06    	0.000282787    	0.000212636    	8.65951e-10    	87             	6.24629e-10    	4.91051e-11    	0.000599671    	3.3814e-05     	1.2867e-05     	5.63457e-06    	1.01378e-05    	4.72979e-06    	0.000295601    	8.57464e-21    	1e-20          	1e-20          	7.94984e-10    	3.77877e-11    	0.000285225    	1.42536e-21    	-0.00215238            	-6.95366e-07           	-1.47143e-14           	-0.000800556           
20160509       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.01995e-06    	5.19e-06       	1e-10          	1.95e-06       	5.83e-05       	1.16046e-05    	5.94125e-06    	7.94274e-06    	4.68076e-06    	0.000314798    	0.0225144      	0.0852493      	10             	8.81111e-10    	3.27999e-11    	0.000201623    	0.0039856      	1.63998e-05    	4.81684e-06    	1.67361e-05    	5.05957e-06    	0.000282431    	0.000212673    	8.65951e-10    	87             	6.24475e-10    	4.9061e-11     	0.000599431    	3.37773e-05    	1.32431e-05    	5.63776e-06    	1.06603e-05    	4.78301e-06    	0.000306062    	8.53161e-21    	1e-20          	1e-20          	7.72512e-10    	3.86172e-11    	0.00030865     	1.46839e-21    	-0.00116243            	-3.88668e-07           	-1.47143e-14           	-0.000553712           
20160510       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.18752e-05    	6.08689e-06    	8.12359e-06    	4.7955e-06     	0.000335149    	0.0222976      	0.0852486      	10             	8.61146e-10    	3.27908e-11    	0.000210995    	0.00420239     	1.64025e-05    	4.81282e-06    	1.67237e-05    	5.04972e-06    	0.000282142    	0.000212703    	8.65951e-10    	87             	6.24371e-10    	4.90163e-11    	0.000599089    	3.37475e-05    	1.37235e-05    	5.66293e-06    	1.13272e-05    	4.88009e-06    	0.00031751     	8.48501e-21    	1e-20          	1e-20          	7.45603e-10    	3.96107e-11    	0.000339794    	1.51499e-21    	-0.000969194           	-2.9016e-07            	-1.47143e-14           	-0.000520015           
20160511       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.22151e-05    	6.25394e-06    	8.3606e-06     	4.92712e-06    	0.000356427    	0.0220753      	0.0852477      	10             	8.3731e-10     	3.28184e-11    	0.000223333    	0.00442465     	1.6412e-05     	4.80942e-06    	1.6718e-05     	5.04039e-06    	0.000281923    	0.000212725    	8.65951e-10    	87             	6.24005e-10    	4.89705e-11    	0.000599234    	3.37249e-05    	1.42553e-05    	5.66144e-06    	1.21073e-05    	4.97358e-06    	0.000325868    	8.4513e-21     	1e-20          	1e-20          	7.17926e-10    	4.07749e-11    	0.000377197    	1.5487e-21     	-0.00136588            	-4.2457e-07            	-1.47143e-14           	-0.000629115           
20160512       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.2618e-05     	6.44522e-06    	8.64569e-06    	5.07781e-06    	0.000378952    	0.0218448      	0.0852466      	10             	8.10715e-10    	3.28654e-11    	0.000238524    	0.00465516     	1.64263e-05    	4.80671e-06    	1.67167e-05    	5.03163e-06    	0.000281778    	0.00021274     	8.65951e-10    	87             	6.2346e-10     	4.89238e-11    	0.000599712    	3.37099e-05    	1.48165e-05    	5.61691e-06    	1.2999e-05     	5.05447e-06    	0.000329828    	8.43543e-21    	1e-20          	1e-20          	6.90868e-10    	4.21364e-11    	0.00042084     	1.56457e-21    	-0.00165888            	-5.07429e-07           	-1.47143e-14           	-0.00069818            
20160513       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.95121e-06    	3.98e-06       	1e-10          	2.15e-06       	6.92e-05       	1.22239e-05    	6.13501e-06    	8.39781e-06    	4.74477e-06    	0.000340877    	0.0222373      	0.085245       	10             	8.36628e-10    	3.29345e-11    	0.00022451     	0.00426267     	1.64476e-05    	4.80292e-06    	1.67229e-05    	5.02175e-06    	0.000281512    	0.000212768    	8.65951e-10    	87             	6.22654e-10    	4.88786e-11    	0.000600711    	3.36824e-05    	1.37909e-05    	5.73318e-06    	1.1202e-05     	4.82832e-06    	0.00032297     	8.46296e-21    	1e-20          	1e-20          	7.41941e-10    	3.89798e-11    	0.000337698    	1.53704e-21    	-0.00246194            	-7.81178e-07           	-1.47143e-14           	-0.000840262           
20160514       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.95121e-06    	3.98e-06       	1e-10          	2.15e-06       	6.92e-05       	1.19922e-05    	5.92625e-06    	8.26242e-06    	4.51646e-06    	0.000320196    	0.0224565      	0.0852433      	10             	8.52638e-10    	3.30176e-11    	0.000216742    	0.00404351     	1.64656e-05    	4.79842e-06    	1.67263e-05    	5.01112e-06    	0.000281182    	0.000212802    	8.65951e-10    	87             	6.2197e-10     	4.88348e-11    	0.000601494    	3.36483e-05    	1.33468e-05    	5.65645e-06    	1.05716e-05    	4.63479e-06    	0.000310863    	8.512e-21      	1e-20          	1e-20          	7.66459e-10    	3.79933e-11    	0.000308499    	1.488e-21      	-0.00249671            	-8.90317e-07           	-1.47143e-14           	-0.000794884           
20160515       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.95121e-06    	3.98e-06       	1e-10          	2.15e-06       	6.92e-05       	1.1625e-05     	5.65875e-06    	8.02742e-06    	4.24118e-06    	0.000296029    	0.0227181      	0.0852418      	10             	8.79352e-10    	3.30754e-11    	0.00020418     	0.00378188     	1.64796e-05    	4.79299e-06    	1.67262e-05    	4.99958e-06    	0.000280776    	0.000212844    	8.65951e-10    	87             	6.21441e-10    	4.87928e-11    	0.000602004    	3.36064e-05    	1.28369e-05    	5.49302e-06    	9.97527e-06    	4.38636e-06    	0.000293109    	8.58496e-21    	1e-20          	1e-20          	7.96684e-10    	3.72537e-11    	0.000280053    	1.41504e-21    	-0.00234789            	-8.77176e-07           	-1.47143e-14           	-0.000739412           
20160516       	2.95121e-06    	3.98e-06       	1e-10          	2.15e-06       	6.92e-05       	2.95121e-06    	3.98e-06       	1e-10          	2.15e-06       	6.92e-05       	1.18762e-05    	5.76699e-06    	8.20971e-06    	4.32216e-06    	0.000317286    	0.0224877      	0.0852409      	10             	8.60851e-10    	3.31184e-11    	0.000213305    	0.00401233     	1.64819e-05    	4.78798e-06    	1.67144e-05    	4.98839e-06    	0.000280441    	0.000212878    	8.65951e-10    	87             	6.21348e-10    	4.87506e-11    	0.000601667    	3.35718e-05    	1.32537e-05    	5.53645e-06    	1.05054e-05    	4.47904e-06    	0.00030861     	8.52119e-21    	1e-20          	1e-20          	7.71756e-10    	3.80122e-11    	0.000304463    	1.47881e-21    	-0.00121521            	-4.0461e-07            	-1.47143e-14           	-0.000522558           
20160517       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.95121e-06    	3.98e-06       	1e-10          	2.15e-06       	6.92e-05       	1.18414e-05    	5.7156e-06     	8.2002e-06     	4.26898e-06    	0.000322395    	0.022433       	0.0852404      	10             	8.63344e-10    	3.31745e-11    	0.000212442    	0.00406702     	1.64806e-05    	4.78282e-06    	1.6699e-05     	4.97707e-06    	0.000280125    	0.000212911    	8.65951e-10    	87             	6.21391e-10    	4.87089e-11    	0.000601073    	3.3539e-05     	1.3369e-05     	5.47127e-06    	1.07387e-05    	4.45445e-06    	0.000311323    	8.51013e-21    	1e-20          	1e-20          	7.65121e-10    	3.85231e-11    	0.000313924    	1.48987e-21    	-0.000861339           	-2.38985e-07           	-1.47143e-14           	-0.000459127           
20160518       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.22228e-05    	5.91435e-06    	8.45505e-06    	4.41743e-06    	0.000348356    	0.0221591      	0.0852395      	10             	8.36551e-10    	3.31499e-11    	0.00022606     	0.00434087     	1.64867e-05    	4.77838e-06    	1.66906e-05    	4.96633e-06    	0.000279892    	0.000212935    	8.65951e-10    	87             	6.2116e-10     	4.86661e-11    	0.000600995    	3.3515e-05     	1.38957e-05    	5.54844e-06    	1.14073e-05    	4.59423e-06    	0.000326303    	8.44956e-21    	1e-20          	1e-20          	7.36276e-10    	3.93873e-11    	0.000346532    	1.55044e-21    	-0.00131576            	-4.13107e-07           	-1.47143e-14           	-0.000574109           
20160519       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.4131e-06     	6.44e-06       	1e-10          	9.23e-06       	0.000390833    	1.23656e-05    	6.00094e-06    	8.43531e-06    	4.62538e-06    	0.000352158    	0.0221196      	0.0852385      	10             	8.26999e-10    	3.26991e-11    	0.000228138    	0.00438042     	1.64955e-05    	4.77427e-06    	1.66845e-05    	4.95638e-06    	0.000279674    	0.000212958    	8.65951e-10    	87             	6.20825e-10    	4.86219e-11    	0.000601099    	3.34924e-05    	1.39816e-05    	5.60692e-06    	1.13746e-05    	4.7317e-06     	0.000328876    	8.43924e-21    	1e-20          	1e-20          	7.31807e-10    	3.90389e-11    	0.000347647    	1.56076e-21    	-0.00145425            	-4.29339e-07           	-1.47143e-14           	-0.000617371           
20160520       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.4131e-06     	6.44e-06       	1e-10          	9.23e-06       	0.000390833    	1.27922e-05    	6.18993e-06    	8.73022e-06    	4.78176e-06    	0.000376666    	0.021868       	0.0852373      	10             	7.99564e-10    	3.27256e-11    	0.000244216    	0.00463199     	1.65099e-05    	4.77085e-06    	1.66836e-05    	4.94704e-06    	0.000279535    	0.000212972    	8.65951e-10    	87             	6.20283e-10    	4.85765e-11    	0.00060159     	3.3478e-05     	1.44975e-05    	5.63866e-06    	1.20809e-05    	4.84597e-06    	0.000338934    	8.39915e-21    	1e-20          	1e-20          	7.05908e-10    	4.00036e-11    	0.000382784    	1.60085e-21    	-0.00190271            	-6.0287e-07            	-1.47143e-14           	-0.000699113           
20160521       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.32355e-05    	6.37187e-06    	9.05418e-06    	4.92231e-06    	0.000401513    	0.0216188      	0.0852359      	10             	7.72922e-10    	3.2815e-11     	0.000262008    	0.00488125     	1.65264e-05    	4.76808e-06    	1.66845e-05    	4.93824e-06    	0.000279476    	0.000212978    	8.65951e-10    	87             	6.19661e-10    	4.85303e-11    	0.000602227    	3.34719e-05    	1.50284e-05    	5.60595e-06    	1.29195e-05    	4.92992e-06    	0.000343232    	8.38213e-21    	1e-20          	1e-20          	6.81096e-10    	4.12844e-11    	0.000424265    	1.61787e-21    	-0.00201595            	-5.93251e-07           	-1.47143e-14           	-0.000720188           
20160522       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.4131e-06     	6.44e-06       	1e-10          	9.23e-06       	0.000390833    	1.33552e-05    	6.39652e-06    	9.02514e-06    	5.11827e-06    	0.000394283    	0.0216907      	0.0852344      	10             	7.66077e-10    	3.24235e-11    	0.000263501    	0.00480931     	1.65453e-05    	4.76542e-06    	1.66873e-05    	4.93017e-06    	0.000279395    	0.000212987    	8.65951e-10    	87             	6.18952e-10    	4.84829e-11    	0.000603018    	3.34635e-05    	1.49469e-05    	5.69275e-06    	1.25464e-05    	5.03711e-06    	0.000344712    	8.37629e-21    	1e-20          	1e-20          	6.84815e-10    	4.03115e-11    	0.000409777    	1.62371e-21    	-0.00227066            	-6.30115e-07           	-1.47143e-14           	-0.000757973           
20160523       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.39006e-05    	6.61506e-06    	9.42267e-06    	5.29315e-06    	0.000422139    	0.0214161      	0.0852327      	10             	7.36176e-10    	3.25374e-11    	0.000286282    	0.0050839      	1.65661e-05    	4.76354e-06    	1.66916e-05    	4.92277e-06    	0.000279403    	0.000212986    	8.65951e-10    	87             	6.18175e-10    	4.84344e-11    	0.00060393     	3.34643e-05    	1.54787e-05    	5.63321e-06    	1.3442e-05     	5.09674e-06    	0.000346446    	8.36945e-21    	1e-20          	1e-20          	6.61404e-10    	4.17199e-11    	0.000454566    	1.63055e-21    	-0.00252184            	-7.3097e-07            	-1.47143e-14           	-0.000768836           
20160524       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.4131e-06     	6.44e-06       	1e-10          	9.23e-06       	0.000390833    	1.42214e-05    	6.7364e-06     	9.63829e-06    	5.421e-06      	0.000437929    	0.0212635      	0.0852315      	10             	7.19666e-10    	3.25399e-11    	0.000299551    	0.00523648     	1.6581e-05     	4.7621e-06     	1.66897e-05    	4.91586e-06    	0.000279461    	0.00021298     	8.65951e-10    	87             	6.17619e-10    	4.83852e-11    	0.000604405    	3.34704e-05    	1.57987e-05    	5.52556e-06    	1.40931e-05    	5.1112e-06     	0.00034074     	8.39199e-21    	1e-20          	1e-20          	6.48073e-10    	4.28635e-11    	0.000486389    	1.60801e-21    	-0.00180732            	-4.22161e-07           	-1.47143e-14           	-0.00065015            
20160525       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.4131e-06     	6.44e-06       	1e-10          	9.23e-06       	0.000390833    	1.4701e-05     	6.90628e-06    	9.9935e-06     	5.5696e-06     	0.000459584    	0.0210578      	0.0852298      	10             	6.9631e-10     	3.265e-11      	0.000321008    	0.00544225     	1.66028e-05    	4.76127e-06    	1.66943e-05    	4.90951e-06    	0.000279588    	0.000212966    	8.65951e-10    	87             	6.16807e-10    	4.83351e-11    	0.00060537     	3.34836e-05    	1.61761e-05    	5.33127e-06    	1.49923e-05    	5.08492e-06    	0.00032742     	8.44508e-21    	1e-20          	1e-20          	6.33021e-10    	4.45442e-11    	0.000529726    	1.55492e-21    	-0.00253086            	-6.12587e-07           	-1.47143e-14           	-0.000753386           
20160526       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.52882e-05    	7.12774e-06    	1.04298e-05    	5.7482e-06     	0.000486652    	0.0208061      	0.085228       	10             	6.6971e-10     	3.27808e-11    	0.00034833     	0.00569391     	1.6627e-05     	4.76122e-06    	1.67009e-05    	4.90382e-06    	0.000279802    	0.000212944    	8.65951e-10    	87             	6.15912e-10    	4.8284e-11     	0.000606489    	3.35056e-05    	1.65186e-05    	4.99227e-06    	1.6111e-05     	4.98625e-06    	0.000299997    	8.55651e-21    	1e-20          	1e-20          	6.19943e-10    	4.68826e-11    	0.000581262    	1.44349e-21    	-0.00278796            	-6.26565e-07           	-1.47143e-14           	-0.000768752           
20160527       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.4131e-06     	6.44e-06       	1e-10          	9.23e-06       	0.000390833    	1.56416e-05    	7.27649e-06    	1.05795e-05    	6.00471e-06    	0.000489298    	0.0207818      	0.0852262      	10             	6.547e-10      	3.25119e-11    	0.000361429    	0.00571818     	1.66503e-05    	4.76169e-06    	1.6706e-05     	4.89906e-06    	0.000280023    	0.000212922    	8.65951e-10    	87             	6.1505e-10     	4.82312e-11    	0.000607523    	3.35285e-05    	1.64738e-05    	5.27967e-06    	1.54754e-05    	5.12679e-06    	0.000323127    	8.46233e-21    	1e-20          	1e-20          	6.21642e-10    	4.51572e-11    	0.000556804    	1.53767e-21    	-0.00271867            	-5.29606e-07           	-1.47143e-14           	-0.000737948           
20160528       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.64292e-05    	7.58587e-06    	1.11519e-05    	6.26001e-06    	0.00052513     	0.0204585      	0.0852238      	10             	6.23491e-10    	3.26469e-11    	0.000400057    	0.00604147     	1.66794e-05    	4.76326e-06    	1.67162e-05    	4.89523e-06    	0.000280357    	0.000212887    	8.65951e-10    	87             	6.13979e-10    	4.81768e-11    	0.000608955    	3.35631e-05    	1.66743e-05    	4.83207e-06    	1.65816e-05    	4.9285e-06     	0.000286325    	8.61317e-21    	1e-20          	1e-20          	6.14171e-10    	4.78039e-11    	0.000603861    	1.38683e-21    	-0.00360119            	-7.21351e-07           	-1.47143e-14           	-0.000803932           
20160529       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.4131e-06     	6.44e-06       	1e-10          	9.23e-06       	0.000390833    	1.69254e-05    	7.68139e-06    	1.15496e-05    	6.38175e-06    	0.000536162    	0.020361       	0.0852211      	10             	6.05304e-10    	3.28298e-11    	0.000426771    	0.00613898     	1.67181e-05    	4.76744e-06    	1.67406e-05    	4.89555e-06    	0.000280838    	0.000212837    	8.65951e-10    	87             	6.12563e-10    	4.81362e-11    	0.000611256    	3.36128e-05    	1.67181e-05    	4.76744e-06    	1.67406e-05    	4.89555e-06    	0.000280838    	8.63612e-21    	1e-20          	1e-20          	6.12563e-10    	4.81362e-11    	0.000611256    	1.36388e-21    	-0.00391613            	-6.48116e-07           	-1.47143e-14           	-0.000798641           
20160530       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.4131e-06     	6.44e-06       	1e-10          	9.23e-06       	0.000390833    	1.72577e-05    	7.76381e-06    	1.17357e-05    	6.56835e-06    	0.000533722    	0.0203825      	0.0852189      	10             	5.93734e-10    	3.27256e-11    	0.000442098    	0.0061175      	1.67419e-05    	4.7696e-06     	1.67449e-05    	4.89281e-06    	0.000281191    	0.000212801    	8.65951e-10    	87             	6.11692e-10    	4.80801e-11    	0.00061228     	3.36493e-05    	1.67785e-05    	5.01518e-06    	1.63283e-05    	5.03024e-06    	0.000301904    	8.54866e-21    	1e-20          	1e-20          	6.10385e-10    	4.67859e-11    	0.000598328    	1.45134e-21    	-0.00337101            	-4.662e-07             	-1.47143e-14           	-0.000670716           
