TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	SOC-lz(s)_UZ   	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	SOC-lz(s)_LZ   	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	SOC-lz(s)_riv  	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	SOC-lz(s)_rate_UZ      	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	SOC-lz(s)_rate_LZ      	CO2(*g)_rate_LZ        
YYYYMMDD       	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             
20151001       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.52385e-05    	1.12577e-05    	1.38657e-05    	6.39386e-06    	0.000622918    	0.0196254      	0.0853752      	7.34527e-10    	10             	4.06497e-10    	2.65055e-11    	0.000762931    	0.00687464     	5.41901e-07    	1.22898e-05    	0.000561446    	0.000231483    	2.82567e-05    	0.000242595    	8.65951e-10    	0.00736006     	87             	1.9836e-08     	5.49087e-08    	0.000633114    	3.85508e-06    	8.53091e-06    	1.13377e-05    	4.15294e-05    	2.38426e-05    	0.00057682     	7.55075e-21    	1e-20          	1e-20          	1e-20          	1.21002e-09    	2.37777e-10    	0.000767656    	2.44925e-21    	0                      	0                      	0                      	0                      	0                      	0                      
20151002       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.56246e-05    	1.14635e-05    	1.40439e-05    	6.51075e-06    	0.000657342    	0.019348       	0.0853744      	7.34525e-10    	10             	4.00418e-10    	2.64478e-11    	0.00078447     	0.00715202     	5.42834e-07    	1.2289e-05     	0.00056088     	0.00023126     	2.81619e-05    	0.000242608    	8.65951e-10    	0.00736006     	87             	1.98014e-08    	5.4756e-08     	0.000633582    	3.84235e-06    	7.11494e-06    	1.15436e-05    	5.10596e-05    	2.83265e-05    	0.000596269    	7.4889e-21     	1e-20          	1e-20          	1e-20          	1.45317e-09    	3.51661e-10    	0.000785893    	2.5111e-21     	-0.00116525            	-2.39543e-12           	8.38503e-08            	-1.47143e-14           	-0.00016951            	5.0303e-05             
20151003       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.60337e-05    	1.16949e-05    	1.42192e-05    	6.64219e-06    	0.000694398    	0.019058       	0.0853738      	7.34523e-10    	10             	3.94174e-10    	2.63637e-11    	0.000806844    	0.00744197     	5.43767e-07    	1.22884e-05    	0.000560315    	0.000231037    	2.81016e-05    	0.000242616    	8.65951e-10    	0.00736006     	87             	1.97669e-08    	5.46038e-08    	0.000634049    	3.83425e-06    	5.86391e-06    	1.17669e-05    	6.34172e-05    	3.38696e-05    	0.000613551    	7.43479e-21    	1e-20          	1e-20          	1e-20          	1.76654e-09    	5.31974e-10    	0.000802947    	2.56521e-21    	-0.000955168           	-2.51242e-12           	7.17213e-08            	-1.47143e-14           	-0.000168976           	5.53968e-05            
20151004       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.64637e-05    	1.19406e-05    	1.44011e-05    	6.78171e-06    	0.000731777    	0.0187742      	0.0853732      	7.34522e-10    	10             	3.87819e-10    	2.62738e-11    	0.000830554    	0.00772578     	5.44685e-07    	1.22881e-05    	0.00055975     	0.000230815    	2.80753e-05    	0.000242619    	8.65951e-10    	0.00736006     	87             	1.9733e-08     	5.44537e-08    	0.000634496    	3.83072e-06    	4.79323e-06    	1.19932e-05    	7.9268e-05     	4.07127e-05    	0.000625197    	7.39876e-21    	1e-20          	1e-20          	1e-20          	2.16588e-09    	8.17052e-10    	0.000818596    	2.60124e-21    	-0.000949407           	-2.63678e-12           	7.84333e-08            	-1.47143e-14           	-0.000168645           	6.49823e-05            
20151005       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.69788e-05    	1.22454e-05    	1.46082e-05    	6.95487e-06    	0.000773576    	0.0184667      	0.0853725      	7.3452e-10     	10             	3.80474e-10    	2.61509e-11    	0.00085876     	0.0080333      	5.45595e-07    	1.2288e-05     	0.000559185    	0.000230593    	2.80861e-05    	0.000242618    	8.65951e-10    	0.00736006     	87             	1.96995e-08    	5.4305e-08     	0.000634932    	3.83217e-06    	3.90782e-06    	1.22535e-05    	9.93733e-05    	4.91818e-05    	0.000632815    	7.37538e-21    	1e-20          	1e-20          	1e-20          	2.66327e-09    	1.2627e-09     	0.000834567    	2.62462e-21    	-0.000937416           	-2.76059e-12           	8.43965e-08            	-1.47143e-14           	-0.000168513           	7.41346e-05            
20151006       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.9355e-06     	1.5e-07        	1e-10          	7.75e-07       	2.83e-05       	2.76138e-05    	1.26296e-05    	1.48503e-05    	7.17393e-06    	0.000822413    	0.0181199      	0.0853719      	7.34518e-10    	10             	3.71796e-10    	2.59829e-11    	0.000893372    	0.00838008     	5.46494e-07    	1.22884e-05    	0.00055862     	0.000230372    	2.81392e-05    	0.000242611    	8.65951e-10    	0.00736005     	87             	1.96666e-08    	5.41579e-08    	0.000635354    	3.8393e-06     	3.20882e-06    	1.25499e-05    	0.000123769    	5.92948e-05    	0.000636935    	7.36279e-21    	1e-20          	1e-20          	1e-20          	3.25232e-09    	1.92587e-09    	0.000851192    	2.63721e-21    	-0.00097957            	-2.89714e-12           	9.83347e-08            	-1.47143e-14           	-0.000168601           	8.54936e-05            
20151007       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.81054e-05    	1.29118e-05    	1.50567e-05    	7.33425e-06    	0.000862215    	0.0178468      	0.0853712      	7.34516e-10    	10             	3.65345e-10    	2.58907e-11    	0.000921783    	0.00865321     	5.4737e-07     	1.2289e-05     	0.000558056    	0.000230151    	2.82257e-05    	0.000242599    	8.65951e-10    	0.00736005     	87             	1.96345e-08    	5.40135e-08    	0.000635748    	3.85092e-06    	2.57958e-06    	1.27309e-05    	0.000155351    	7.20805e-05    	0.000619874    	7.41516e-21    	1e-20          	1e-20          	1e-20          	4.05847e-09    	3.0261e-09     	0.00085617     	2.58484e-21    	-0.00105514            	-3.05419e-12           	1.19989e-07            	-1.47143e-14           	-0.000168939           	9.87933e-05            
20151008       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.85839e-05    	1.31742e-05    	1.52702e-05    	7.48326e-06    	0.000899914    	0.0175956      	0.0853703      	7.34514e-10    	10             	3.59277e-10    	2.58251e-11    	0.000950641    	0.00890443     	5.48208e-07    	1.22899e-05    	0.000557492    	0.000229931    	2.83431e-05    	0.000242583    	8.65951e-10    	0.00736005     	87             	1.9604e-08     	5.38734e-08    	0.000636095    	3.86668e-06    	2.0573e-06     	1.28546e-05    	0.000194835    	8.78638e-05    	0.000584975    	7.52466e-21    	1e-20          	1e-20          	1e-20          	5.10677e-09    	4.79266e-09    	0.00085336     	2.47534e-21    	-0.00123545            	-3.18026e-12           	1.5911e-07             	-1.47143e-14           	-0.000169476           	0.000116592            
20151009       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	2.60553e-05    	1.13454e-05    	1.38104e-05    	6.52074e-06    	0.000692526    	0.0190725      	0.0853698      	7.34512e-10    	10             	3.93803e-10    	2.55786e-11    	0.000784384    	0.00742753     	5.48936e-07    	1.22889e-05    	0.000556929    	0.00022971     	2.82766e-05    	0.000242592    	8.65951e-10    	0.00736005     	87             	1.95775e-08    	5.37446e-08    	0.000636314    	3.85776e-06    	5.02739e-06    	1.14769e-05    	7.20525e-05    	3.7629e-05     	0.000599943    	7.47733e-21    	1e-20          	1e-20          	1e-20          	2.06294e-09    	7.06667e-10    	0.000781211    	2.52267e-21    	-0.000887477           	-3.29809e-12           	1.0948e-07             	-1.47143e-14           	-0.000170194           	0.000107958            
