TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	SOC-lz(s)_UZ   	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	SOC-lz(s)_LZ   	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	SOC-lz(s)_riv  	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	SOC-lz(s)_rate_UZ      	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	SOC-lz(s)_rate_LZ      	CO2(*g)_rate_LZ        
20151010       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	2.6488e-05     	1.15779e-05    	1.39787e-05    	6.65568e-06    	0.000727213    	0.0188084      	0.0853691      	7.3451e-10     	10             	3.87418e-10    	2.54739e-11    	0.000807029    	0.00769158     	7.2143e-07     	1.22882e-05    	0.000556569    	0.000229489    	0.00158825     	0.000130176    	8.65951e-10    	0.00732659     	87             	1.48962e-08    	4.0866e-08     	0.000835743    	0.000116274    	4.36234e-06    	1.16985e-05    	8.83737e-05    	4.44933e-05    	0.000873419    	6.70616e-21    	1e-20          	1e-20          	1e-20          	2.38251e-09    	1.00317e-09    	0.000829649    	3.29384e-21    	-0.00102563            	-2.63049e-12           	7.62883e-08            	-1.47143e-14           	-0.00723912            	0.00420923             
20151011       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.6976e-05     	1.18576e-05    	1.41645e-05    	6.81646e-06    	0.000766192    	0.0185203      	0.0853685      	7.34508e-10    	10             	3.80466e-10    	2.53529e-11    	0.000832697    	0.00797971     	7.26393e-07    	1.22878e-05    	0.000556012    	0.000229269    	0.00159046     	0.000130091    	8.65951e-10    	0.00732652     	87             	1.4794e-08     	4.05439e-08    	0.000840673    	0.000116359    	3.60252e-06    	1.1948e-05     	0.000110209    	5.35717e-05    	0.000939438    	6.54325e-21    	1e-20          	1e-20          	1e-20          	2.89248e-09    	1.52277e-09    	0.000852222    	3.45675e-21    	-0.000830771           	-2.74551e-12           	6.38076e-08            	-1.47143e-14           	-0.00724721            	0.00393156             
20151012       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.75631e-05    	1.21855e-05    	1.43974e-05    	7.00497e-06    	0.000809583    	0.0182098      	0.0853677      	7.34506e-10    	10             	3.72425e-10    	2.52294e-11    	0.000864662    	0.00829024     	7.28294e-07    	1.22877e-05    	0.000555451    	0.000229049    	0.00159272     	0.000130004    	8.65951e-10    	0.00732646     	87             	1.47549e-08    	4.0395e-08     	0.000842047    	0.000116446    	2.97799e-06    	1.22121e-05    	0.000137499    	6.47438e-05    	0.00101322     	6.37028e-21    	1e-20          	1e-20          	1e-20          	3.50927e-09    	2.31177e-09    	0.00087638     	3.62972e-21    	-0.00116404            	-2.87311e-12           	1.1069e-07             	-1.47143e-14           	-0.00725538            	0.00477054             
20151013       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	2.71524e-05    	1.18149e-05    	1.4152e-05     	6.81491e-06    	0.000772143    	0.0184771      	0.0853667      	7.34504e-10    	10             	3.77999e-10    	2.51665e-11    	0.000837393    	0.00802292     	7.27033e-07    	1.22872e-05    	0.000554888    	0.000228829    	0.00159494     	0.000129918    	8.65951e-10    	0.0073264      	87             	1.47801e-08    	4.04218e-08    	0.00083976     	0.000116532    	3.44548e-06    	1.19193e-05    	0.000115784    	5.58725e-05    	0.000953953    	6.50848e-21    	1e-20          	1e-20          	1e-20          	3.02618e-09    	1.6748e-09     	0.000855776    	3.49152e-21    	-0.00158885            	-3.01314e-12           	1.87338e-07            	-1.47143e-14           	-0.00726364            	0.00562144             
20151014       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	2.68599e-05    	1.15307e-05    	1.39512e-05    	6.67263e-06    	0.000745201    	0.0186743      	0.0853656      	7.34502e-10    	10             	3.82067e-10    	2.50734e-11    	0.000816719    	0.00782565     	7.26146e-07    	1.22865e-05    	0.000554326    	0.000228609    	0.00159713     	0.000129834    	8.65951e-10    	0.00732634     	87             	1.47978e-08    	4.04279e-08    	0.000837909    	0.000116616    	3.83218e-06    	1.16787e-05    	0.000101871    	5.01321e-05    	0.000912026    	6.60992e-21    	1e-20          	1e-20          	1e-20          	2.71651e-09    	1.32065e-09    	0.000838772    	3.39008e-21    	-0.00160479            	-2.89243e-12           	1.73493e-07            	-1.47143e-14           	-0.00727174            	0.00552135             
20151015       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.73691e-05    	1.18138e-05    	1.41434e-05    	6.83648e-06    	0.000784399    	0.0183887      	0.085365       	7.345e-10      	10             	3.75015e-10    	2.49534e-11    	0.000843545    	0.00811129     	7.30425e-07    	1.2286e-05     	0.00055377     	0.000228389    	0.00159937     	0.000129748    	8.65951e-10    	0.00732628     	87             	1.47107e-08    	4.01485e-08    	0.000842024    	0.000116702    	3.16772e-06    	1.1928e-05     	0.000126845    	6.03938e-05    	0.000981406    	6.44373e-21    	1e-20          	1e-20          	1e-20          	3.29542e-09    	2.00043e-09    	0.000860931    	3.55627e-21    	-0.000898923           	-2.80459e-12           	7.36344e-08            	-1.47143e-14           	-0.0072797             	0.00414566             
20151016       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	2.73994e-05    	1.18254e-05    	1.41801e-05    	7.08778e-06    	0.000792079    	0.0183338      	0.0853644      	7.34498e-10    	10             	3.74637e-10    	2.49954e-11    	0.000846584    	0.00816624     	7.34192e-07    	1.22856e-05    	0.000553214    	0.000228171    	0.00160161     	0.000129662    	8.65951e-10    	0.00732622     	87             	1.46348e-08    	3.99002e-08    	0.00084554     	0.000116788    	3.05256e-06    	1.19412e-05    	0.000132168    	6.27077e-05    	0.000995742    	6.41043e-21    	1e-20          	1e-20          	1e-20          	3.42172e-09    	2.16552e-09    	0.000863952    	3.58957e-21    	-0.000903275           	-2.9321e-12            	8.18785e-08            	-1.47143e-14           	-0.00728776            	0.00429035             
20151017       	1.80076e-06    	2.23647e-06    	9.89589e-11    	1.01928e-05    	7.09535e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.79508e-05    	1.21442e-05    	1.43751e-05    	7.27888e-06    	0.00083445     	0.0180364      	0.0853639      	7.34496e-10    	10             	3.67306e-10    	2.48474e-11    	0.000875359    	0.00846356     	7.39089e-07    	1.22854e-05    	0.000552659    	0.000227952    	0.0016039      	0.000129574    	8.65951e-10    	0.00732616     	87             	1.45374e-08    	3.95938e-08    	0.00085035     	0.000116876    	2.51976e-06    	1.21881e-05    	0.000164452    	7.576e-05      	0.00107323     	6.23621e-21    	1e-20          	1e-20          	1e-20          	4.15828e-09    	3.28496e-09    	0.000884575    	3.76379e-21    	-0.000747966           	-2.95687e-12           	6.4162e-08             	-1.47143e-14           	-0.0072958             	0.00400074             
20151018       	1.80263e-06    	2.2388e-06     	9.9062e-11     	1.02034e-05    	7.10275e-05    	1.80263e-06    	2.2388e-06     	9.9062e-11     	1.02034e-05    	7.10275e-05    	2.79923e-05    	1.21457e-05    	1.44154e-05    	7.2856e-06     	0.00084495     	0.0179642      	0.0853636      	7.34494e-10    	10             	3.66765e-10    	2.48806e-11    	0.000879107    	0.00853575     	7.46309e-07    	1.22853e-05    	0.000552108    	0.000227734    	0.0016062      	0.000129486    	8.65951e-10    	0.0073261      	87             	1.43964e-08    	3.91695e-08    	0.000857824    	0.000116964    	2.03586e-06    	1.21991e-05    	0.00020469     	9.16544e-05    	0.00113629     	6.10128e-21    	1e-20          	1e-20          	1e-20          	5.16462e-09    	5.09618e-09    	0.00088648     	3.89872e-21    	-0.000487272           	-3.09241e-12           	3.97415e-08            	-1.47143e-14           	-0.00730396            	0.00338643             
20151019       	1.78644e-06    	2.21869e-06    	9.81721e-11    	1.01117e-05    	7.03894e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.80248e-05    	1.21457e-05    	1.44479e-05    	7.2856e-06     	0.000853684    	0.0179046      	0.0853633      	7.34492e-10    	10             	3.66342e-10    	2.4908e-11     	0.000882104    	0.00859536     	7.54465e-07    	1.22852e-05    	0.000551558    	0.000227516    	0.00160851     	0.000129398    	8.65951e-10    	0.00732604     	87             	1.42404e-08    	3.87054e-08    	0.000866359    	0.000117052    	1.64734e-06    	1.22115e-05    	0.000254429    	0.000111215    	0.00120989     	5.95098e-21    	1e-20          	1e-20          	1e-20          	6.40744e-09    	7.88988e-09    	0.000888171    	4.04902e-21    	-0.000386763           	-3.12569e-12           	2.94911e-08            	-1.47143e-14           	-0.00731212            	0.00314418             
20151020       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.7889e-06     	2.22175e-06    	9.83075e-11    	1.01257e-05    	7.04865e-05    	2.68842e-05    	1.14818e-05    	1.40954e-05    	7.46963e-06    	0.000782002    	0.0184059      	0.0853631      	7.3449e-10     	10             	3.81836e-10    	2.53249e-11    	0.000825664    	0.00809407     	7.61688e-07    	1.22844e-05    	0.000551008    	0.000227298    	0.00161075     	0.000129312    	8.65951e-10    	0.00732598     	87             	1.41049e-08    	3.8298e-08     	0.000873805    	0.000117138    	2.39705e-06    	1.17354e-05    	0.000167544    	7.69349e-05    	0.00104388     	6.30107e-21    	1e-20          	1e-20          	1e-20          	4.37227e-09    	3.51985e-09    	0.0008571      	3.69893e-21    	-0.000418248           	-3.15328e-12           	3.29123e-08            	-1.47143e-14           	-0.00732028            	0.00338792             
20151021       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	2.70636e-05    	1.15629e-05    	1.41923e-05    	7.62123e-06    	0.000797022    	0.0182986      	0.0853624      	7.34488e-10    	10             	3.79337e-10    	2.53343e-11    	0.000836815    	0.00820143     	7.6276e-07     	1.22836e-05    	0.000550453    	0.000227081    	0.00161301     	0.000129226    	8.65951e-10    	0.00732592     	87             	1.40847e-08    	3.82035e-08    	0.000874176    	0.000117224    	2.15579e-06    	1.18181e-05    	0.000188499    	8.53291e-05    	0.00108595     	6.20851e-21    	1e-20          	1e-20          	1e-20          	4.87066e-09    	4.41984e-09    	0.00086563     	3.79149e-21    	-0.000960317           	-2.92431e-12           	8.17826e-08            	-1.47143e-14           	-0.00732818            	0.00504068             
20151022       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	2.71869e-05    	1.16458e-05    	1.42694e-05    	7.75291e-06    	0.000805769    	0.0182366      	0.0853616      	7.34486e-10    	10             	3.77644e-10    	2.53601e-11    	0.000845133    	0.00826337     	7.61909e-07    	1.2283e-05     	0.000549895    	0.000226864    	0.00161528     	0.00012914     	8.65951e-10    	0.00732586     	87             	1.41001e-08    	3.82052e-08    	0.000872341    	0.00011731     	1.97165e-06    	1.18936e-05    	0.000207631    	9.29556e-05    	0.00112055     	6.1344e-21     	1e-20          	1e-20          	1e-20          	5.33413e-09    	5.34042e-09    	0.000870643    	3.8656e-21     	-0.00117054            	-2.97275e-12           	1.11247e-07            	-1.47143e-14           	-0.00733612            	0.00556152             
20151023       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	2.74388e-05    	1.17615e-05    	1.4407e-05     	7.85321e-06    	0.000823189    	0.0181145      	0.0853608      	7.34484e-10    	10             	3.74207e-10    	2.53735e-11    	0.000861117    	0.00838548     	7.6051e-07     	1.22825e-05    	0.000549337    	0.000226647    	0.00161756     	0.000129053    	8.65951e-10    	0.00732579     	87             	1.41256e-08    	3.82345e-08    	0.000869881    	0.000117397    	1.67567e-06    	1.20014e-05    	0.000247311    	0.000108618    	0.00118903     	5.99281e-21    	1e-20          	1e-20          	1e-20          	6.29589e-09    	7.53169e-09    	0.000878619    	4.00719e-21    	-0.00125475            	-3.00083e-12           	1.26126e-07            	-1.47143e-14           	-0.00734405            	0.00571687             
20151024       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.78919e-05    	1.2023e-05     	1.45703e-05    	8.02781e-06    	0.000856612    	0.0178847      	0.0853604      	7.34482e-10    	10             	3.6818e-10     	2.52513e-11    	0.000885137    	0.00861526     	7.6546e-07     	1.22822e-05    	0.000548787    	0.000226431    	0.00161988     	0.000128965    	8.65951e-10    	0.00732573     	87             	1.40339e-08    	3.79472e-08    	0.000874689    	0.000117485    	1.37663e-06    	1.217e-05      	0.000306331    	0.000131852    	0.00128935     	5.79682e-21    	1e-20          	1e-20          	1e-20          	7.69578e-09    	1.14522e-08    	0.000890339    	4.20318e-21    	-0.000601206           	-3.05653e-12           	5.00933e-08            	-1.47143e-14           	-0.00735203            	0.004037               
20151025       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	2.75011e-05    	1.19922e-05    	1.43899e-05    	8.30228e-06    	0.000826099    	0.0180943      	0.08536        	7.3448e-10     	10             	3.73427e-10    	2.52953e-11    	0.000861898    	0.00840572     	7.70243e-07    	1.2282e-05     	0.000548237    	0.000226215    	0.00162217     	0.000128878    	8.65951e-10    	0.00732567     	87             	1.39464e-08    	3.76717e-08    	0.000879297    	0.000117572    	1.90264e-06    	1.2111e-05     	0.000218584    	9.76214e-05    	0.0011524      	6.06774e-21    	1e-20          	1e-20          	1e-20          	5.53279e-09    	5.83705e-09    	0.000883661    	3.93226e-21    	-0.000578514           	-3.16247e-12           	5.11937e-08            	-1.47143e-14           	-0.0073601             	0.00408274             
20151026       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	2.77069e-05    	1.21331e-05    	1.44782e-05    	8.46089e-06    	0.000841261    	0.0179895      	0.0853594      	7.34478e-10    	10             	3.70688e-10    	2.52662e-11    	0.000873593    	0.00851045     	7.71563e-07    	1.22818e-05    	0.000547684    	0.000225999    	0.00162448     	0.00012879     	8.65951e-10    	0.00732561     	87             	1.39221e-08    	3.75672e-08    	0.000879939    	0.00011766     	1.72332e-06    	1.22008e-05    	0.000243584    	0.00010752     	0.00119791     	5.97494e-21    	1e-20          	1e-20          	1e-20          	6.12039e-09    	7.20971e-09    	0.000890191    	4.02506e-21    	-0.000879823           	-3.06578e-12           	8.32028e-08            	-1.47143e-14           	-0.00736805            	0.00501273             
20151027       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.79738e-05    	1.22766e-05    	1.45887e-05    	8.56097e-06    	0.000863141    	0.0178405      	0.085359       	7.34476e-10    	10             	3.6718e-10     	2.52201e-11    	0.00088867     	0.00865947     	7.7598e-07     	1.22818e-05    	0.000547135    	0.000225784    	0.00162681     	0.000128702    	8.65951e-10    	0.00732555     	87             	1.38425e-08    	3.73138e-08    	0.000884113    	0.000117748    	1.40909e-06    	1.22795e-05    	0.000301573    	0.000130234    	0.00129089     	5.79391e-21    	1e-20          	1e-20          	1e-20          	7.51631e-09    	1.10082e-08    	0.000897438    	4.20609e-21    	-0.000593991           	-3.11394e-12           	5.1215e-08             	-1.47143e-14           	-0.00737604            	0.00419998             
20151028       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	2.51379e-05    	1.0348e-05     	1.3284e-05     	7.12803e-06    	0.000658722    	0.019337       	0.0853586      	7.34474e-10    	10             	4.08175e-10    	2.55017e-11    	0.000727923    	0.00716297     	7.79641e-07    	1.22799e-05    	0.000546587    	0.000225568    	0.00162894     	0.000128622    	8.65951e-10    	0.00732549     	87             	1.37771e-08    	3.70993e-08    	0.000887419    	0.000117828    	4.69352e-06    	1.06359e-05    	7.59647e-05    	3.9685e-05     	0.000803326    	6.88824e-21    	1e-20          	1e-20          	1e-20          	2.21091e-09    	7.98928e-10    	0.000768504    	3.11176e-21    	-0.000615926           	-3.183e-12             	5.61418e-08            	-1.47143e-14           	-0.00738409            	0.00436892             
20151029       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	2.32818e-05    	9.14233e-06    	1.23561e-05    	6.22777e-06    	0.000551076    	0.0202306      	0.0853581      	7.34472e-10    	10             	4.40398e-10    	2.55743e-11    	0.000627534    	0.00626935     	7.82565e-07    	1.22768e-05    	0.000546039    	0.000225351    	0.00163098     	0.000128545    	8.65951e-10    	0.00732543     	87             	1.37252e-08    	3.69216e-08    	0.00088988     	0.000117905    	6.93466e-06    	9.41416e-06    	4.42489e-05    	2.52309e-05    	0.000644729    	7.33912e-21    	1e-20          	1e-20          	1e-20          	1.489e-09      	3.11854e-10    	0.000664678    	2.66088e-21    	-0.000757974           	-2.51691e-12           	3.36557e-08            	-1.47143e-14           	-0.00739146            	0.00454645             
