TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	SOC-lz(s)_UZ   	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	SOC-lz(s)_LZ   	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	SOC-lz(s)_riv  	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	SOC-lz(s)_rate_UZ      	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	SOC-lz(s)_rate_LZ      	CO2(*g)_rate_LZ        
20151010       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	3.22468e-05    	1.69203e-05    	1.48255e-05    	9.40575e-06    	0.000926647    	0.0174217      	0.0854134      	7.34263e-10    	10             	3.18856e-10    	2.22797e-11    	0.00103996     	0.00907833     	1.40468e-06    	2.63753e-05    	0.00031066     	0.000148332    	0.00240827     	0.00010468     	8.65951e-10    	0.00731274     	87             	7.55842e-09    	1.14319e-08    	0.000919331    	0.00014177     	3.0946e-06     	2.1686e-05     	0.000150338    	7.943e-05      	0.00167344     	5.15181e-21    	1e-20          	1e-20          	1e-20          	3.38714e-09    	2.44705e-09    	0.000992762    	4.84819e-21    	-0.000990492           	-3.25617e-12           	1.73157e-07            	-1.47143e-14           	-0.00978208            	0.00589104             
20151011       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.2741e-05     	1.72527e-05    	1.49775e-05    	9.59053e-06    	0.000972048    	0.0171341      	0.0854129      	7.34261e-10    	10             	3.14086e-10    	2.21744e-11    	0.00106658     	0.00936593     	1.41976e-06    	2.63903e-05    	0.00031004     	0.000148094    	0.00241145     	0.0001046      	8.65951e-10    	0.00731265     	87             	7.47784e-09    	1.1287e-08     	0.000927383    	0.00014185     	2.31396e-06    	2.32912e-05    	0.000200245    	0.00010112     	0.00192327     	4.80408e-21    	1e-20          	1e-20          	1e-20          	4.5503e-09     	4.39879e-09    	0.000984316    	5.19592e-21    	-0.000805204           	-3.3796e-12            	1.35643e-07            	-1.47143e-14           	-0.00979694            	0.00552412             
20151012       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.33906e-05    	1.76858e-05    	1.51812e-05    	9.83126e-06    	0.00102713     	0.0167976      	0.0854121      	7.34259e-10    	10             	3.0803e-10     	2.20466e-11    	0.00110234     	0.00970237     	1.42603e-06    	2.63945e-05    	0.000309424    	0.000147851    	0.00241414     	0.000104533    	8.65951e-10    	0.00731257     	87             	7.44467e-09    	1.12142e-08    	0.000929664    	0.000141917    	1.70285e-06    	2.52248e-05    	0.00026589     	0.000129313    	0.00222784     	4.43881e-21    	1e-20          	1e-20          	1e-20          	6.21533e-09    	8.02001e-09    	0.000956871    	5.56119e-21    	-0.001132              	-3.51822e-12           	2.20187e-07            	-1.47143e-14           	-0.00981167            	0.00672761             
20151013       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	3.28504e-05    	1.71375e-05    	1.4953e-05     	9.55368e-06    	0.00098004     	0.0170844      	0.0854111      	7.34256e-10    	10             	3.13035e-10    	2.20637e-11    	0.00106841     	0.00941557     	1.42553e-06    	2.6409e-05     	0.00030879     	0.000147614    	0.00241736     	0.000104453    	8.65951e-10    	0.00731249     	87             	7.44701e-09    	1.11943e-08    	0.00092747     	0.000141997    	2.03227e-06    	2.40163e-05    	0.000225461    	0.000111984    	0.00204643     	4.64937e-21    	1e-20          	1e-20          	1e-20          	5.19175e-09    	5.66277e-09    	0.000971342    	5.35063e-21    	-0.00154934            	-3.68361e-12           	3.49917e-07            	-1.47143e-14           	-0.00982451            	0.00793663             
20151014       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	3.24691e-05    	1.6721e-05     	1.47671e-05    	9.34728e-06    	0.000948637    	0.0172812      	0.0854101      	7.34254e-10    	10             	3.16666e-10    	2.2039e-11     	0.00104303     	0.00921883     	1.42569e-06    	2.6422e-05     	0.00030816     	0.000147377    	0.00242047     	0.000104375    	8.65951e-10    	0.00731241     	87             	7.44586e-09    	1.11693e-08    	0.00092572     	0.000142075    	2.29455e-06    	2.31606e-05    	0.000199965    	0.000100973    	0.00192566     	4.80097e-21    	1e-20          	1e-20          	1e-20          	4.58865e-09    	4.4295e-09     	0.000974721    	5.19903e-21    	-0.00156019            	-3.54238e-12           	3.37242e-07            	-1.47143e-14           	-0.00983831            	0.00782139             
20151015       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.30106e-05    	1.70773e-05    	1.49314e-05    	9.54649e-06    	0.0009962      	0.0169849      	0.0854095      	7.34252e-10    	10             	3.11518e-10    	2.19251e-11    	0.00107206     	0.00951508     	1.43797e-06    	2.64285e-05    	0.00030755     	0.000147137    	0.00242333     	0.000104304    	8.65951e-10    	0.00731233     	87             	7.38201e-09    	1.10511e-08    	0.000931878    	0.000142146    	1.7414e-06     	2.50457e-05    	0.000259917    	0.00012679     	0.00221229     	4.45612e-21    	1e-20          	1e-20          	1e-20          	6.07507e-09    	7.65952e-09    	0.000956972    	5.54388e-21    	-0.000871743           	-3.44696e-12           	1.49686e-07            	-1.47143e-14           	-0.00985136            	0.00588881             
20151016       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	3.29938e-05    	1.70534e-05    	1.49561e-05    	9.78743e-06    	0.00100374     	0.0169389      	0.0854089      	7.34249e-10    	10             	3.117e-10      	2.19759e-11    	0.00107321     	0.0095611      	1.44973e-06    	2.64427e-05    	0.000306933    	0.000146902    	0.00242665     	0.000104222    	8.65951e-10    	0.00731224     	87             	7.32183e-09    	1.09386e-08    	0.000937653    	0.000142228    	1.63796e-06    	2.55308e-05    	0.000275704    	0.000133586    	0.00228845     	4.37265e-21    	1e-20          	1e-20          	1e-20          	6.46624e-09    	8.65813e-09    	0.000953692    	5.62735e-21    	-0.000878827           	-3.59106e-12           	1.57168e-07            	-1.47143e-14           	-0.00986328            	0.00610045             
20151017       	1.80076e-06    	2.23647e-06    	9.89589e-11    	1.01928e-05    	7.09535e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.36853e-05    	1.75298e-05    	1.51437e-05    	1.00609e-05    	0.00106332     	0.0165838      	0.0854084      	7.34247e-10    	10             	3.0536e-10     	2.18032e-11    	0.00110923     	0.00991624     	1.45899e-06    	2.64363e-05    	0.00030671     	0.000146804    	0.00242992     	0.000104141    	8.65951e-10    	0.00731216     	87             	7.27525e-09    	1.08609e-08    	0.000942971    	0.000142309    	1.45899e-06    	2.64363e-05    	0.00030671     	0.000146804    	0.00242992     	4.22564e-21    	1e-20          	1e-20          	1e-20          	7.27525e-09    	1.08609e-08    	0.000942971    	5.77436e-21    	-0.000727933           	-3.61368e-12           	1.22009e-07            	-1.47143e-14           	-0.00987609            	0.00570233             
20151018       	1.80263e-06    	2.2388e-06     	9.9062e-11     	1.02034e-05    	7.10275e-05    	1.80263e-06    	2.2388e-06     	9.9062e-11     	1.02034e-05    	7.10275e-05    	3.37218e-05    	1.75313e-05    	1.51789e-05    	1.00678e-05    	0.00106708     	0.0165618      	0.0854081      	7.34244e-10    	10             	3.05032e-10    	2.18306e-11    	0.001113       	0.00993821     	1.47289e-06    	2.64363e-05    	0.000306724    	0.000146804    	0.00243425     	0.000104034    	8.65951e-10    	0.00731208     	87             	7.20662e-09    	1.0759e-08     	0.000951995    	0.000142416    	1.47289e-06    	2.64363e-05    	0.000306724    	0.000146804    	0.00243425     	4.2213e-21     	1e-20          	1e-20          	1e-20          	7.20662e-09    	1.0759e-08     	0.000951995    	5.7787e-21     	-0.000476551           	-3.79054e-12           	7.31948e-08            	-1.47143e-14           	-0.00987633            	0.00480374             
20151019       	1.78644e-06    	2.21869e-06    	9.81721e-11    	1.01117e-05    	7.03894e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.37502e-05    	1.75313e-05    	1.52073e-05    	1.00678e-05    	0.00106749     	0.0165594      	0.0854078      	7.34242e-10    	10             	3.04777e-10    	2.18533e-11    	0.00111602     	0.00994059     	1.48919e-06    	2.64363e-05    	0.000306741    	0.000146804    	0.00243857     	0.000103927    	8.65951e-10    	0.007312       	87             	7.12774e-09    	1.06418e-08    	0.000962582    	0.000142523    	1.48919e-06    	2.64363e-05    	0.000306741    	0.000146804    	0.00243857     	4.21697e-21    	1e-20          	1e-20          	1e-20          	7.12774e-09    	1.06418e-08    	0.000962582    	5.78303e-21    	-0.000380576           	-3.8016e-12            	5.47908e-08            	-1.47143e-14           	-0.00987244            	0.00443898             
20151020       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.7889e-06     	2.22175e-06    	9.83075e-11    	1.01257e-05    	7.04865e-05    	3.2391e-05     	1.6585e-05     	1.48869e-05    	1.01217e-05    	0.000970578    	0.0171432      	0.0854076      	7.34239e-10    	10             	3.17506e-10    	2.2282e-11     	0.00104871     	0.00935676     	1.50973e-06    	2.64487e-05    	0.000306135    	0.000146571    	0.00244172     	0.00010385     	8.65951e-10    	0.00731192     	87             	7.03048e-09    	1.04755e-08    	0.00097397     	0.0001426      	1.99145e-06    	2.42942e-05    	0.000236261    	0.000116767    	0.00212039     	4.56117e-21    	1e-20          	1e-20          	1e-20          	5.3028e-09     	6.06629e-09    	0.000996555    	5.43883e-21    	-0.000413631           	-3.80279e-12           	6.15534e-08            	-1.47143e-14           	-0.00986987            	0.00476281             
20151021       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	3.25642e-05    	1.66772e-05    	1.49693e-05    	1.02799e-05    	0.000992934    	0.0170049      	0.0854069      	7.34237e-10    	10             	3.15841e-10    	2.22896e-11    	0.00106007     	0.00949506     	1.51345e-06    	2.64472e-05    	0.000305527    	0.00014633     	0.00244412     	0.000103791    	8.65951e-10    	0.00731183     	87             	7.01294e-09    	1.04282e-08    	0.000974468    	0.000142659    	1.60267e-06    	2.59687e-05    	0.000289868    	0.000139667    	0.00237305     	4.28354e-21    	1e-20          	1e-20          	1e-20          	6.61532e-09    	9.32241e-09    	0.000980091    	5.71646e-21    	-0.000943964           	-3.51366e-12           	1.66288e-07            	-1.47143e-14           	-0.00988527            	0.00710501             
20151022       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	3.26862e-05    	1.67675e-05    	1.50378e-05    	1.04182e-05    	0.00100583     	0.0169262      	0.0854062      	7.34235e-10    	10             	3.14683e-10    	2.23111e-11    	0.00106884     	0.00957382     	1.51021e-06    	2.64467e-05    	0.000305186    	0.000146197    	0.00244742     	0.00010371     	8.65951e-10    	0.00731175     	87             	7.02782e-09    	1.04384e-08    	0.000971318    	0.00014274     	1.51021e-06    	2.64467e-05    	0.000305186    	0.000146197    	0.00244742     	4.20814e-21    	1e-20          	1e-20          	1e-20          	7.02782e-09    	1.04384e-08    	0.000971318    	5.79186e-21    	-0.0011508             	-3.58117e-12           	2.19571e-07            	-1.47143e-14           	-0.00989804            	0.00783879             
20151023       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	3.29642e-05    	1.69254e-05    	1.51623e-05    	1.05413e-05    	0.00102535     	0.0168083      	0.0854053      	7.34232e-10    	10             	3.12055e-10    	2.23097e-11    	0.00108676     	0.00969168     	1.50361e-06    	2.64483e-05    	0.000305106    	0.00014617     	0.00245163     	0.000103606    	8.65951e-10    	0.00731167     	87             	7.05865e-09    	1.04814e-08    	0.000966824    	0.000142844    	1.50361e-06    	2.64483e-05    	0.000305106    	0.00014617     	0.00245163     	4.20395e-21    	1e-20          	1e-20          	1e-20          	7.05865e-09    	1.04814e-08    	0.000966824    	5.79605e-21    	-0.00123567            	-3.61987e-12           	2.45153e-07            	-1.47143e-14           	-0.00990377            	0.00804484             
20151024       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.35209e-05    	1.73075e-05    	1.53171e-05    	1.07793e-05    	0.00106282     	0.0165866      	0.0854049      	7.3423e-10     	10             	3.06922e-10    	2.21702e-11    	0.00111622     	0.00991338     	1.51203e-06    	2.64483e-05    	0.000305115    	0.00014617     	0.00245595     	0.000103501    	8.65951e-10    	0.00731159     	87             	7.01934e-09    	1.04233e-08    	0.000972265    	0.000142949    	1.51203e-06    	2.64483e-05    	0.000305115    	0.00014617     	0.00245595     	4.19967e-21    	1e-20          	1e-20          	1e-20          	7.01934e-09    	1.04233e-08    	0.000972265    	5.80033e-21    	-0.000594364           	-3.67817e-12           	9.58114e-08            	-1.47143e-14           	-0.00990352            	0.0056637              
20151025       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	3.30328e-05    	1.71521e-05    	1.51516e-05    	1.09966e-05    	0.00101828     	0.0168508      	0.0854046      	7.34227e-10    	10             	3.11458e-10    	2.22549e-11    	0.00108808     	0.0096492      	1.52682e-06    	2.64628e-05    	0.000304503    	0.000145941    	0.00245924     	0.00010342     	8.65951e-10    	0.0073115      	87             	6.95106e-09    	1.03009e-08    	0.000979848    	0.00014303     	1.75457e-06    	2.54114e-05    	0.000268502    	0.000130703    	0.00229652     	4.36399e-21    	1e-20          	1e-20          	1e-20          	6.03346e-09    	7.86363e-09    	0.000995398    	5.63601e-21    	-0.000574195           	-3.78901e-12           	9.53957e-08            	-1.47143e-14           	-0.00990222            	0.00570672             
20151026       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	3.32474e-05    	1.7316e-05     	1.52286e-05    	1.11676e-05    	0.00104359     	0.0166997      	0.085404       	7.34225e-10    	10             	3.09475e-10    	2.22276e-11    	0.00110062     	0.00980032     	1.52977e-06    	2.64644e-05    	0.000304107    	0.000145787    	0.00246246     	0.000103342    	8.65951e-10    	0.00731142     	87             	6.93748e-09    	1.02671e-08    	0.000980489    	0.000143108    	1.52977e-06    	2.64644e-05    	0.000304107    	0.000145787    	0.00246246     	4.19321e-21    	1e-20          	1e-20          	1e-20          	6.93748e-09    	1.02671e-08    	0.000980489    	5.80679e-21    	-0.000868684           	-3.65708e-12           	1.58199e-07            	-1.47143e-14           	-0.00991927            	0.00702897             
20151027       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.3567e-05     	1.75241e-05    	1.53318e-05    	1.13018e-05    	0.0010718      	0.0165344      	0.0854036      	7.34222e-10    	10             	3.06555e-10    	2.2169e-11     	0.00111863     	0.00996563     	1.53687e-06    	2.64644e-05    	0.000304114    	0.000145787    	0.00246679     	0.000103236    	8.65951e-10    	0.00731134     	87             	6.90546e-09    	1.02199e-08    	0.000985058    	0.000143214    	1.53687e-06    	2.64644e-05    	0.000304114    	0.000145787    	0.00246679     	4.18894e-21    	1e-20          	1e-20          	1e-20          	6.90546e-09    	1.02199e-08    	0.000985058    	5.81106e-21    	-0.000586933           	-3.73226e-12           	9.56595e-08            	-1.47143e-14           	-0.00992845            	0.00588496             
20151028       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	3.04929e-05    	1.50638e-05    	1.42064e-05    	9.64136e-06    	0.000832773    	0.018048       	0.0854032      	7.3422e-10     	10             	3.37107e-10    	2.25652e-11    	0.000942582    	0.00845198     	1.54833e-06    	2.64712e-05    	0.000303507    	0.000145553    	0.0024694      	0.000103173    	8.65951e-10    	0.00731125     	87             	6.85407e-09    	1.01232e-08    	0.000990462    	0.000143277    	4.7587e-06     	1.88971e-05    	9.54216e-05    	5.53136e-05    	0.00138275     	5.62559e-21    	1e-20          	1e-20          	1e-20          	2.18974e-09    	9.98148e-10    	0.000974676    	4.37441e-21    	-0.000611139           	-3.81533e-12           	1.03597e-07            	-1.47143e-14           	-0.00992746            	0.00610028             
20151029       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	2.85674e-05    	1.35579e-05    	1.34071e-05    	8.61706e-06    	0.000714197    	0.0189066      	0.0854027      	7.34218e-10    	10             	3.59578e-10    	2.26993e-11    	0.000833956    	0.00759337     	1.55748e-06    	2.64723e-05    	0.000302903    	0.000145316    	0.00247159     	0.00010312     	8.65951e-10    	0.00731117     	87             	6.81354e-09    	1.0043e-08     	0.000994373    	0.00014333     	6.96918e-06    	1.62904e-05    	5.87801e-05    	3.75405e-05    	0.00108603     	6.20837e-21    	1e-20          	1e-20          	1e-20          	1.48762e-09    	4.15572e-10    	0.000883779    	3.79163e-21    	-0.000735483           	-3.08592e-12           	9.84786e-08            	-1.47143e-14           	-0.009943              	0.00636169             
