TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	CO2(*g)_rate_LZ        
YYYYMMDD       	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             
20151001       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.58233e-05    	1.17486e-05    	1.39223e-05    	6.66301e-06    	0.000630167    	0.0195663      	0.0853947      	10             	3.97372e-10    	2.60217e-11    	0.00078364     	0.00693371     	5.01121e-06    	1.0586e-05     	5.75608e-05    	3.09578e-05    	0.000483928    	0.000193729    	8.65951e-10    	87             	2.0649e-09     	5.63779e-10    	0.000623495    	5.27206e-05    	1.9124e-05     	1.15498e-05    	1.82405e-05    	1.0816e-05     	0.000605169    	7.46094e-21    	1e-20          	1e-20          	5.37237e-10    	4.61497e-11    	0.000759406    	2.53906e-21    	0                      	0                      	0                      	0                      
20151002       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.62216e-05    	1.19663e-05    	1.41e-05       	6.78651e-06    	0.000663102    	0.0193023      	0.0853939      	10             	3.91383e-10    	2.59597e-11    	0.000805786    	0.00719767     	5.04022e-06    	1.0591e-05     	5.73532e-05    	3.08694e-05    	0.000484439    	0.000193686    	8.65951e-10    	87             	2.05295e-09    	5.58478e-10    	0.000624861    	5.27643e-05    	1.73021e-05    	1.1642e-05     	2.03758e-05    	1.24657e-05    	0.00062097     	7.41181e-21    	1e-20          	1e-20          	5.9415e-10     	5.70465e-11    	0.000767045    	2.58819e-21    	-0.00115297            	9.40821e-08            	-1.47143e-14           	-0.000152776           
20151003       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.6646e-05     	1.22122e-05    	1.42754e-05    	6.92595e-06    	0.000703854    	0.0189854      	0.0853933      	10             	3.85198e-10    	2.58706e-11    	0.000828909    	0.00751457     	5.0688e-06     	1.0597e-05     	5.71454e-05    	3.07819e-05    	0.000485092    	0.00019363     	8.65951e-10    	87             	2.04131e-09    	5.53285e-10    	0.000626147    	5.28203e-05    	1.50881e-05    	1.16932e-05    	2.34242e-05    	1.45906e-05    	0.000633568    	7.37309e-21    	1e-20          	1e-20          	6.81844e-10    	7.53169e-11    	0.000768389    	2.62691e-21    	-0.000942337           	7.87317e-08            	-1.47143e-14           	-0.000115471           
20151004       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.70937e-05    	1.24741e-05    	1.44578e-05    	7.0745e-06     	0.000745073    	0.0186753      	0.0853927      	10             	3.78883e-10    	2.5775e-11     	0.00085349     	0.00782471     	5.09744e-06    	1.06038e-05    	5.69381e-05    	3.06954e-05    	0.000485889    	0.000193562    	8.65951e-10    	87             	2.02978e-09    	5.48146e-10    	0.000627419    	5.28884e-05    	1.25472e-05    	1.16622e-05    	2.79001e-05    	1.7328e-05     	0.000632565    	7.37616e-21    	1e-20          	1e-20          	8.20714e-10    	1.08084e-10    	0.000760354    	2.62384e-21    	-0.000934166           	8.45617e-08            	-1.47143e-14           	-9.21614e-05           
20151005       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.76325e-05    	1.28004e-05    	1.46661e-05    	7.25955e-06    	0.000791069    	0.018341       	0.0853921      	10             	3.71555e-10    	2.56448e-11    	0.000882861    	0.00815903     	5.12629e-06    	1.06118e-05    	5.67309e-05    	3.06101e-05    	0.000486843    	0.00019348     	8.65951e-10    	87             	2.0183e-09     	5.43047e-10    	0.000628692    	5.29699e-05    	9.8585e-06     	1.15235e-05    	3.45658e-05    	2.08831e-05    	0.000613572    	7.43473e-21    	1e-20          	1e-20          	1.04588e-09    	1.70864e-10    	0.000739212    	2.56527e-21    	-0.000920148           	8.9627e-08             	-1.47143e-14           	-6.82991e-05           
20151006       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.9355e-06     	1.5e-07        	1e-10          	7.75e-07       	2.83e-05       	2.82996e-05    	1.3213e-05     	1.49103e-05    	7.49447e-06    	0.000844723    	0.0179658      	0.0853914      	10             	3.62868e-10    	2.54674e-11    	0.000919052    	0.0085342      	5.15558e-06    	1.06213e-05    	5.65238e-05    	3.0526e-05     	0.000487978    	0.000193383    	8.65951e-10    	87             	2.00678e-09    	5.37959e-10    	0.000629994    	5.30668e-05    	7.29859e-06    	1.12024e-05    	4.41478e-05    	2.5362e-05     	0.000567965    	7.57925e-21    	1e-20          	1e-20          	1.41498e-09    	2.95723e-10    	0.00069785     	2.42075e-21    	-0.000959343           	1.03008e-07            	-1.47143e-14           	-4.52502e-05           
20151007       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.88158e-05    	1.35173e-05    	1.51183e-05    	7.66702e-06    	0.000888977    	0.0176677      	0.0853908      	10             	3.56421e-10    	2.53676e-11    	0.000948725    	0.00883228     	5.18088e-06    	1.06303e-05    	5.63468e-05    	3.04549e-05    	0.000489094    	0.000193288    	8.65951e-10    	87             	1.99693e-09    	5.3363e-10     	0.000631118    	5.3162e-05     	5.18088e-06    	1.06303e-05    	5.63468e-05    	3.04549e-05    	0.000489094    	7.84289e-21    	1e-20          	1e-20          	1.99693e-09    	5.3363e-10     	0.000631118    	2.15711e-21    	-0.00103106            	1.24114e-07            	-1.47143e-14           	-2.01635e-05           
20151008       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.93174e-05    	1.38004e-05    	1.53329e-05    	7.82765e-06    	0.000929328    	0.0174044      	0.08539        	10             	3.50372e-10    	2.52948e-11    	0.000978809    	0.00909558     	5.18076e-06    	1.06303e-05    	5.63467e-05    	3.04549e-05    	0.000489217    	0.000193278    	8.65951e-10    	87             	1.99698e-09    	5.33641e-10    	0.000631102    	5.31725e-05    	5.18076e-06    	1.06303e-05    	5.63467e-05    	3.04549e-05    	0.000489217    	7.84246e-21    	1e-20          	1e-20          	1.99698e-09    	5.33641e-10    	0.000631102    	2.15754e-21    	-0.00120635            	1.63485e-07            	-1.47143e-14           	3.82499e-06            
20151009       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	2.66292e-05    	1.18229e-05    	1.38563e-05    	6.78413e-06    	0.00070262     	0.0189949      	0.0853894      	10             	3.85392e-10    	2.51205e-11    	0.000804169    	0.00750513     	5.20533e-06    	1.06346e-05    	5.61386e-05    	3.03688e-05    	0.000489866    	0.000193222    	8.65951e-10    	87             	1.98749e-09    	5.29129e-10    	0.000631773    	5.32278e-05    	1.33959e-05    	1.13593e-05    	2.54803e-05    	1.59864e-05    	0.000619608    	7.41601e-21    	1e-20          	1e-20          	7.68304e-10    	9.23566e-11    	0.000741778    	2.58399e-21    	-0.000871822           	1.13781e-07            	-1.47143e-14           	2.99451e-06            
20151010       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	2.70787e-05    	1.20701e-05    	1.4025e-05     	6.9273e-06     	0.000740929    	0.018706       	0.0853887      	10             	3.79044e-10    	2.50109e-11    	0.00082759     	0.00779399     	5.23027e-06    	1.06398e-05    	5.5931e-05     	3.02836e-05    	0.000490647    	0.000193156    	8.65951e-10    	87             	1.97795e-09    	5.24627e-10    	0.00063247     	5.32943e-05    	1.11757e-05    	1.13492e-05    	3.02572e-05    	1.86998e-05    	0.000614777    	7.43098e-21    	1e-20          	1e-20          	9.21844e-10    	1.31719e-10    	0.000734132    	2.56902e-21    	-0.0010086             	8.23448e-08            	-1.47143e-14           	1.6318e-05             
20151011       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.75889e-05    	1.23689e-05    	1.4212e-05     	7.09883e-06    	0.000783849    	0.0183927      	0.0853882      	10             	3.72091e-10    	2.48832e-11    	0.000854296    	0.00810734     	5.25573e-06    	1.06461e-05    	5.57238e-05    	3.01994e-05    	0.000491572    	0.000193077    	8.65951e-10    	87             	1.96831e-09    	5.2012e-10     	0.000633214    	5.3373e-05     	8.74616e-06    	1.12304e-05    	3.75613e-05    	2.23647e-05    	0.0005907      	7.50651e-21    	1e-20          	1e-20          	1.17949e-09    	2.09497e-10    	0.000712279    	2.49349e-21    	-0.000815124           	6.77991e-08            	-1.47143e-14           	2.76975e-05            
20151012       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.82036e-05    	1.27205e-05    	1.44465e-05    	7.30061e-06    	0.000831584    	0.0180563      	0.0853874      	10             	3.64046e-10    	2.47513e-11    	0.000887582    	0.00844375     	5.28162e-06    	1.06536e-05    	5.55168e-05    	3.01164e-05    	0.000492659    	0.000192985    	8.65951e-10    	87             	1.95861e-09    	5.15618e-10    	0.000633988    	5.34654e-05    	6.43796e-06    	1.09312e-05    	4.80783e-05    	2.70519e-05    	0.000538181    	7.67669e-21    	1e-20          	1e-20          	1.60508e-09    	3.65535e-10    	0.000669971    	2.32331e-21    	-0.00113968            	1.15945e-07            	-1.47143e-14           	4.89644e-05            
20151013       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	2.77529e-05    	1.23149e-05    	1.4193e-05     	7.09165e-06    	0.000793189    	0.0183259      	0.0853864      	10             	3.69894e-10    	2.47032e-11    	0.000858218    	0.00817415     	5.30579e-06    	1.06597e-05    	5.53098e-05    	3.00329e-05    	0.000493617    	0.000192903    	8.65951e-10    	87             	1.94963e-09    	5.11325e-10    	0.000634533    	5.35468e-05    	7.76142e-06    	1.10868e-05    	4.13617e-05    	2.41124e-05    	0.000570928    	7.56968e-21    	1e-20          	1e-20          	1.32998e-09    	2.60292e-10    	0.000695598    	2.43032e-21    	-0.00155244            	1.9361e-07             	-1.47143e-14           	7.69535e-05            
20151014       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	2.74287e-05    	1.20031e-05    	1.39849e-05    	6.9345e-06     	0.000765578    	0.0185248      	0.0853853      	10             	3.74216e-10    	2.46222e-11    	0.000835869    	0.00797524     	5.32894e-06    	1.06645e-05    	5.51032e-05    	2.99493e-05    	0.000494483    	0.00019283     	8.65951e-10    	87             	1.9411e-09     	5.07173e-10    	0.00063494     	5.36203e-05    	8.74356e-06    	1.11145e-05    	3.72653e-05    	2.22121e-05    	0.000585621    	7.52264e-21    	1e-20          	1e-20          	1.17976e-09    	2.0788e-10     	0.000706504    	2.47736e-21    	-0.00156776            	1.79638e-07            	-1.47143e-14           	9.00894e-05            
20151015       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.79632e-05    	1.23069e-05    	1.4179e-05     	7.11003e-06    	0.000808315    	0.0182187      	0.0853847      	10             	3.6712e-10     	2.44945e-11    	0.000863854    	0.00828131     	5.35348e-06    	1.06705e-05    	5.48978e-05    	2.98667e-05    	0.000495491    	0.000192744    	8.65951e-10    	87             	1.93214e-09    	5.02936e-10    	0.000635506    	5.37058e-05    	6.62531e-06    	1.09125e-05    	4.68051e-05    	2.65015e-05    	0.000541751    	7.66488e-21    	1e-20          	1e-20          	1.55938e-09    	3.45653e-10    	0.000671345    	2.33512e-21    	-0.000878046           	7.64349e-08            	-1.47143e-14           	7.59354e-05            
20151016       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	2.79895e-05    	1.23167e-05    	1.42143e-05    	7.36816e-06    	0.000817313    	0.0181555      	0.0853841      	10             	3.66812e-10    	2.45373e-11    	0.000866733    	0.00834447     	5.37778e-06    	1.06764e-05    	5.46932e-05    	2.97853e-05    	0.000496529    	0.000192656    	8.65951e-10    	87             	1.92336e-09    	4.98769e-10    	0.000636029    	5.37938e-05    	6.17646e-06    	1.08357e-05    	4.93649e-05    	2.76082e-05    	0.000527683    	7.71164e-21    	1e-20          	1e-20          	1.67336e-09    	3.91357e-10    	0.000659832    	2.28836e-21    	-0.000880967           	8.41087e-08            	-1.47143e-14           	8.80755e-05            
20151017       	1.80076e-06    	2.23647e-06    	9.89589e-11    	1.01928e-05    	7.09535e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.85711e-05    	1.266e-05      	1.4412e-05     	7.57355e-06    	0.000863604    	0.0178374      	0.0853837      	10             	3.59405e-10    	2.43804e-11    	0.000896897    	0.00866259     	5.38587e-06    	1.06792e-05    	5.46116e-05    	2.97539e-05    	0.000497086    	0.000192609    	8.65951e-10    	87             	1.92045e-09    	4.97265e-10    	0.000636043    	5.38409e-05    	5.38587e-06    	1.06792e-05    	5.46116e-05    	2.97539e-05    	0.000497086    	7.81534e-21    	1e-20          	1e-20          	1.92045e-09    	4.97265e-10    	0.000636043    	2.18466e-21    	-0.000728987           	6.56888e-08            	-1.47143e-14           	9.01269e-05            
20151018       	1.80263e-06    	2.2388e-06     	9.9062e-11     	1.02034e-05    	7.10275e-05    	1.80263e-06    	2.2388e-06     	9.9062e-11     	1.02034e-05    	7.10275e-05    	2.86123e-05    	1.26616e-05    	1.4452e-05     	7.58046e-06    	0.000869072    	0.0178006      	0.0853833      	10             	3.58892e-10    	2.44133e-11    	0.000900668    	0.00869944     	5.38345e-06    	1.06792e-05    	5.46092e-05    	2.97539e-05    	0.000497227    	0.000192597    	8.65951e-10    	87             	1.92131e-09    	4.97466e-10    	0.000635729    	5.38528e-05    	5.38345e-06    	1.06792e-05    	5.46092e-05    	2.97539e-05    	0.000497227    	7.81486e-21    	1e-20          	1e-20          	1.92131e-09    	4.97466e-10    	0.000635729    	2.18514e-21    	-0.000476413           	4.0826e-08             	-1.47143e-14           	7.48798e-05            
20151019       	1.78644e-06    	2.21869e-06    	9.81721e-11    	1.01117e-05    	7.03894e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.86444e-05    	1.26616e-05    	1.44841e-05    	7.58046e-06    	0.000869433    	0.0177981      	0.0853831      	10             	3.58492e-10    	2.44404e-11    	0.000903679    	0.00870187     	5.38141e-06    	1.06792e-05    	5.46071e-05    	2.97539e-05    	0.000497356    	0.000192586    	8.65951e-10    	87             	1.92204e-09    	4.97636e-10    	0.000635464    	5.38638e-05    	5.38141e-06    	1.06792e-05    	5.46071e-05    	2.97539e-05    	0.000497356    	7.81441e-21    	1e-20          	1e-20          	1.92204e-09    	4.97636e-10    	0.000635464    	2.18559e-21    	-0.000380466           	3.07327e-08            	-1.47143e-14           	6.31763e-05            
20151020       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.7889e-06     	2.22175e-06    	9.83075e-11    	1.01257e-05    	7.04865e-05    	2.74515e-05    	1.19537e-05    	1.41296e-05    	7.74704e-06    	0.000788722    	0.0183577      	0.0853828      	10             	3.74017e-10    	2.48713e-11    	0.000844967    	0.00814226     	5.40603e-06    	1.06838e-05    	5.44044e-05    	2.96739e-05    	0.00049827     	0.000192509    	8.65951e-10    	87             	1.91323e-09    	4.93502e-10    	0.000636019    	5.39411e-05    	7.38723e-06    	1.09612e-05    	4.27739e-05    	2.48846e-05    	0.000561711    	7.5995e-21     	1e-20          	1e-20          	1.3977e-09     	2.82958e-10    	0.000684492    	2.4005e-21     	-0.000413511           	3.46976e-08            	-1.47143e-14           	6.20594e-05            
20151021       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	2.76344e-05    	1.20386e-05    	1.42258e-05    	7.90271e-06    	0.000808126    	0.01822        	0.0853822      	10             	3.71574e-10    	2.48792e-11    	0.000856316    	0.00827999     	5.42979e-06    	1.06888e-05    	5.42015e-05    	2.95949e-05    	0.00049925     	0.000192426    	8.65951e-10    	87             	1.9048e-09     	4.89481e-10    	0.000636451    	5.40239e-05    	5.81116e-06    	1.07549e-05    	5.15378e-05    	2.85325e-05    	0.000514377    	7.7564e-21     	1e-20          	1e-20          	1.77912e-09    	4.3455e-10     	0.000647924    	2.2436e-21     	-0.000947133           	8.66534e-08            	-1.47143e-14           	0.000100679            
20151022       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	2.77662e-05    	1.21288e-05    	1.43042e-05    	8.04093e-06    	0.000821092    	0.0181291      	0.0853814      	10             	3.69838e-10    	2.49014e-11    	0.000865076    	0.00837087     	5.43973e-06    	1.06897e-05    	5.40884e-05    	2.95502e-05    	0.000499755    	0.000192383    	8.65951e-10    	87             	1.90129e-09    	4.87551e-10    	0.000636295    	5.40666e-05    	5.43973e-06    	1.06897e-05    	5.40884e-05    	2.95502e-05    	0.000499755    	7.80618e-21    	1e-20          	1e-20          	1.90129e-09    	4.87551e-10    	0.000636295    	2.19382e-21    	-0.00115128            	1.16568e-07            	-1.47143e-14           	0.000120384            
20151023       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	2.80241e-05    	1.22506e-05    	1.44411e-05    	8.14553e-06    	0.000837274    	0.018017       	0.0853806      	10             	3.66465e-10    	2.49124e-11    	0.000881394    	0.00848303     	5.43902e-06    	1.06904e-05    	5.40612e-05    	2.95411e-05    	0.000499992    	0.000192363    	8.65951e-10    	87             	1.90153e-09    	4.87367e-10    	0.000635895    	5.40865e-05    	5.43902e-06    	1.06904e-05    	5.40612e-05    	2.95411e-05    	0.000499992    	7.80538e-21    	1e-20          	1e-20          	1.90153e-09    	4.87367e-10    	0.000635895    	2.19462e-21    	-0.00123532            	1.32289e-07            	-1.47143e-14           	0.000121114            
20151024       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.84941e-05    	1.25272e-05    	1.46045e-05    	8.32942e-06    	0.000866203    	0.0178199      	0.0853802      	10             	3.60471e-10    	2.47858e-11    	0.000906189    	0.00868013     	5.43641e-06    	1.06904e-05    	5.40586e-05    	2.95411e-05    	0.000500109    	0.000192354    	8.65951e-10    	87             	1.90245e-09    	4.87577e-10    	0.000635559    	5.40964e-05    	5.43641e-06    	1.06904e-05    	5.40586e-05    	2.95411e-05    	0.000500109    	7.80497e-21    	1e-20          	1e-20          	1.90245e-09    	4.87577e-10    	0.000635559    	2.19503e-21    	-0.000594192           	5.28591e-08            	-1.47143e-14           	7.98696e-05            
20151025       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	2.80831e-05    	1.24804e-05    	1.44237e-05    	8.59715e-06    	0.000829269    	0.0180723      	0.0853798      	10             	3.6576e-10     	2.4839e-11     	0.000882029    	0.00842772     	5.46209e-06    	1.06969e-05    	5.38573e-05    	2.94648e-05    	0.00050114     	0.000192267    	8.65951e-10    	87             	1.89345e-09    	4.83451e-10    	0.000636201    	5.41834e-05    	6.43019e-06    	1.08983e-05    	4.78183e-05    	2.71084e-05    	0.000538193    	7.67666e-21    	1e-20          	1e-20          	1.60701e-09    	3.63995e-10    	0.000665546    	2.32334e-21    	-0.000574028           	5.42979e-08            	-1.47143e-14           	7.38481e-05            
20151026       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	2.82832e-05    	1.26196e-05    	1.45087e-05    	8.75525e-06    	0.000849347    	0.0179342      	0.0853792      	10             	3.63204e-10    	2.4813e-11     	0.000893467    	0.00856582     	5.47877e-06    	1.07036e-05    	5.37239e-05    	2.9417e-05     	0.00050203     	0.000192192    	8.65951e-10    	87             	1.88765e-09    	4.80768e-10    	0.000636575    	5.42585e-05    	5.47877e-06    	1.07036e-05    	5.37239e-05    	2.9417e-05     	0.00050203     	7.7984e-21     	1e-20          	1e-20          	1.88765e-09    	4.80768e-10    	0.000636575    	2.2016e-21     	-0.000869793           	8.77511e-08            	-1.47143e-14           	0.000101488            
20151027       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.85591e-05    	1.27712e-05    	1.4619e-05     	8.86045e-06    	0.00087332     	0.017772       	0.0853788      	10             	3.59726e-10    	2.47643e-11    	0.000908967    	0.00872796     	5.47578e-06    	1.07036e-05    	5.37209e-05    	2.9417e-05     	0.000502144    	0.000192182    	8.65951e-10    	87             	1.88868e-09    	4.81004e-10    	0.000636192    	5.42681e-05    	5.47578e-06    	1.07036e-05    	5.37209e-05    	2.9417e-05     	0.000502144    	7.79801e-21    	1e-20          	1e-20          	1.88868e-09    	4.81004e-10    	0.000636192    	2.20199e-21    	-0.000586763           	5.36717e-08            	-1.47143e-14           	9.085e-05              
20151028       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	2.56067e-05    	1.07345e-05    	1.33138e-05    	7.35979e-06    	0.000659969    	0.0193271      	0.0853784      	10             	4.00768e-10    	2.50992e-11    	0.000743039    	0.00717286     	5.49671e-06    	1.07037e-05    	5.35211e-05    	2.93366e-05    	0.000502596    	0.000192144    	8.65951e-10    	87             	1.88144e-09    	4.77362e-10    	0.000636267    	5.43062e-05    	1.45348e-05    	1.07242e-05    	2.25115e-05    	1.47449e-05    	0.000607085    	7.45495e-21    	1e-20          	1e-20          	7.07699e-10    	7.51164e-11    	0.000711473    	2.54505e-21    	-0.000610962           	5.92779e-08            	-1.47143e-14           	8.66703e-05            
20151029       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	2.36732e-05    	9.45999e-06    	1.23818e-05    	6.41629e-06    	0.000553535    	0.0202093      	0.0853779      	10             	4.33179e-10    	2.52112e-11    	0.00063932     	0.00629068     	5.5142e-06     	1.06992e-05    	5.33226e-05    	2.92531e-05    	0.000502696    	0.000192135    	8.65951e-10    	87             	1.87541e-09    	4.74054e-10    	0.000635944    	5.43146e-05    	1.65726e-05    	9.72218e-06    	1.7786e-05     	1.12482e-05    	0.000542778    	7.6615e-21     	1e-20          	1e-20          	6.19781e-10    	5.19e-11       	0.000641864    	2.3385e-21     	-0.000750481           	3.78018e-08            	-1.47143e-14           	9.03486e-05            
20151030       	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	2.39431e-05    	9.55415e-06    	1.2538e-05     	6.47997e-06    	0.000580446    	0.0199787      	0.0853769      	10             	4.28329e-10    	2.52453e-11    	0.000654716    	0.00652126     	5.53146e-06    	1.0695e-05     	5.31245e-05    	2.91703e-05    	0.000502892    	0.000192119    	8.65951e-10    	87             	1.8695e-09     	4.7079e-10     	0.000635584    	5.43311e-05    	1.50475e-05    	9.86943e-06    	1.99471e-05    	1.27505e-05    	0.000559014    	7.60828e-21    	1e-20          	1e-20          	6.82987e-10    	6.4179e-11     	0.000653236    	2.39172e-21    	-0.00153906            	1.23075e-08            	-1.47143e-14           	0.000113145            
20151031       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	2.38947e-05    	9.49212e-06    	1.25415e-05    	6.43452e-06    	0.000591448    	0.019886       	0.0853764      	10             	4.29185e-10    	2.53019e-11    	0.00065359     	0.00661401     	5.55003e-06    	1.06906e-05    	5.29289e-05    	2.90877e-05    	0.00050313     	0.000192099    	8.65951e-10    	87             	1.86319e-09    	4.6746e-10     	0.000635388    	5.43511e-05    	1.34236e-05    	9.90518e-06    	2.23119e-05    	1.42416e-05    	0.00056101     	7.60178e-21    	1e-20          	1e-20          	7.66032e-10    	8.05604e-11    	0.000651466    	2.39822e-21    	-0.000690498           	8.34266e-09            	-1.47143e-14           	7.30978e-05            
20151101       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	2.39596e-05    	9.49627e-06    	1.2576e-05     	6.43346e-06    	0.000605564    	0.0197682      	0.085376       	10             	4.28026e-10    	2.53033e-11    	0.000657164    	0.00673177     	5.56879e-06    	1.06863e-05    	5.27345e-05    	2.90055e-05    	0.000503419    	0.000192075    	8.65951e-10    	87             	1.85686e-09    	4.64145e-10    	0.000635213    	5.43755e-05    	1.18745e-05    	9.99985e-06    	2.5267e-05     	1.59851e-05    	0.00056234     	7.59746e-21    	1e-20          	1e-20          	8.66542e-10    	1.03269e-10    	0.000652178    	2.40254e-21    	-0.000718682           	8.35065e-09            	-1.47143e-14           	7.16841e-05            
20151102       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	2.42278e-05    	9.61208e-06    	1.26908e-05    	6.5097e-06     	0.000628351    	0.0195811      	0.0853753      	10             	4.2332e-10     	2.52556e-11    	0.000670535    	0.00691895     	5.5878e-06     	1.06824e-05    	5.25407e-05    	2.8924e-05     	0.000503788    	0.000192043    	8.65951e-10    	87             	1.85049e-09    	4.60839e-10    	0.000635058    	5.44065e-05    	1.02257e-05    	1.01766e-05    	2.95394e-05    	1.8332e-05     	0.000562651    	7.59645e-21    	1e-20          	1e-20          	1.00717e-09    	1.40453e-10    	0.000655993    	2.40355e-21    	-0.000941421           	1.3773e-08             	-1.47143e-14           	7.86349e-05            
