TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	SOC-lz(s)_UZ   	Calcite(s)_UZ  	Calcite-lz(s)_UZ	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	SOC-lz(s)_LZ   	Calcite(s)_LZ  	Calcite-lz(s)_LZ	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	SOC-lz(s)_riv  	Calcite(s)_riv 	Calcite-lz(s)_riv	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	SOC-lz(s)_rate_UZ      	Calcite(s)_rate_UZ     	Calcite-lz(s)_rate_UZ  	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	SOC-lz(s)_rate_LZ      	Calcite(s)_rate_LZ     	Calcite-lz(s)_rate_LZ  	CO2(*g)_rate_LZ        
YYYYMMDD       	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             
20151001       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.41956e-06    	1.30093e-05    	0.000251022    	0.000296326    	0.000682113    	0.0191528      	0.0854243      	7.34496e-10    	0.0129744      	2.68909e-09    	10             	7.5649e-09     	9.35333e-09    	0.000742226    	0.00734716     	4.20088e-07    	9.86693e-06    	0.00071074     	0.000620544    	7.08871e-05    	0.000237001    	8.65951e-10    	0.00735739     	2.71629e-09    	0.0406103      	87             	2.626e-08      	9.45049e-08    	0.000605441    	9.44894e-06    	6.06689e-07    	1.10952e-05    	0.000530872    	0.000493816    	0.000309798    	8.5162e-21     	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.80172e-08    	4.79756e-08    	0.000659097    	1.4838e-21     	0                      	0                      	0                      	0                      	0                      	0                      	0                      	0                      	0                      	0                      
20151002       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.00473e-06    	1.3266e-05     	0.000346912    	0.000402714    	0.000708117    	0.0189524      	0.0854236      	7.34494e-10    	0.0129692      	2.68908e-09    	10             	1.07885e-08    	1.86116e-08    	0.000719274    	0.00754761     	4.25283e-07    	9.91071e-06    	0.000707002    	0.000618349    	7.64919e-05    	0.000236285    	8.65951e-10    	0.00735739     	2.7163e-09     	0.0406103      	87             	2.59352e-08    	9.283e-08      	0.0006098      	1.01652e-05    	4.25283e-07    	9.91071e-06    	0.000707002    	0.000618349    	7.64919e-05    	9.58753e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.59352e-08    	9.283e-08      	0.0006098      	4.12466e-22    	-0.00109799            	-2.6077e-12            	-0.00787401            	-2.13894e-11           	4.88756e-08            	-1.47143e-14           	-0.000442              	6.63263e-10            	-0.000165722           	-0.000513209           
20151003       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	8.41308e-07    	1.35601e-05    	0.000412857    	0.000475945    	0.000765094    	0.0185277      	0.085423       	7.34492e-10    	0.012966       	2.68906e-09    	10             	1.29571e-08    	2.67562e-08    	0.000712748    	0.00797231     	4.26641e-07    	9.91071e-06    	0.00070778     	0.000618848    	7.47862e-05    	0.000236502    	8.65951e-10    	0.00735739     	2.7163e-09     	0.0406103      	87             	2.58535e-08    	9.26428e-08    	0.0006124      	9.94769e-06    	4.26641e-07    	9.91071e-06    	0.00070778     	0.000618848    	7.47862e-05    	9.59636e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.58535e-08    	9.26428e-08    	0.0006124      	4.03639e-22    	-0.000888224           	-2.73829e-12           	-0.00474678            	-2.06293e-11           	2.91793e-08            	-1.47143e-14           	-0.00048081            	6.43986e-10            	-0.000134811           	-0.000390371           
20151004       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.73329e-07    	1.38675e-05    	0.000454854    	0.000522744    	0.000789954    	0.0183483      	0.0854224      	7.3449e-10     	0.0129643      	2.68905e-09    	10             	1.41433e-08    	3.22879e-08    	0.000719393    	0.00815173     	4.27827e-07    	9.91071e-06    	0.000708584    	0.000619364    	7.31159e-05    	0.000236716    	8.65951e-10    	0.00735738     	2.71631e-09    	0.0406103      	87             	2.57828e-08    	9.24979e-08    	0.000614777    	9.7343e-06     	4.27827e-07    	9.91071e-06    	0.000708584    	0.000619364    	7.31159e-05    	9.60502e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.57828e-08    	9.24979e-08    	0.000614777    	3.94981e-22    	-0.000894857           	-2.87007e-12           	-0.00259917            	-2.00187e-11           	2.89155e-08            	-1.47143e-14           	-0.000467506           	6.43621e-10            	-0.000138755           	-0.000345387           
20151005       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.48617e-07    	1.42442e-05    	0.000483051    	0.000554425    	0.000820877    	0.0181299      	0.0854218      	7.34488e-10    	0.0129634      	2.68904e-09    	10             	1.4642e-08     	3.55778e-08    	0.000737976    	0.00837008     	4.28851e-07    	9.91071e-06    	0.000709407    	0.000619892    	7.14806e-05    	0.000236925    	8.65951e-10    	0.00735738     	2.71632e-09    	0.0406103      	87             	2.57221e-08    	9.23909e-08    	0.000616942    	9.525e-06      	4.28851e-07    	9.91071e-06    	0.000709407    	0.000619892    	7.14806e-05    	9.61351e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.57221e-08    	9.23909e-08    	0.000616942    	3.86488e-22    	-0.000893711           	-2.9506e-12            	-0.00122838            	-1.96155e-11           	3.23555e-08            	-1.47143e-14           	-0.000454779           	6.43649e-10            	-0.000141289           	-0.000302415           
20151006       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.9355e-06     	1.5e-07        	1e-10          	7.75e-07       	2.83e-05       	7.4719e-07     	1.47205e-05    	0.000504264    	0.000578567    	0.000860789    	0.0178557      	0.0854211      	7.34486e-10    	0.0129632      	2.68902e-09    	10             	1.46935e-08    	3.73327e-08    	0.000767684    	0.00864432     	4.29682e-07    	9.90934e-06    	0.000710217    	0.000620389    	6.98702e-05    	0.000237131    	8.65951e-10    	0.00735738     	2.71632e-09    	0.0406103      	87             	2.56733e-08    	9.23241e-08    	0.000618821    	9.31851e-06    	4.29682e-07    	9.90934e-06    	0.000710217    	0.000620389    	6.98702e-05    	9.62189e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.56733e-08    	9.23241e-08    	0.000618821    	3.7811e-22     	-0.000942837           	-3.04984e-12           	-0.000381545           	-1.93659e-11           	4.22222e-08            	-1.47143e-14           	-0.000442585           	6.44021e-10            	-0.000155397           	-0.000270481           
20151007       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.59811e-07    	1.50629e-05    	0.000513897    	0.000589721    	0.000890529    	0.0176567      	0.0854205      	7.34484e-10    	0.0129633      	2.68901e-09    	10             	1.446e-08      	3.74693e-08    	0.000794986    	0.00884333     	4.30294e-07    	9.90934e-06    	0.000711263    	0.000621061    	6.83036e-05    	0.000237333    	8.65951e-10    	0.00735737     	2.71633e-09    	0.0406103      	87             	2.5638e-08     	9.23373e-08    	0.000620588    	9.11732e-06    	4.30294e-07    	9.90934e-06    	0.000711263    	0.000621061    	6.83036e-05    	9.63005e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.5638e-08     	9.23373e-08    	0.000620588    	3.69946e-22    	-0.00102338            	-3.1764e-12            	0.000152905            	-1.9212e-11            	5.89502e-08            	-1.47143e-14           	-0.00043089            	6.44653e-10            	-0.000178645           	-0.000245889           
20151008       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.78133e-07    	1.53784e-05    	0.000520316    	0.000597289    	0.000918775    	0.0174717      	0.0854197      	7.34482e-10    	0.0129635      	2.689e-09      	10             	1.41264e-08    	3.70809e-08    	0.000823924    	0.00902828     	4.30574e-07    	9.90934e-06    	0.000712595    	0.000621918    	6.67705e-05    	0.00023753     	8.65951e-10    	0.00735737     	2.71633e-09    	0.0406103      	87             	2.56229e-08    	9.24614e-08    	0.000622117    	8.92008e-06    	4.30574e-07    	9.90934e-06    	0.000712595    	0.000621918    	6.67705e-05    	9.63806e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.56229e-08    	9.24614e-08    	0.000622117    	3.61943e-22    	-0.00120677            	-3.26969e-12           	0.000311609            	-1.91749e-11           	8.62643e-08            	-1.47143e-14           	-0.00041964            	6.46383e-10            	-0.000226653           	-0.000229128           
20151009       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	7.9289e-07     	1.31119e-05    	0.000419585    	0.000483617    	0.000695227    	0.0190511      	0.0854191      	7.3448e-10     	0.0129637      	2.68899e-09    	10             	1.37559e-08    	2.8885e-08     	0.0006823      	0.00744893     	4.34438e-07    	9.95956e-06    	0.000708873    	0.00062031     	7.3903e-05     	0.000236615    	8.65951e-10    	0.00735737     	2.71634e-09    	0.0406103      	87             	2.53917e-08    	9.11368e-08    	0.0006245      	9.8349e-06     	4.94977e-07    	1.07626e-05    	0.000635153    	0.000585487    	0.000232189    	8.84496e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.22259e-08    	7.12782e-08    	0.000639252    	1.15504e-21    	-0.000872124           	-3.35703e-12           	0.000371715            	-1.91692e-11           	6.4146e-08             	-1.47143e-14           	-0.000408816           	6.49489e-10            	-0.000150439           	-0.000166206           
