TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	SOC-lz(s)_UZ   	Calcite(s)_UZ  	Calcite-lz(s)_UZ	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	SOC-lz(s)_LZ   	Calcite(s)_LZ  	Calcite-lz(s)_LZ	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	SOC-lz(s)_riv  	Calcite(s)_riv 	Calcite-lz(s)_riv	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	SOC-lz(s)_rate_UZ      	Calcite(s)_rate_UZ     	Calcite-lz(s)_rate_UZ  	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	SOC-lz(s)_rate_LZ      	Calcite(s)_rate_LZ     	Calcite-lz(s)_rate_LZ  	CO2(*g)_rate_LZ        
YYYYMMDD       	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             
20151001       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.42147e-06    	1.36927e-05    	0.00026232     	0.000309834    	0.000712811    	0.0189168      	0.0854381      	7.34502e-10    	0.0129936      	2.6891e-09     	10             	7.56441e-09    	9.78643e-09    	0.000775685    	0.00758321     	4.48637e-07    	9.46291e-06    	0.000650232    	0.00056756     	6.979e-05      	0.000237142    	8.65951e-10    	0.00735685     	2.71309e-09    	0.04061        	87             	2.4503e-08     	8.03837e-08    	0.00059361     	9.30811e-06    	4.48637e-07    	9.46291e-06    	0.000650232    	0.00056756     	6.979e-05      	9.62231e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.4503e-08     	8.03837e-08    	0.00059361     	3.77688e-22    	0                      	0                      	0                      	0                      	0                      	0                      	0                      	0                      	0                      	0                      
20151002       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.02788e-06    	1.39731e-05    	0.000356348    	0.000414188    	0.000733541    	0.0187605      	0.0854374      	7.345e-10      	0.0129887      	2.68909e-09    	10             	1.05552e-08    	1.8722e-08     	0.000755168    	0.00773947     	4.50843e-07    	9.46291e-06    	0.000651263    	0.000568221    	6.82374e-05    	0.000237341    	8.65951e-10    	0.00735685     	2.71309e-09    	0.04061        	87             	2.43843e-08    	8.01251e-08    	0.000597445    	9.10869e-06    	4.50843e-07    	9.46291e-06    	0.000651263    	0.000568221    	6.82374e-05    	9.6304e-21     	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.43843e-08    	8.01251e-08    	0.000597445    	3.69596e-22    	-0.00106656            	-2.69856e-12           	-0.0073951             	-2.13428e-11           	6.22862e-08            	-1.47143e-14           	-0.000444308           	4.19914e-10            	-0.000180214           	-0.000757095           
20151003       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	8.69691e-07    	1.42829e-05    	0.000420735    	0.000485723    	0.000756602    	0.0185898      	0.0854368      	7.34498e-10    	0.0129856      	2.68907e-09    	10             	1.25431e-08    	2.6415e-08     	0.000750319    	0.00791025     	4.52842e-07    	9.46291e-06    	0.000652091    	0.000568752    	6.67167e-05    	0.000237537    	8.65951e-10    	0.00735685     	2.71309e-09    	0.04061        	87             	2.42776e-08    	7.9879e-08     	0.000600835    	8.91304e-06    	4.52842e-07    	9.46291e-06    	0.000652091    	0.000568752    	6.67167e-05    	9.63834e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.42776e-08    	7.9879e-08     	0.000600835    	3.61657e-22    	-0.000888368           	-2.76688e-12           	-0.00460281            	-2.06013e-11           	4.30429e-08            	-1.47143e-14           	-0.000431603           	4.19265e-10            	-0.000143994           	-0.000626763           
20151004       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	8.03228e-07    	1.46066e-05    	0.000461902    	0.000531632    	0.000781121    	0.0184116      	0.0854362      	7.34496e-10    	0.0129839      	2.68906e-09    	10             	1.36252e-08    	3.1607e-08     	0.00075832     	0.00808841     	4.54618e-07    	9.46291e-06    	0.000652948    	0.000569301    	6.52275e-05    	0.000237729    	8.65951e-10    	0.00735684     	2.7131e-09     	0.04061        	87             	2.41837e-08    	7.9678e-08     	0.00060396     	8.72114e-06    	4.54618e-07    	9.46291e-06    	0.000652948    	0.000569301    	6.52275e-05    	9.64613e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.41837e-08    	7.9678e-08     	0.00060396     	3.5387e-22     	-0.000895002           	-2.84243e-12           	-0.00251901            	-2.0014e-11            	4.31895e-08            	-1.47143e-14           	-0.000419485           	4.18419e-10            	-0.000148184           	-0.000569302           
20151005       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.79035e-07    	1.50035e-05    	0.000489781    	0.000562994    	0.000811612    	0.0181948      	0.0854356      	7.34494e-10    	0.0129831      	2.68905e-09    	10             	1.40783e-08    	3.47053e-08    	0.000778217    	0.00830523     	4.56184e-07    	9.46291e-06    	0.000653824    	0.000569863    	6.37694e-05    	0.000237917    	8.65951e-10    	0.00735684     	2.7131e-09     	0.04061        	87             	2.41017e-08    	7.95178e-08    	0.000606827    	8.53293e-06    	4.56184e-07    	9.46291e-06    	0.000653824    	0.000569863    	6.37694e-05    	9.65377e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.41017e-08    	7.95178e-08    	0.000606827    	3.46234e-22    	-0.000893855           	-2.92209e-12           	-0.00118898            	-1.96268e-11           	4.67599e-08            	-1.47143e-14           	-0.000407907           	4.17983e-10            	-0.000150871           	-0.00051354            
20151006       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.9355e-06     	1.5e-07        	1e-10          	7.75e-07       	2.83e-05       	7.77918e-07    	1.55051e-05    	0.000510952    	0.00058713     	0.000850958    	0.0179224      	0.085435       	7.34492e-10    	0.0129829      	2.68903e-09    	10             	1.4121e-08     	3.63748e-08    	0.000809405    	0.00857757     	4.57513e-07    	9.46161e-06    	0.000654701    	0.000570405    	6.23333e-05    	0.000238103    	8.65951e-10    	0.00735684     	2.7131e-09     	0.04061        	87             	2.40327e-08    	7.93995e-08    	0.000609388    	8.34728e-06    	4.57513e-07    	9.46161e-06    	0.000654701    	0.000570405    	6.23333e-05    	9.6613e-21     	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.40327e-08    	7.93995e-08    	0.000609388    	3.38701e-22    	-0.00094299            	-3.02026e-12           	-0.000361599           	-1.93855e-11           	5.77725e-08            	-1.47143e-14           	-0.000396827           	4.1791e-10             	-0.00016592            	-0.000475004           
20151007       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.90887e-07    	1.58657e-05    	0.00052056     	0.000598285    	0.000880272    	0.0177248      	0.0854343      	7.3449e-10     	0.012983       	2.68902e-09    	10             	1.38995e-08    	3.65047e-08    	0.000837768    	0.00877522     	4.58583e-07    	9.46161e-06    	0.000655816    	0.000571121    	6.09363e-05    	0.000238284    	8.65951e-10    	0.00735683     	2.71311e-09    	0.04061        	87             	2.39779e-08    	7.93577e-08    	0.000611821    	8.1664e-06     	4.58583e-07    	9.46161e-06    	0.000655816    	0.000571121    	6.09363e-05    	9.66864e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.39779e-08    	7.93577e-08    	0.000611821    	3.31361e-22    	-0.00102354            	-3.14543e-12           	0.000166046            	-1.9235e-11            	7.63549e-08            	-1.47143e-14           	-0.000386212           	4.18138e-10            	-0.000190728           	-0.000446614           
20151008       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	8.09574e-07    	1.61981e-05    	0.000526959    	0.000605856    	0.000908112    	0.0175411      	0.0854335      	7.34488e-10    	0.0129832      	2.68901e-09    	10             	1.35853e-08    	3.6136e-08     	0.000867684    	0.00895893     	4.5927e-07     	9.46161e-06    	0.000657235    	0.000572033    	5.95689e-05    	0.000238461    	8.65951e-10    	0.00735683     	2.71311e-09    	0.04061        	87             	2.39435e-08    	7.9421e-08     	0.000614024    	7.98909e-06    	4.5927e-07     	9.46161e-06    	0.000657235    	0.000572033    	5.95689e-05    	9.67583e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.39435e-08    	7.9421e-08     	0.000614024    	3.24167e-22    	-0.00120697            	-3.2377e-12            	0.000323058            	-1.91985e-11           	1.07964e-07            	-1.47143e-14           	-0.000376013           	4.19395e-10            	-0.000241984           	-0.000432432           
20151009       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	8.24462e-07    	1.37743e-05    	0.000424672    	0.000490224    	0.000687257    	0.0191126      	0.0854329      	7.34486e-10    	0.0129835      	2.689e-09      	10             	1.32354e-08    	2.8143e-08     	0.000717728    	0.00738735     	4.65682e-07    	9.56426e-06    	0.00065284     	0.00057082     	7.11116e-05    	0.000236972    	8.65951e-10    	0.00735683     	2.71311e-09    	0.04061        	87             	2.36111e-08    	7.77848e-08    	0.000618506    	9.47761e-06    	4.65682e-07    	9.56426e-06    	0.00065284     	0.00057082     	7.11116e-05    	9.61543e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.36111e-08    	7.77848e-08    	0.000618506    	3.84565e-22    	-0.000872265           	-3.32409e-12           	0.000382561            	-1.91927e-11           	7.8324e-08             	-1.47143e-14           	-0.00036621            	4.21971e-10            	-0.000160615           	-0.000328764           
