TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	CO2(*g)_rate_LZ        
20151010       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	2.95146e-05    	1.40764e-05    	1.45537e-05    	8.00073e-06    	0.000769896    	0.0184934      	0.0854323      	10             	3.48043e-10    	2.38504e-11    	0.00093528     	0.00800663     	2.16107e-05    	9.56568e-06    	1.31424e-05    	4.98064e-06    	0.000469143    	0.000195004    	8.65951e-10    	87             	4.74197e-10    	2.92735e-11    	0.000619892    	5.14458e-05    	2.16107e-05    	9.56568e-06    	1.31424e-05    	4.98064e-06    	0.000469143    	7.91252e-21    	1e-20          	1e-20          	4.74197e-10    	2.92735e-11    	0.000619892    	2.08748e-21    	-0.000972225           	1.194e-07              	-1.47143e-14           	-0.000241701           
20151011       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.00849e-05    	1.44364e-05    	1.47413e-05    	8.20536e-06    	0.00079929     	0.0182825      	0.0854317      	10             	3.41502e-10    	2.37078e-11    	0.000965485    	0.00821753     	2.16216e-05    	9.56568e-06    	1.31533e-05    	4.98064e-06    	0.000469364    	0.000194985    	8.65951e-10    	87             	4.73959e-10    	2.92832e-11    	0.000620718    	5.14651e-05    	2.16216e-05    	9.56568e-06    	1.31533e-05    	4.98064e-06    	0.000469364    	7.91174e-21    	1e-20          	1e-20          	4.73959e-10    	2.92832e-11    	0.000620718    	2.08826e-21    	-0.000795192           	9.80069e-08            	-1.47143e-14           	-0.000201996           
20151012       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.07607e-05    	1.48543e-05    	1.4973e-05     	8.44288e-06    	0.000832927    	0.018047       	0.085431       	10             	3.34062e-10    	2.35604e-11    	0.0010025      	0.00845304     	2.16336e-05    	9.56568e-06    	1.31653e-05    	4.98064e-06    	0.000469567    	0.000194967    	8.65951e-10    	87             	4.73697e-10    	2.92938e-11    	0.000621628    	5.14826e-05    	2.16336e-05    	9.56568e-06    	1.31653e-05    	4.98064e-06    	0.000469567    	7.91103e-21    	1e-20          	1e-20          	4.73697e-10    	2.92938e-11    	0.000621628    	2.08897e-21    	-0.00112423            	1.666e-07              	-1.47143e-14           	-0.000221768           
20151013       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	3.01995e-05    	1.43417e-05    	1.47107e-05    	8.1764e-06     	0.000781246    	0.0184114      	0.0854299      	10             	3.40201e-10    	2.35683e-11    	0.000967164    	0.00808864     	2.17114e-05    	9.60084e-06    	1.31923e-05    	5.00395e-06    	0.000471513    	0.000194799    	8.65951e-10    	87             	4.72011e-10    	2.925e-11      	0.000625128    	5.16513e-05    	2.17114e-05    	9.60084e-06    	1.31923e-05    	5.00395e-06    	0.000471513    	7.90419e-21    	1e-20          	1e-20          	4.72011e-10    	2.925e-11      	0.000625128    	2.09581e-21    	-0.00154613            	2.75159e-07            	-1.47143e-14           	-0.000236636           
20151014       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	2.97901e-05    	1.39466e-05    	1.44942e-05    	7.97486e-06    	0.000761184    	0.0185568      	0.0854289      	10             	3.44824e-10    	2.35332e-11    	0.000940155    	0.00794319     	2.17778e-05    	9.63124e-06    	1.32112e-05    	5.02475e-06    	0.000473243    	0.000194649    	8.65951e-10    	87             	4.7058e-10     	2.92038e-11    	0.00062793     	5.18009e-05    	2.17778e-05    	9.63124e-06    	1.32112e-05    	5.02475e-06    	0.000473243    	7.89812e-21    	1e-20          	1e-20          	4.7058e-10     	2.92038e-11    	0.00062793     	2.10188e-21    	-0.0015525             	2.56899e-07            	-1.47143e-14           	-0.000146721           
20151015       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.03777e-05    	1.43066e-05    	1.46871e-05    	8.18067e-06    	0.000810772    	0.0182014      	0.0854283      	10             	3.3821e-10     	2.33929e-11    	0.000971296    	0.00829861     	2.17809e-05    	9.63124e-06    	1.32143e-05    	5.02475e-06    	0.000473453    	0.000194631    	8.65951e-10    	87             	4.70513e-10    	2.92066e-11    	0.000628166    	5.18191e-05    	2.17809e-05    	9.63124e-06    	1.32143e-05    	5.02475e-06    	0.000473453    	7.89738e-21    	1e-20          	1e-20          	4.70513e-10    	2.92066e-11    	0.000628166    	2.10262e-21    	-0.000865365           	1.10498e-07            	-1.47143e-14           	-5.76597e-05           
20151016       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	3.04023e-05    	1.43153e-05    	1.47208e-05    	8.44038e-06    	0.000807425    	0.0182249      	0.0854278      	10             	3.37968e-10    	2.34319e-11    	0.000974219    	0.00827505     	2.18076e-05    	9.6432e-06     	1.32218e-05    	5.03382e-06    	0.000474317    	0.000194556    	8.65951e-10    	87             	4.69942e-10    	2.91878e-11    	0.000629283    	5.18938e-05    	2.18076e-05    	9.6432e-06     	1.32218e-05    	5.03382e-06    	0.000474317    	7.89435e-21    	1e-20          	1e-20          	4.69942e-10    	2.91878e-11    	0.000629283    	2.10565e-21    	-0.000876623           	1.20709e-07            	-1.47143e-14           	-5.39814e-05           
20151017       	1.80076e-06    	2.23647e-06    	9.89589e-11    	1.01928e-05    	7.09535e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.10364e-05    	1.47161e-05    	1.49157e-05    	8.67671e-06    	0.000849882    	0.0179305      	0.0854273      	10             	3.31123e-10    	2.32657e-11    	0.00100753     	0.00856947     	2.18092e-05    	9.6432e-06     	1.32234e-05    	5.03382e-06    	0.000474506    	0.00019454     	8.65951e-10    	87             	4.69908e-10    	2.91892e-11    	0.000629405    	5.19101e-05    	2.18092e-05    	9.6432e-06     	1.32234e-05    	5.03382e-06    	0.000474506    	7.89369e-21    	1e-20          	1e-20          	4.69908e-10    	2.91892e-11    	0.000629405    	2.10631e-21    	-0.000726829           	9.44604e-08            	-1.47143e-14           	-2.9703e-05            
20151018       	1.80263e-06    	2.2388e-06     	9.9062e-11     	1.02034e-05    	7.10275e-05    	1.80263e-06    	2.2388e-06     	9.9062e-11     	1.02034e-05    	7.10275e-05    	3.1075e-05     	1.47176e-05    	1.49531e-05    	8.68362e-06    	0.000850335    	0.0179274      	0.0854269      	10             	3.30714e-10    	2.32955e-11    	0.0010113      	0.00857256     	2.18104e-05    	9.6432e-06     	1.32246e-05    	5.03382e-06    	0.000474679    	0.000194525    	8.65951e-10    	87             	4.69882e-10    	2.91903e-11    	0.0006295      	5.1925e-05     	2.18104e-05    	9.6432e-06     	1.32246e-05    	5.03382e-06    	0.000474679    	7.89308e-21    	1e-20          	1e-20          	4.69882e-10    	2.91903e-11    	0.0006295      	2.10692e-21    	-0.000476657           	5.76925e-08            	-1.47143e-14           	-2.2805e-05            
20151019       	1.78644e-06    	2.21869e-06    	9.81721e-11    	1.01117e-05    	7.03894e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.11051e-05    	1.47176e-05    	1.49833e-05    	8.68362e-06    	0.000850692    	0.017925       	0.0854267      	10             	3.30396e-10    	2.332e-11      	0.00101432     	0.00857499     	2.18115e-05    	9.6432e-06     	1.32256e-05    	5.03382e-06    	0.000474837    	0.000194511    	8.65951e-10    	87             	4.69859e-10    	2.91912e-11    	0.00062958     	5.19386e-05    	2.18115e-05    	9.6432e-06     	1.32256e-05    	5.03382e-06    	0.000474837    	7.89253e-21    	1e-20          	1e-20          	4.69859e-10    	2.91912e-11    	0.00062958     	2.10747e-21    	-0.00038066            	4.32694e-08            	-1.47143e-14           	-1.92563e-05           
20151020       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.7889e-06     	2.22175e-06    	9.83075e-11    	1.01257e-05    	7.04865e-05    	2.97888e-05    	1.38784e-05    	1.46295e-05    	8.78048e-06    	0.000772763    	0.0184726      	0.0854264      	10             	3.44935e-10    	2.37672e-11    	0.000948626    	0.00802742     	2.18688e-05    	9.6715e-06     	1.32379e-05    	5.05952e-06    	0.000476499    	0.000194368    	8.65951e-10    	87             	4.68637e-10    	2.91427e-11    	0.000631804    	5.2082e-05     	2.18688e-05    	9.6715e-06     	1.32379e-05    	5.05952e-06    	0.000476499    	7.88671e-21    	1e-20          	1e-20          	4.68637e-10    	2.91427e-11    	0.000631804    	2.11329e-21    	-0.000413722           	4.86891e-08            	-1.47143e-14           	-1.89289e-05           
20151021       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	2.99797e-05    	1.39752e-05    	1.47221e-05    	8.94373e-06    	0.000800531    	0.0182737      	0.0854258      	10             	3.42768e-10    	2.37694e-11    	0.000960662    	0.00822632     	2.1878e-05     	9.67656e-06    	1.3239e-05     	5.06422e-06    	0.000476958    	0.000194328    	8.65951e-10    	87             	4.68441e-10    	2.91332e-11    	0.000632125    	5.21216e-05    	2.1878e-05     	9.67656e-06    	1.3239e-05     	5.06422e-06    	0.000476958    	7.8851e-21     	1e-20          	1e-20          	4.68441e-10    	2.91332e-11    	0.000632125    	2.1149e-21     	-0.000940725           	1.25633e-07            	-1.47143e-14           	1.68774e-05            
20151022       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	3.01062e-05    	1.40656e-05    	1.47951e-05    	9.08219e-06    	0.000805614    	0.0182377      	0.085425       	10             	3.41352e-10    	2.37903e-11    	0.000969434    	0.00826227     	2.18853e-05    	9.68056e-06    	1.32392e-05    	5.06849e-06    	0.000477356    	0.000194294    	8.65951e-10    	87             	4.68287e-10    	2.91242e-11    	0.000632342    	5.21559e-05    	2.18853e-05    	9.68056e-06    	1.32392e-05    	5.06849e-06    	0.000477356    	7.88371e-21    	1e-20          	1e-20          	4.68287e-10    	2.91242e-11    	0.000632342    	2.11629e-21    	-0.00115024            	1.68918e-07            	-1.47143e-14           	2.56119e-05            
20151023       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	3.03724e-05    	1.42025e-05    	1.4926e-05     	9.19489e-06    	0.000819569    	0.0181398      	0.0854242      	10             	3.38387e-10    	2.37943e-11    	0.000986579    	0.00836024     	2.18873e-05    	9.68245e-06    	1.32384e-05    	5.07022e-06    	0.000477614    	0.000194272    	8.65951e-10    	87             	4.68245e-10    	2.91197e-11    	0.000632359    	5.21781e-05    	2.18873e-05    	9.68245e-06    	1.32384e-05    	5.07022e-06    	0.000477614    	7.88281e-21    	1e-20          	1e-20          	4.68245e-10    	2.91197e-11    	0.000632359    	2.11719e-21    	-0.00123595            	1.90093e-07            	-1.47143e-14           	3.14441e-05            
20151024       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.08817e-05    	1.45232e-05    	1.50866e-05    	9.40248e-06    	0.00084773     	0.0179452      	0.0854238      	10             	3.32856e-10    	2.36607e-11    	0.00101376     	0.00855477     	2.1886e-05     	9.68245e-06    	1.32372e-05    	5.07022e-06    	0.00047775     	0.00019426     	8.65951e-10    	87             	4.68271e-10    	2.91187e-11    	0.000632265    	5.21898e-05    	2.1886e-05     	9.68245e-06    	1.32372e-05    	5.07022e-06    	0.00047775     	7.88234e-21    	1e-20          	1e-20          	4.68271e-10    	2.91187e-11    	0.000632265    	2.11766e-21    	-0.000594495           	7.48575e-08            	-1.47143e-14           	2.26873e-05            
20151025       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	3.04177e-05    	1.44194e-05    	1.49066e-05    	9.64024e-06    	0.000812224    	0.0181912      	0.0854234      	10             	3.3794e-10     	2.37358e-11    	0.000986599    	0.00830881     	2.19283e-05    	9.70523e-06    	1.32458e-05    	5.0927e-06     	0.000479127    	0.000194142    	8.65951e-10    	87             	4.67376e-10    	2.90824e-11    	0.000633889    	5.23084e-05    	2.19283e-05    	9.70523e-06    	1.32458e-05    	5.0927e-06     	0.000479127    	7.87753e-21    	1e-20          	1e-20          	4.67376e-10    	2.90824e-11    	0.000633889    	2.12247e-21    	-0.000574322           	7.53477e-08            	-1.47143e-14           	2.09923e-05            
20151026       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	3.06242e-05    	1.45693e-05    	1.49878e-05    	9.80444e-06    	0.000835628    	0.0180283      	0.0854228      	10             	3.3569e-10     	2.37084e-11    	0.00099862     	0.00847169     	2.19391e-05    	9.71301e-06    	1.32463e-05    	5.09952e-06    	0.000479699    	0.000194092    	8.65951e-10    	87             	4.67149e-10    	2.90696e-11    	0.000634221    	5.23575e-05    	2.19391e-05    	9.71301e-06    	1.32463e-05    	5.09952e-06    	0.000479699    	7.87553e-21    	1e-20          	1e-20          	4.67149e-10    	2.90696e-11    	0.000634221    	2.12447e-21    	-0.000867513           	1.22854e-07            	-1.47143e-14           	5.67405e-05            
20151027       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.09196e-05    	1.47443e-05    	1.50952e-05    	9.92225e-06    	0.000854753    	0.0178974      	0.0854225      	10             	3.32512e-10    	2.36543e-11    	0.00101539     	0.00860264     	2.19362e-05    	9.71301e-06    	1.32434e-05    	5.09952e-06    	0.000479827    	0.000194081    	8.65951e-10    	87             	4.6721e-10     	2.9067e-11     	0.000634001    	5.23685e-05    	2.19362e-05    	9.71301e-06    	1.32434e-05    	5.09952e-06    	0.000479827    	7.87509e-21    	1e-20          	1e-20          	4.6721e-10     	2.9067e-11     	0.000634001    	2.12491e-21    	-0.000587062           	7.49854e-08            	-1.47143e-14           	5.27825e-05            
20151028       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	2.76286e-05    	1.23479e-05    	1.3794e-05     	8.2288e-06     	0.000647323    	0.0194279      	0.085422       	10             	3.7169e-10     	2.41341e-11    	0.000830062    	0.0070721      	2.20835e-05    	9.78081e-06    	1.32565e-05    	5.18125e-06    	0.000482651    	0.000193839    	8.65951e-10    	87             	4.64119e-10    	2.89049e-11    	0.000638854    	5.26109e-05    	2.20835e-05    	9.78081e-06    	1.32565e-05    	5.18125e-06    	0.000482651    	7.86525e-21    	1e-20          	1e-20          	4.64119e-10    	2.89049e-11    	0.000638854    	2.13475e-21    	-0.000611274           	8.17773e-08            	-1.47143e-14           	5.03866e-05            
20151029       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	2.53577e-05    	1.07677e-05    	1.28079e-05    	7.10839e-06    	0.000571253    	0.0200569      	0.0854216      	10             	4.0464e-10     	2.43749e-11    	0.000707965    	0.00644309     	2.21769e-05    	9.8125e-06     	1.32358e-05    	5.24041e-06    	0.000483961    	0.000193727    	8.65951e-10    	87             	4.62181e-10    	2.87403e-11    	0.000640533    	5.27232e-05    	2.21769e-05    	9.8125e-06     	1.32358e-05    	5.24041e-06    	0.000483961    	7.86069e-21    	1e-20          	1e-20          	4.62181e-10    	2.87403e-11    	0.000640533    	2.13931e-21    	-0.000720348           	5.99707e-08            	-1.47143e-14           	0.000134403            
20151030       	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	2.5653e-05     	1.08853e-05    	1.29648e-05    	7.18584e-06    	0.000636671    	0.0195136      	0.0854206      	10             	4.00013e-10    	2.43934e-11    	0.000724927    	0.00698641     	2.21656e-05    	9.8125e-06     	1.32246e-05    	5.24041e-06    	0.00048429     	0.000193699    	8.65951e-10    	87             	4.62415e-10    	2.87302e-11    	0.000639663    	5.27513e-05    	2.21656e-05    	9.8125e-06     	1.32246e-05    	5.24041e-06    	0.00048429     	7.85955e-21    	1e-20          	1e-20          	4.62415e-10    	2.87302e-11    	0.000639663    	2.14045e-21    	-0.00142948            	6.49933e-08            	-1.47143e-14           	0.00021759             
20151031       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	2.55823e-05    	1.08062e-05    	1.2962e-05     	7.13027e-06    	0.00062993     	0.0195682      	0.0854202      	10             	4.01106e-10    	2.44539e-11    	0.000722796    	0.00693178     	2.21646e-05    	9.81457e-06    	1.32172e-05    	5.24372e-06    	0.000484753    	0.000193659    	8.65951e-10    	87             	4.62436e-10    	2.87155e-11    	0.000639275    	5.27909e-05    	2.21646e-05    	9.81457e-06    	1.32172e-05    	5.24372e-06    	0.000484753    	7.85795e-21    	1e-20          	1e-20          	4.62436e-10    	2.87155e-11    	0.000639275    	2.14205e-21    	-0.000653159           	2.69731e-08            	-1.47143e-14           	0.000137618            
20151101       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.7863e-06     	1.69e-06       	1e-10          	7.25e-07       	4e-05          	2.56473e-05    	1.08109e-05    	1.29943e-05    	7.12961e-06    	0.000632807    	0.0195449      	0.0854197      	10             	4.00092e-10    	2.44529e-11    	0.00072643     	0.00695514     	2.21622e-05    	9.81549e-06    	1.32094e-05    	5.24643e-06    	0.000485142    	0.000193626    	8.65951e-10    	87             	4.62486e-10    	2.87016e-11    	0.000638828    	5.28243e-05    	2.21622e-05    	9.81549e-06    	1.32094e-05    	5.24643e-06    	0.000485142    	7.85659e-21    	1e-20          	1e-20          	4.62486e-10    	2.87016e-11    	0.000638828    	2.14341e-21    	-0.000689008           	2.84466e-08            	-1.47143e-14           	0.000134606            
