TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	SOC-lz(s)_UZ   	Calcite(s)_UZ  	Calcite-lz(s)_UZ	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	SOC-lz(s)_LZ   	Calcite(s)_LZ  	Calcite-lz(s)_LZ	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	SOC-lz(s)_riv  	Calcite(s)_riv 	Calcite-lz(s)_riv	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	SOC-lz(s)_rate_UZ      	Calcite(s)_rate_UZ     	Calcite-lz(s)_rate_UZ  	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	SOC-lz(s)_rate_LZ      	Calcite(s)_rate_LZ     	Calcite-lz(s)_rate_LZ  	CO2(*g)_rate_LZ        
YYYYMMDD       	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             
20151001       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.65974e-06    	1.66781e-05    	0.000258317    	0.000309476    	0.00082256     	0.0181185      	0.0854194      	7.34276e-10    	0.0130864      	2.68889e-09    	10             	6.47818e-09    	8.25287e-09    	0.000891926    	0.00838149     	2.71597e-07    	2.62795e-05    	0.00118347     	0.00101827     	6.91261e-05    	0.000237226    	8.65951e-10    	0.0073585      	2.7447e-09     	0.0406126      	87             	4.15329e-08    	2.54702e-07    	0.000637458    	9.22386e-06    	9.91525e-07    	1.83194e-05    	0.000416089    	0.000430637    	0.000693767    	7.19334e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.09649e-08    	2.27576e-08    	0.000848829    	2.80666e-21    	0                      	0                      	0                      	0                      	0                      	0                      	0                      	0                      	0                      	0                      
20151002       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.18488e-06    	1.69194e-05    	0.0003547      	0.000416432    	0.000852294    	0.0179136      	0.0854186      	7.34274e-10    	0.0130809      	2.68888e-09    	10             	9.15819e-09    	1.61718e-08    	0.000866341    	0.00858644     	2.72834e-07    	2.62934e-05    	0.00118278     	0.00101804     	7.02301e-05    	0.000237084    	8.65951e-10    	0.00735849     	2.74473e-09    	0.0406126      	87             	4.13441e-08    	2.53391e-07    	0.000639995    	9.36557e-06    	7.25623e-07    	1.913e-05      	0.000549793    	0.000558303    	0.000667869    	7.26945e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.51239e-08    	4.18775e-08    	0.000813177    	2.73055e-21    	-0.00111003            	-3.07303e-12           	-0.00817888            	-2.14542e-11           	1.31839e-07            	-1.47143e-14           	-0.000411543           	3.26371e-09            	-3.07256e-05           	0.000148114            
20151003       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	9.90394e-07    	1.71927e-05    	0.000421769    	0.000490884    	0.000893693    	0.0176359      	0.085418       	7.34272e-10    	0.0130774      	2.68886e-09    	10             	1.10185e-08    	2.32699e-08    	0.000856243    	0.00886411     	2.73953e-07    	2.63084e-05    	0.0011823      	0.00101807     	7.14413e-05    	0.000236929    	8.65951e-10    	0.00735849     	2.74476e-09    	0.0406126      	87             	4.11751e-08    	2.52253e-07    	0.000642364    	9.52085e-06    	5.84126e-07    	2.01214e-05    	0.000666011    	0.000660264    	0.000629512    	7.38522e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.89146e-08    	6.38876e-08    	0.000787668    	2.61478e-21    	-0.000915491           	-3.1806e-12            	-0.00522317            	-2.07519e-11           	9.162e-08              	-1.47143e-14           	-0.000418468           	3.25216e-09            	-2.52724e-05           	0.000185465            
20151004       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	9.0402e-07     	1.74796e-05    	0.000465175    	0.000539205    	0.000935999    	0.0173609      	0.0854174      	7.3427e-10     	0.0130754      	2.68885e-09    	10             	1.21123e-08    	2.83115e-08    	0.000859086    	0.00913908     	2.74958e-07    	2.63244e-05    	0.00118199     	0.00101829     	7.27601e-05    	0.00023676     	8.65951e-10    	0.00735849     	2.74478e-09    	0.0406126      	87             	4.10248e-08    	2.51269e-07    	0.00064455     	9.6897e-06     	4.90049e-07    	2.1319e-05     	0.000776266    	0.000747167    	0.000561281    	7.60059e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.26679e-08    	8.97407e-08    	0.000766063    	2.39941e-21    	-0.000914674           	-3.30823e-12           	-0.00299469            	-2.01755e-11           	8.73301e-08            	-1.47143e-14           	-0.000425995           	3.24299e-09            	-2.66277e-05           	0.000233233            
20151005       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	8.67507e-07    	1.78481e-05    	0.000494459    	0.000572065    	0.000985005    	0.017053       	0.0854168      	7.34267e-10    	0.0130744      	2.68884e-09    	10             	1.26501e-08    	3.15017e-08    	0.000874353    	0.00944704     	2.75887e-07    	2.63417e-05    	0.0011818      	0.00101863     	7.42059e-05    	0.000236575    	8.65951e-10    	0.00735848     	2.74481e-09    	0.0406126      	87             	4.0887e-08     	2.50387e-07    	0.000646619    	9.87453e-06    	4.13321e-07    	2.28035e-05    	0.000895445    	0.000832606    	0.000453611    	7.96727e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.70127e-08    	1.2401e-07     	0.000741556    	2.03273e-21    	-0.00090706            	-3.43715e-12           	-0.00154791            	-1.97803e-11           	8.66667e-08            	-1.47143e-14           	-0.000434127           	3.23579e-09            	-2.76473e-05           	0.000277506            
20151006       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.9355e-06     	1.5e-07        	1e-10          	7.75e-07       	2.83e-05       	8.58067e-07    	1.83298e-05    	0.00051613     	0.000596707    	0.00104457     	0.016693       	0.0854162      	7.34265e-10    	0.013074       	2.68882e-09    	10             	1.28099e-08    	3.3353e-08     	0.000901293    	0.00980696     	2.76749e-07    	2.63607e-05    	0.00118171     	0.00101907     	7.58103e-05    	0.000236371    	8.65951e-10    	0.00735848     	2.74484e-09    	0.0406126      	87             	4.07604e-08    	2.49597e-07    	0.000648578    	1.00793e-05    	3.42697e-07    	2.45601e-05    	0.00103247     	0.00092437     	0.000293019    	8.58506e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.27491e-08    	1.74287e-07    	0.000705275    	1.41494e-21    	-0.00095121            	-3.58506e-12           	-0.000637104           	-1.95254e-11           	9.66214e-08            	-1.47143e-14           	-0.000442981           	3.22989e-09            	-3.09182e-05           	0.000328936            
20151007       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	8.65081e-07    	1.87539e-05    	0.000528838    	0.000611369    	0.00110117     	0.0163649      	0.0854155      	7.34262e-10    	0.013074       	2.68881e-09    	10             	1.2718e-08     	3.39619e-08    	0.000930161    	0.0101351      	2.76947e-07    	2.63487e-05    	0.0011809      	0.00101857     	7.55196e-05    	0.000236408    	8.65951e-10    	0.00735848     	2.74487e-09    	0.0406126      	87             	4.07301e-08    	2.49233e-07    	0.000648612    	1.00422e-05    	2.76947e-07    	2.63487e-05    	0.0011809      	0.00101857     	7.55196e-05    	9.59253e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.07301e-08    	2.49233e-07    	0.000648612    	4.07475e-22    	-0.00102734            	-3.73537e-12           	-5.70753e-05           	-1.93624e-11           	1.15428e-07            	-1.47143e-14           	-0.000452743           	3.22513e-09            	-3.60476e-05           	0.000387313            
20151008       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	8.80826e-07    	1.91468e-05    	0.000537042    	0.000621015    	0.00114615     	0.0161132      	0.0854147      	7.3426e-10     	0.0130741      	2.6888e-09     	10             	1.24983e-08    	3.39143e-08    	0.000961196    	0.0103868      	2.76631e-07    	2.63487e-05    	0.00118118     	0.00101874     	7.38136e-05    	0.000236626    	8.65951e-10    	0.00735847     	2.74489e-09    	0.0406126      	87             	4.0777e-08     	2.49581e-07    	0.000648018    	9.82441e-06    	2.76631e-07    	2.63487e-05    	0.00118118     	0.00101874     	7.38136e-05    	9.60136e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.0777e-08     	2.49581e-07    	0.000648018    	3.98637e-22    	-0.0012067             	-3.91328e-12           	0.000205864            	-1.92923e-11           	1.54562e-07            	-1.47143e-14           	-0.000451199           	3.22025e-09            	-4.62448e-05           	0.000422066            
20151009       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	8.94918e-07    	1.66453e-05    	0.00044595     	0.000517722    	0.000886763    	0.0176817      	0.0854141      	7.34257e-10    	0.0130743      	2.68878e-09    	10             	1.22172e-08    	2.73342e-08    	0.000816509    	0.00881828     	2.77367e-07    	2.63615e-05    	0.00118083     	0.00101889     	7.49118e-05    	0.000236485    	8.65951e-10    	0.00735847     	2.74492e-09    	0.0406126      	87             	4.06689e-08    	2.48846e-07    	0.000649548    	9.96467e-06    	5.08317e-07    	2.04364e-05    	0.000732603    	0.000713268    	0.000569996    	7.57239e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.1808e-08     	8.13055e-08    	0.000751476    	2.42761e-21    	-0.000872073           	-4.03157e-12           	0.000326668            	-1.9266e-11            	1.08535e-07            	-1.47143e-14           	-0.000440543           	3.22384e-09            	-3.06134e-05           	0.000354118            
20151010       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	8.45533e-07    	1.69203e-05    	0.000477717    	0.00055321     	0.000926602    	0.0174212      	0.0854134      	7.34255e-10    	0.0130729      	2.68877e-09    	10             	1.29624e-08    	3.11456e-08    	0.000824394    	0.00907878     	2.7804e-07     	2.63753e-05    	0.00118059     	0.00101917     	7.61126e-05    	0.000236332    	8.65951e-10    	0.00735846     	2.74495e-09    	0.0406126      	87             	4.05708e-08    	2.48199e-07    	0.000650992    	1.01178e-05    	4.41028e-07    	2.1686e-05     	0.000831944    	0.000788074    	0.000497923    	7.81216e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.52494e-08    	1.07402e-07    	0.000737076    	2.18784e-21    	-0.00099049            	-3.28473e-12           	-0.00204694            	-1.98852e-11           	8.1319e-08             	-1.47143e-14           	-0.000447337           	3.2184e-09             	-3.09663e-05           	0.000384696            
