Date	Qsim	Qobs	Precipitation	Temperature	AET	PET	Snow	Snowcover	SM	Recharge	SUZ	SLZ	Q0	Q1	Q2	Qsim_rain	Qsim_snow
20151015	0.9684004646	0.539	0.0	6.4	2.00	2.16	0.0	0.00	62.5	0.0	0.0	9.8	0.000	0.000	0.9684004646	0.968	0.000
20151016	0.9480280329	0.553	2.2	4.2	1.91	2.11	0.0	0.00	62.1	0.7	0.0	9.6	0.000	0.000	0.9480280329	0.948	0.000
20151017	0.8628048093	0.594	7.2	-0.6	2.04	2.30	4.1	1.00	60.0	0.0	0.0	8.7	0.000	0.000	0.8628048093	0.863	0.000
20151018	0.7852427492	0.564	0.8	-3.3	0.00	1.09	4.5	1.00	60.0	0.0	0.0	7.9	0.000	0.000	0.7852427492	0.785	0.000
20151019	0.7146531504	0.516	0.8	-2.3	0.00	2.01	5.0	1.00	60.0	0.0	0.0	7.2	0.000	0.000	0.7146531504	0.715	0.000
20151020	0.8073013438	0.569	0.4	7.1	0.00	1.33	0.0	0.00	63.7	1.7	0.0	8.2	0.000	0.000	0.8073013438	0.795	0.012
20151021	0.7624678384	0.528	0.9	9.6	1.23	1.34	0.0	0.00	63.0	0.3	0.0	7.7	0.000	0.000	0.7624678384	0.750	0.013
20151022	0.7242764866	0.495	1.0	10.5	1.02	1.12	0.0	0.00	62.7	0.3	0.0	7.3	0.000	0.000	0.7242764866	0.710	0.014
20151023	0.6681939643	0.459	0.3	1.8	0.82	0.92	0.0	0.00	62.0	0.1	0.0	6.8	0.000	0.000	0.6681939643	0.655	0.013
20151024	0.6081264961	0.416	0.0	1.6	1.75	1.97	0.0	0.00	60.3	0.0	0.0	6.2	0.000	0.000	0.6081264961	0.596	0.012
20151025	0.6639172536	0.519	3.8	6.4	1.36	1.54	0.0	0.00	61.5	1.2	0.0	6.7	0.000	0.000	0.6639172536	0.645	0.019
20151026	0.6276301649	0.476	0.8	1.8	1.27	1.44	0.0	0.00	60.8	0.3	0.0	6.4	0.000	0.000	0.6276301649	0.609	0.019
20151027	0.5712091899	0.432	0.0	2.4	0.92	1.05	0.0	0.00	59.9	0.0	0.0	5.8	0.000	0.000	0.5712091899	0.554	0.017
20151028	1.0992587230	0.944	18.0	3.1	0.91	0.97	0.0	0.00	70.5	6.4	0.0	11.1	0.000	0.000	1.099258723	1.054	0.046
20151029	1.6702870362	3.926	16.9	10.5	1.72	1.72	0.0	0.00	78.2	7.5	0.0	16.9	0.000	0.000	1.6702870362	1.600	0.070
20151030	1.5201361538	1.432	1.5	1.2	1.04	1.04	0.8	1.00	77.2	0.0	0.0	15.4	0.000	0.000	1.5201361538	1.457	0.064
20151031	1.4184219728	1.030	0.0	1.8	0.00	1.32	0.0	0.00	77.6	0.4	0.0	14.4	0.000	0.000	1.4184219728	1.359	0.060
20151101	1.3284493090	0.931	0.9	5.2	0.84	0.84	0.0	0.00	77.3	0.4	0.0	13.4	0.000	0.000	1.328449309	1.272	0.056
20151102	1.2297347322	0.828	0.5	5.7	1.50	1.50	0.0	0.00	76.0	0.2	0.0	12.4	0.000	0.000	1.2297347322	1.177	0.052
20151103	1.1232284972	0.793	0.1	8.2	1.05	1.05	0.0	0.00	75.1	0.0	0.0	11.4	0.000	0.000	1.1232284972	1.075	0.048
20151104	1.0222555828	0.746	0.0	7.5	1.26	1.26	0.0	0.00	73.8	0.0	0.0	10.3	0.000	0.000	1.0222555828	0.979	0.044
20151105	0.9303596545	0.736	0.0	11.9	1.51	1.51	0.0	0.00	72.3	0.0	0.0	9.4	0.000	0.000	0.9303596545	0.891	0.040
20151106	0.8504657574	0.721	0.1	14.4	1.60	1.60	0.0	0.00	70.8	0.0	0.0	8.6	0.000	0.000	0.8504657574	0.814	0.036
20151107	0.8322198878	0.692	1.6	6.7	1.53	1.53	0.0	0.00	70.2	0.6	0.0	8.4	0.000	0.000	0.8322198878	0.796	0.036
20151108	0.7574072671	0.691	0.6	1.1	1.66	1.66	0.3	1.00	68.5	0.0	0.0	7.7	0.000	0.000	0.7574072671	0.725	0.033
20151109	0.7009757355	0.660	0.0	3.9	0.00	0.95	0.0	0.00	68.7	0.1	0.0	7.1	0.000	0.000	0.7009757355	0.671	0.030
20151110	0.6379613416	0.636	0.0	5.1	1.33	1.35	0.0	0.00	67.4	0.0	0.0	6.5	0.000	0.000	0.6379613416	0.610	0.028
20151111	0.5974192158	0.642	0.5	6.2	0.91	0.94	0.0	0.00	66.8	0.2	0.0	6.0	0.000	0.000	0.5974192158	0.571	0.026
20151112	0.8891911649	0.860	9.8	5.4	1.30	1.30	0.0	0.00	71.5	3.8	0.0	9.0	0.000	0.000	0.8891911649	0.849	0.040
20151113	1.2720740917	1.728	11.8	3.6	1.49	1.49	0.0	0.00	76.6	5.1	0.0	12.9	0.000	0.000	1.2720740917	1.217	0.055
20151114	1.1577206643	1.754	4.9	-1.4	1.56	1.56	2.8	1.00	75.0	0.0	0.0	11.7	0.000	0.000	1.1577206643	1.107	0.050
20151115	1.0536470676	1.139	0.2	0.3	0.00	1.24	2.9	1.00	75.0	0.0	0.0	10.7	0.000	0.000	1.0536470676	1.008	0.046
20151116	0.9589291937	1.105	1.0	0.3	0.00	0.98	3.4	1.00	75.0	0.0	0.0	9.7	0.000	0.000	0.9589291937	0.917	0.042
20151117	0.8727260074	0.978	0.0	-0.8	0.00	0.81	3.4	1.00	75.0	0.0	0.0	8.8	0.000	0.000	0.8727260074	0.835	0.038
20151118	0.7942720787	0.876	0.0	0.7	0.00	1.22	3.4	1.00	75.0	0.0	0.0	8.0	0.000	0.000	0.7942720787	0.760	0.035
20151119	1.1231028225	0.909	6.2	5.3	0.00	1.07	0.0	0.00	80.2	4.5	0.0	11.4	0.000	0.000	1.1231028225	1.061	0.062
20151120	1.3706999129	2.448	7.7	2.6	0.69	0.69	0.0	0.00	83.4	3.9	0.0	13.9	0.000	0.000	1.3706999129	1.290	0.081
20151121	1.2474804919	1.382	0.0	-0.1	1.25	1.25	0.0	0.00	82.1	0.0	0.0	12.6	0.000	0.000	1.2474804919	1.174	0.074
20151122	1.1444236595	1.177	0.2	2.4	1.08	1.08	0.0	0.00	81.1	0.1	0.0	11.6	0.000	0.000	1.1444236595	1.077	0.068
20151123	1.0415454006	1.032	1.6	-5.1	0.94	0.94	0.9	1.00	80.2	0.0	0.0	10.5	0.000	0.000	1.0415454006	0.980	0.062
20151124	0.9479154091	0.903	0.0	-7.0	0.00	0.38	0.9	1.00	80.2	0.0	0.0	9.6	0.000	0.000	0.9479154091	0.892	0.056
20151125	0.8627023098	0.904	0.0	-3.3	0.00	0.52	0.9	1.00	80.2	0.0	0.0	8.7	0.000	0.000	0.8627023098	0.812	0.051
20151126	0.7851494639	0.903	0.0	1.1	0.00	0.48	0.9	1.00	80.2	0.0	0.0	7.9	0.000	0.000	0.7851494639	0.739	0.047
20151127	0.7938660361	0.918	0.9	5.7	0.00	1.19	0.0	0.00	81.1	0.9	0.0	8.0	0.000	0.000	0.7938660361	0.745	0.049
20151128	0.7225012448	1.010	1.2	0.3	1.05	1.05	0.7	1.00	80.1	0.0	0.0	7.3	0.000	0.000	0.7225012448	0.678	0.044
20151129	0.6575518097	0.903	0.6	-5.4	0.00	0.29	1.0	1.00	80.1	0.0	0.0	6.7	0.000	0.000	0.6575518097	0.617	0.040
20151130	0.5984410208	0.793	0.1	-6.7	0.00	0.22	1.1	1.00	80.1	0.0	0.0	6.1	0.000	0.000	0.5984410208	0.562	0.037
20151201	0.5446440114	0.886	8.2	-4.3	0.00	0.65	5.7	1.00	80.1	0.0	0.0	5.5	0.000	0.000	0.5446440114	0.511	0.033
20151202	1.4510953754	3.150	19.8	1.5	0.00	0.72	5.4	1.00	89.5	10.6	0.0	14.7	0.000	0.000	1.4510953754	1.353	0.098
20151203	1.3206487837	2.823	9.4	1.1	0.00	1.31	10.7	1.00	89.5	0.0	0.0	13.4	0.000	0.000	1.3206487837	1.231	0.089
20151204	1.2019287219	1.756	3.3	-0.6	0.00	1.15	12.6	1.00	89.5	0.0	0.0	12.2	0.000	0.000	1.2019287219	1.121	0.081
20151205	1.0938810305	1.641	0.8	0.4	0.00	0.85	13.0	1.00	89.5	0.0	0.0	11.1	0.000	0.000	1.0938810305	1.020	0.074
20151206	0.9955463142	1.519	0.0	-0.1	0.00	0.95	13.0	1.00	89.5	0.0	0.0	10.1	0.000	0.000	0.9955463142	0.928	0.067
20151207	0.9060514224	1.415	0.0	-0.7	0.00	1.20	13.0	1.00	89.5	0.0	0.0	9.2	0.000	0.000	0.9060514224	0.845	0.061
20151208	0.8246016969	1.357	0.5	-2.1	0.00	0.41	13.3	1.00	89.5	0.0	0.0	8.3	0.000	0.000	0.8246016969	0.769	0.056
20151209	0.7504739155	1.346	0.0	0.4	0.00	0.68	13.3	1.00	89.5	0.0	0.0	7.6	0.000	0.000	0.7504739155	0.700	0.051
20151210	1.2683175695	1.485	0.0	4.2	0.00	0.74	2.4	1.00	93.9	6.5	0.0	12.8	0.000	0.000	1.2683175695	1.122	0.147
20151211	1.2891300874	1.555	0.0	5.2	0.00	0.65	0.0	0.00	94.8	1.5	0.0	13.1	0.000	0.000	1.2891300874	1.130	0.159
20151212	1.1902086414	1.411	0.3	3.6	0.33	0.33	0.0	0.00	94.6	0.2	0.0	12.0	0.000	0.000	1.1902086414	1.042	0.148
20151213	1.1001209451	1.283	0.3	1.4	0.88	0.88	0.0	0.00	93.8	0.2	0.0	11.1	0.000	0.000	1.1001209451	0.962	0.138
20151214	1.0848904390	1.250	1.5	3.7	0.64	0.64	0.0	0.00	93.8	0.9	0.0	11.0	0.000	0.000	1.084890439	0.943	0.142
20151215	1.5820852231	2.227	10.4	3.7	0.54	0.54	0.0	0.00	97.0	6.6	0.0	16.0	0.000	0.000	1.5820852231	1.352	0.230
20151216	1.4398632654	1.702	0.8	-1.5	0.95	0.95	0.5	1.00	96.1	0.0	0.0	14.6	0.000	0.000	1.4398632654	1.231	0.209
20151217	1.6466133154	1.604	5.3	2.1	0.00	0.60	0.0	0.00	98.1	3.7	0.0	16.7	0.000	0.000	1.6466133154	1.401	0.245
20151218	1.6059991446	2.089	1.8	1.3	1.02	1.02	0.0	0.00	97.7	1.2	0.0	16.3	0.000	0.000	1.6059991446	1.365	0.241
20151219	1.4616274388	1.610	5.8	-4.2	0.82	0.82	3.3	1.00	96.8	0.0	0.0	14.8	0.000	0.000	1.4616274388	1.243	0.219
20151220	1.3302340645	1.473	0.5	-6.5	0.00	0.36	3.6	1.00	96.8	0.0	0.0	13.5	0.000	0.000	1.3302340645	1.131	0.199
20151221	1.2106523314	1.446	1.3	-3.4	0.00	0.58	4.3	1.00	96.8	0.0	0.0	12.3	0.000	0.000	1.2106523314	1.029	0.181
20151222	3.1837173372	4.738	20.6	2.7	0.00	0.24	0.0	0.00	104.6	17.2	4.6	21.6	0.000	1.0481014528	2.1356158844	2.678	0.506
20151223	2.8838053531	3.627	7.9	4.8	1.01	1.01	0.0	0.00	105.6	5.8	0.0	29.2	0.000	0.000	2.8838053531	2.432	0.452
20151224	3.2399673635	5.496	9.1	7.1	1.04	1.04	0.0	0.00	106.8	6.8	0.0	32.8	0.000	0.000	3.2399673635	2.742	0.498
20151225	2.9487096647	3.355	0.0	3.7	1.27	1.27	0.0	0.00	105.5	0.0	0.0	29.9	0.000	0.000	2.9487096647	2.496	0.453
20151226	2.6836346516	2.822	0.0	-0.1	1.48	1.48	0.0	0.00	104.1	0.0	0.0	27.2	0.000	0.000	2.6836346516	2.272	0.412
20151227	2.4423886249	4.305	11.7	-1.5	0.74	0.74	6.6	1.00	103.3	0.0	0.0	24.7	0.000	0.000	2.4423886249	2.067	0.375
20151228	2.2228294717	3.357	1.8	-8.5	0.00	0.69	7.6	1.00	103.3	0.0	0.0	22.5	0.000	0.000	2.2228294717	1.882	0.341
20151229	2.0230076451	3.062	26.9	-8.4	0.00	0.26	22.8	1.00	103.3	0.0	0.0	20.5	0.000	0.000	2.0230076451	1.712	0.311
20151230	1.8411488529	2.735	3.3	-4.0	0.00	1.10	24.6	1.00	103.3	0.0	0.0	18.6	0.000	0.000	1.8411488529	1.558	0.283
20151231	1.6756383036	2.643	3.3	-1.4	0.00	0.60	26.5	1.00	103.3	0.0	0.0	17.0	0.000	0.000	1.6756383036	1.418	0.257
20160101	1.5250063677	2.500	2.8	-3.1	0.00	0.77	28.1	1.00	103.3	0.0	0.0	15.4	0.000	0.000	1.5250063677	1.291	0.234
20160102	1.3879155283	2.339	0.8	-4.5	0.00	0.84	28.5	1.00	103.3	0.0	0.0	14.1	0.000	0.000	1.3879155283	1.175	0.213
20160103	1.2631485052	2.225	1.8	-5.0	0.00	0.53	29.5	1.00	103.3	0.0	0.0	12.8	0.000	0.000	1.2631485052	1.069	0.194
20160104	1.1495974457	2.115	1.0	-13.8	0.00	0.76	30.1	1.00	103.3	0.0	0.0	11.6	0.000	0.000	1.1495974457	0.973	0.177
20160105	1.0462540879	2.022	0.3	-17.5	0.00	1.25	30.3	1.00	103.3	0.0	0.0	10.6	0.000	0.000	1.0462540879	0.886	0.161
20160106	0.9522008078	1.919	0.0	-10.3	0.00	0.64	30.3	1.00	103.3	0.0	0.0	9.6	0.000	0.000	0.9522008078	0.806	0.146
20160107	0.8666024714	1.800	0.0	-5.6	0.00	0.70	30.3	1.00	103.3	0.0	0.0	8.8	0.000	0.000	0.8666024714	0.734	0.133
20160108	0.7886990196	1.753	0.0	-5.2	0.00	0.85	30.3	1.00	103.3	0.0	0.0	8.0	0.000	0.000	0.7886990196	0.668	0.121
20160109	0.7177987185	1.727	0.0	-0.6	0.00	0.59	30.3	1.00	103.3	0.0	0.0	7.3	0.000	0.000	0.7177987185	0.608	0.110
20160110	3.9704358050	6.849	31.5	2.0	0.00	0.37	30.3	1.00	110.9	23.8	10.1	17.1	0.000	2.2833683313	1.6870674737	3.453	0.517
20160111	2.4389586141	5.554	1.8	-5.9	0.00	1.44	31.4	1.00	110.9	0.0	0.0	24.7	0.000	0.000	2.4389586141	2.116	0.323
20160112	2.2197078027	3.136	0.3	-7.2	0.00	0.35	31.5	1.00	110.9	0.0	0.0	22.5	0.000	0.000	2.2197078027	1.926	0.294
20160113	2.0201665993	2.619	3.3	-13.2	0.00	1.53	33.4	1.00	110.9	0.0	0.0	20.5	0.000	0.000	2.0201665993	1.753	0.268
20160114	1.8385632037	2.367	0.5	-13.2	0.00	0.87	33.7	1.00	110.9	0.0	0.0	18.6	0.000	0.000	1.8385632037	1.595	0.243
20160115	1.6732850919	2.206	0.0	-9.7	0.00	0.73	33.7	1.00	110.9	0.0	0.0	16.9	0.000	0.000	1.6732850919	1.452	0.222
20160116	1.5228646986	2.124	4.6	-2.6	0.00	0.51	36.3	1.00	110.9	0.0	0.0	15.4	0.000	0.000	1.5228646986	1.321	0.202
20160117	1.3859663851	2.016	0.3	-7.1	0.00	1.26	36.4	1.00	110.9	0.0	0.0	14.0	0.000	0.000	1.3859663851	1.202	0.184
20160118	1.2613745807	1.878	5.3	-11.7	0.00	0.40	39.4	1.00	110.9	0.0	0.0	12.8	0.000	0.000	1.2613745807	1.094	0.167
20160119	1.1479829886	1.765	2.0	-15.4	0.00	0.67	40.5	1.00	110.9	0.0	0.0	11.6	0.000	0.000	1.1479829886	0.996	0.152
20160120	1.0447847628	1.637	1.3	-12.0	0.00	0.91	41.3	1.00	110.9	0.0	0.0	10.6	0.000	0.000	1.0447847628	0.906	0.138
20160121	0.9508635681	1.556	0.8	-13.8	0.00	0.90	41.7	1.00	110.9	0.0	0.0	9.6	0.000	0.000	0.9508635681	0.825	0.126
20160122	0.8653854432	1.458	0.0	-11.8	0.00	1.01	41.7	1.00	110.9	0.0	0.0	8.8	0.000	0.000	0.8653854432	0.751	0.115
20160123	0.7875913964	1.383	0.0	-11.0	0.00	1.07	41.7	1.00	110.9	0.0	0.0	8.0	0.000	0.000	0.7875913964	0.683	0.104
20160124	0.7167906654	1.268	0.0	-10.1	0.00	0.98	41.7	1.00	110.9	0.0	0.0	7.3	0.000	0.000	0.7167906654	0.622	0.095
20160125	0.6523545843	1.172	0.0	-6.0	0.00	1.19	41.7	1.00	110.9	0.0	0.0	6.6	0.000	0.000	0.6523545843	0.566	0.086
20160126	0.5937110013	1.156	1.8	-1.8	0.00	0.78	42.7	1.00	110.9	0.0	0.0	6.0	0.000	0.000	0.5937110013	0.515	0.079
20160127	0.5403391983	1.149	0.8	-5.7	0.00	1.47	43.2	1.00	110.9	0.0	0.0	5.5	0.000	0.000	0.5403391983	0.469	0.072
20160128	0.4917652672	1.122	0.3	-6.9	0.00	1.33	43.4	1.00	110.9	0.0	0.0	5.0	0.000	0.000	0.4917652672	0.427	0.065
20160129	0.4475579021	1.065	0.0	-3.2	0.00	1.00	43.4	1.00	110.9	0.0	0.0	4.5	0.000	0.000	0.4475579021	0.388	0.059
20160130	0.4073245695	1.028	0.0	-4.9	0.00	1.16	43.4	1.00	110.9	0.0	0.0	4.1	0.000	0.000	0.4073245695	0.353	0.054
20160131	0.3707080226	0.987	0.0	-0.2	0.00	0.95	43.4	1.00	110.9	0.0	0.0	3.8	0.000	0.000	0.3707080226	0.322	0.049
20160201	0.3373831297	1.314	0.0	2.1	0.00	0.76	43.4	1.00	110.9	0.0	0.0	3.4	0.000	0.000	0.3373831297	0.293	0.045
20160202	0.3070539865	1.256	0.0	-3.8	0.00	0.85	43.4	1.00	110.9	0.0	0.0	3.1	0.000	0.000	0.3070539865	0.266	0.041
20160203	0.2794512895	1.980	11.4	-1.8	0.00	0.43	49.8	1.00	110.9	0.0	0.0	2.8	0.000	0.000	0.2794512895	0.242	0.037
20160204	0.2543299440	2.251	0.5	1.2	0.00	0.93	50.1	1.00	110.9	0.0	0.0	2.6	0.000	0.000	0.254329944	0.221	0.034
20160205	0.2314668883	1.600	0.3	-5.4	0.00	0.87	50.2	1.00	110.9	0.0	0.0	2.3	0.000	0.000	0.2314668883	0.201	0.031
20160206	0.2106591129	1.293	0.0	-5.5	0.00	0.98	50.2	1.00	110.9	0.0	0.0	2.1	0.000	0.000	0.2106591129	0.183	0.028
20160207	0.1917218578	1.158	0.0	-3.7	0.00	0.48	50.2	1.00	110.9	0.0	0.0	1.9	0.000	0.000	0.1917218578	0.166	0.025
20160208	0.1744869721	1.029	1.5	-7.1	0.00	0.79	51.1	1.00	110.9	0.0	0.0	1.8	0.000	0.000	0.1744869721	0.151	0.023
20160209	0.1588014209	0.916	3.3	-6.8	0.00	0.50	52.9	1.00	110.9	0.0	0.0	1.6	0.000	0.000	0.1588014209	0.138	0.021
20160210	0.1445259264	0.894	1.0	-4.8	0.00	0.54	53.5	1.00	110.9	0.0	0.0	1.5	0.000	0.000	0.1445259264	0.125	0.019
20160211	0.1315337311	0.871	1.0	-14.5	0.00	0.30	54.1	1.00	110.9	0.0	0.0	1.3	0.000	0.000	0.1315337311	0.114	0.017
20160212	0.1197094725	0.845	0.0	-16.6	0.00	0.35	54.1	1.00	110.9	0.0	0.0	1.2	0.000	0.000	0.1197094725	0.104	0.016
20160213	0.1089481587	0.838	1.3	-21.1	0.00	0.49	54.8	1.00	110.9	0.0	0.0	1.1	0.000	0.000	0.1089481587	0.095	0.014
20160214	0.0991542360	0.830	0.0	-25.3	0.00	0.67	54.8	1.00	110.9	0.0	0.0	1.0	0.000	0.000	0.099154236	0.086	0.013
20160215	0.0902407405	0.823	0.0	-17.7	0.00	0.30	54.8	1.00	110.9	0.0	0.0	0.9	0.000	0.000	0.0902407405	0.078	0.012
20160216	0.0821285259	3.469	29.7	-1.9	0.00	0.39	71.5	1.00	110.9	0.0	0.0	0.8	0.000	0.000	0.0821285259	0.071	0.011
20160217	0.0747455610	3.215	0.0	-4.7	0.00	1.21	71.5	1.00	110.9	0.0	0.0	0.8	0.000	0.000	0.074745561	0.065	0.010
20160218	0.0680262896	1.557	0.0	-10.4	0.00	1.16	71.5	1.00	110.9	0.0	0.0	0.7	0.000	0.000	0.0680262896	0.059	0.009
20160219	0.0619110488	1.329	4.8	-8.5	0.00	1.58	74.2	1.00	110.9	0.0	0.0	0.6	0.000	0.000	0.0619110488	0.054	0.008
20160220	0.0563455391	1.221	11.2	-0.5	0.00	0.87	80.6	1.00	110.9	0.0	0.0	0.6	0.000	0.000	0.0563455391	0.049	0.007
20160221	0.0512803424	1.322	2.3	-2.5	0.00	1.11	81.9	1.00	110.9	0.0	0.0	0.5	0.000	0.000	0.0512803424	0.044	0.007
20160222	0.0466704829	1.223	0.3	-10.1	0.00	1.45	82.0	1.00	110.9	0.0	0.0	0.5	0.000	0.000	0.0466704829	0.040	0.006
20160223	0.0424750278	1.108	0.0	-9.6	0.00	1.00	82.0	1.00	110.9	0.0	0.0	0.4	0.000	0.000	0.0424750278	0.037	0.006
20160224	0.0386567243	2.554	32.5	-1.9	0.00	0.34	100.3	1.00	110.9	0.0	0.0	0.4	0.000	0.000	0.0386567243	0.034	0.005
20160225	1.9572520515	13.910	28.7	1.6	0.00	0.41	109.1	1.00	114.5	16.3	3.9	10.8	0.000	0.8882749279	1.0689771236	1.737	0.220
20160226	1.3243799639	5.036	1.0	-9.5	0.00	1.30	109.7	1.00	114.5	0.0	0.0	13.4	0.000	0.000	1.3243799639	1.175	0.149
20160227	1.2053244866	3.619	0.0	-8.6	0.00	1.37	109.7	1.00	114.5	0.0	0.0	12.2	0.000	0.000	1.2053244866	1.069	0.136
20160228	1.0969715322	3.085	1.0	1.4	0.00	1.26	110.7	1.00	114.5	0.0	0.0	11.1	0.000	0.000	1.0969715322	0.973	0.124
20160229	1.2593363900	3.157	4.8	1.7	0.00	1.26	112.0	1.00	115.1	2.9	0.0	12.7	0.000	0.000	1.25933639	1.117	0.142
20160301	1.1461280216	2.891	0.3	-7.6	0.00	0.66	112.2	1.00	115.1	0.0	0.0	11.6	0.000	0.000	1.1461280216	1.017	0.129
20160302	1.0430965485	2.560	13.7	-7.6	0.00	0.59	119.9	1.00	115.1	0.0	0.0	10.6	0.000	0.000	1.0430965485	0.925	0.118
20160303	0.9493271162	2.368	0.3	-14.5	0.00	0.69	120.1	1.00	115.1	0.0	0.0	9.6	0.000	0.000	0.9493271162	0.842	0.107
20160304	0.8639871111	2.204	0.0	-13.0	0.00	0.48	120.1	1.00	115.1	0.0	0.0	8.7	0.000	0.000	0.8639871111	0.766	0.098
20160305	0.7863187677	1.984	0.0	-10.4	0.00	0.90	120.1	1.00	115.1	0.0	0.0	8.0	0.000	0.000	0.7863187677	0.698	0.089
20160306	0.7156324400	1.821	0.0	-5.6	0.00	0.94	120.1	1.00	115.1	0.0	0.0	7.2	0.000	0.000	0.71563244	0.635	0.081
20160307	0.6513004779	1.791	2.8	-3.1	0.00	0.21	121.7	1.00	115.1	0.0	0.0	6.6	0.000	0.000	0.6513004779	0.578	0.074
20160308	0.5927516541	1.792	0.0	3.1	0.00	1.15	121.7	1.00	115.1	0.0	0.0	6.0	0.000	0.000	0.5927516541	0.526	0.067
20160309	3.8300436595	3.496	0.0	8.8	0.00	1.18	94.3	1.00	118.7	23.7	9.9	15.9	0.000	2.2567821122	1.5732615473	2.835	0.995
20160310	6.7741881827	9.592	15.5	4.1	0.00	0.54	82.3	1.00	121.4	24.8	19.0	25.0	0.000	4.308559931	2.4656282517	4.739	2.035
20160311	4.6598512447	8.586	1.5	-0.8	0.00	0.70	83.1	1.00	121.4	0.0	6.1	33.2	0.000	1.3820758229	3.2777754218	3.290	1.370
20160312	4.4003448601	6.622	0.0	3.3	0.00	1.08	75.0	1.00	122.1	7.5	1.7	40.7	0.000	0.3834304467	4.0169144134	3.069	1.331
20160313	4.2462522007	6.679	0.0	2.5	0.00	1.41	69.7	1.00	122.5	4.9	0.0	43.0	0.000	0.000	4.2462522007	2.934	1.313
20160314	3.8645342678	5.417	4.8	-1.4	0.00	0.45	72.4	1.00	122.5	0.0	0.0	39.1	0.000	0.000	3.8645342678	2.670	1.195
20160315	4.2824971098	5.389	1.3	3.3	0.00	0.27	64.6	1.00	123.1	8.5	0.0	43.4	0.000	0.000	4.2824971098	2.875	1.408
20160316	8.0758261647	7.689	5.8	7.0	0.00	1.05	40.3	1.00	124.7	28.5	13.8	49.9	0.000	3.1445097777	4.931316387	4.729	3.347
20160317	9.4911262144	8.940	1.3	5.7	0.00	0.99	21.7	1.00	125.5	19.1	17.5	55.9	0.000	3.9693163258	5.5218098886	5.222	4.269
20160318	7.1648538939	6.288	1.8	-2.7	0.00	0.98	22.7	1.00	125.5	0.0	4.9	61.3	0.000	1.1056330689	6.059220825	4.056	3.109
20160319	5.9520351031	5.130	0.5	-6.2	0.00	1.17	23.0	1.00	125.5	0.0	0.0	60.3	0.000	0.000	5.9520351031	3.423	2.529
20160320	5.4169753778	4.577	0.0	-4.3	0.00	1.31	23.0	1.00	125.5	0.0	0.0	54.8	0.000	0.000	5.4169753778	3.115	2.302
20160321	4.9300149841	4.244	0.0	-1.1	0.00	1.21	23.0	1.00	125.5	0.0	0.0	49.9	0.000	0.000	4.9300149841	2.835	2.095
20160322	4.4868300201	3.701	0.0	-2.4	0.00	1.13	23.0	1.00	125.5	0.0	0.0	45.4	0.000	0.000	4.4868300201	2.580	1.907
20160323	4.0834852823	3.568	1.5	0.0	0.00	0.99	23.8	1.00	125.5	0.0	0.0	41.3	0.000	0.000	4.0834852823	2.348	1.735
